"Date","Time, GMT-04:00","Temp, °C","RH, %","DewPt, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
2018-08-27,13:12:17,38.198,93.045,36.737,,,,,
2018-08-27,13:12:30,,,,Logged,,,,
2018-08-27,13:17:17,39.065,90.772,37.187,,,,,
2018-08-27,13:22:17,38.728,89.505,36.619,,,,,
2018-08-27,13:27:17,37.783,87.572,35.321,,,,,
2018-08-27,13:32:17,38.170,84.041,35.017,,,,,
2018-08-27,13:37:17,39.036,78.954,34.816,,,,,
2018-08-27,13:42:17,39.829,74.068,34.501,,,,,
2018-08-27,13:47:17,40.400,70.072,34.103,,,,,
2018-08-27,13:52:17,40.602,68.380,33.877,,,,,
2018-08-27,13:57:17,40.978,64.224,33.158,,,,,
2018-08-27,14:02:17,41.443,60.989,32.707,,,,,
2018-08-27,14:07:17,41.883,58.947,32.531,,,,,
2018-08-27,14:12:17,42.179,57.914,32.501,,,,,
2018-08-27,14:17:17,42.090,56.821,32.088,,,,,
2018-08-27,14:22:17,42.505,54.839,31.858,,,,,
2018-08-27,14:27:17,42.564,59.047,33.198,,,,,
2018-08-27,14:32:17,40.833,57.262,31.050,,,,,
2018-08-27,14:37:17,40.631,58.762,31.305,,,,,
2018-08-27,14:42:17,40.142,57.097,30.357,,,,,
2018-08-27,14:47:17,38.504,62.776,30.430,,,,,
2018-08-27,14:52:17,37.042,67.893,30.357,,,,,
2018-08-27,14:57:17,36.012,71.149,30.150,,,,,
2018-08-27,15:02:17,35.315,71.176,29.487,,,,,
2018-08-27,15:07:17,34.889,72.932,29.477,,,,,
2018-08-27,15:12:17,34.572,75.147,29.660,,,,,
2018-08-27,15:17:17,34.413,74.482,29.362,,,,,
2018-08-27,15:22:17,34.202,76.219,29.534,,,,,
2018-08-27,15:27:17,34.045,73.897,28.877,,,,,
2018-08-27,15:32:17,33.887,74.653,28.891,,,,,
2018-08-27,15:37:17,33.966,75.000,29.042,,,,,
2018-08-27,15:42:17,33.809,76.263,29.161,,,,,
2018-08-27,15:47:17,33.339,76.799,28.819,,,,,
2018-08-27,15:52:17,32.768,77.789,28.471,,,,,
2018-08-27,15:57:17,32.330,78.472,28.184,,,,,
2018-08-27,16:02:17,33.626,72.028,28.057,,,,,
2018-08-27,16:07:17,35.904,67.728,29.231,,,,,
2018-08-27,16:12:17,37.645,65.582,30.352,,,,,
2018-08-27,16:17:17,37.315,64.045,29.642,,,,,
2018-08-27,16:22:17,35.850,69.239,29.545,,,,,
2018-08-27,16:27:17,35.448,67.836,28.822,,,,,
2018-08-27,16:32:17,36.281,67.980,29.653,,,,,
2018-08-27,16:37:17,36.308,68.606,29.831,,,,,
2018-08-27,16:42:17,35.502,68.682,29.078,,,,,
2018-08-27,16:47:17,35.049,72.107,29.444,,,,,
2018-08-27,16:52:17,34.730,71.743,29.055,,,,,
2018-08-27,16:57:17,34.360,73.896,29.182,,,,,
2018-08-27,17:02:17,34.334,73.558,29.082,,,,,
2018-08-27,17:07:17,34.651,71.729,28.975,,,,,
2018-08-27,17:12:17,35.422,70.581,29.451,,,,,
2018-08-27,17:17:17,36.335,69.943,30.177,,,,,
2018-08-27,17:22:17,36.987,66.665,30.001,,,,,
2018-08-27,17:27:17,37.480,66.968,30.546,,,,,
2018-08-27,17:32:17,37.645,67.152,30.749,,,,,
2018-08-27,17:37:17,37.618,66.301,30.509,,,,,
2018-08-27,17:42:17,36.905,66.494,29.880,,,,,
2018-08-27,17:47:17,35.716,68.936,29.344,,,,,
2018-08-27,17:52:17,34.545,72.228,28.987,,,,,
2018-08-27,17:57:17,33.678,74.009,28.548,,,,,
2018-08-27,18:02:17,32.898,75.335,28.080,,,,,
2018-08-27,18:07:17,32.253,76.376,27.675,,,,,
2018-08-27,18:12:17,31.791,79.248,27.817,,,,,
2018-08-27,18:17:17,31.586,80.734,27.913,,,,,
2018-08-27,18:22:17,31.637,79.688,27.755,,,,,
2018-08-27,18:27:17,31.561,79.555,27.654,,,,,
2018-08-27,18:32:17,31.255,81.454,27.729,,,,,
2018-08-27,18:37:17,30.925,82.402,27.589,,,,,
2018-08-27,18:42:17,30.672,84.026,27.648,,,,,
2018-08-27,18:47:17,30.495,84.534,27.569,,,,,
2018-08-27,18:52:17,30.343,85.276,27.557,,,,,
2018-08-27,18:57:17,30.142,86.432,27.568,,,,,
2018-08-27,19:02:17,29.890,86.517,27.336,,,,,
2018-08-27,19:07:17,29.590,87.160,27.154,,,,,
2018-08-27,19:12:17,29.315,87.550,26.951,,,,,
2018-08-27,19:17:17,29.040,88.390,26.828,,,,,
2018-08-27,19:22:17,28.791,88.951,26.679,,,,,
2018-08-27,19:27:17,28.568,89.851,26.612,,,,,
2018-08-27,19:32:17,28.369,91.059,26.619,,,,,
2018-08-27,19:37:17,28.196,91.323,26.491,,,,,
2018-08-27,19:42:17,27.998,90.497,26.156,,,,,
2018-08-27,19:47:17,27.776,91.332,26.075,,,,,
2018-08-27,19:52:17,27.579,92.472,26.068,,,,,
2018-08-27,19:57:17,27.431,93.069,26.018,,,,,
2018-08-27,20:02:17,27.259,93.547,25.924,,,,,
2018-08-27,20:07:17,27.112,93.976,25.845,,,,,
2018-08-27,20:12:17,26.940,94.261,25.720,,,,,
2018-08-27,20:17:17,26.793,94.932,25.679,,,,,
2018-08-27,20:22:17,26.646,95.193,25.574,,,,,
2018-08-27,20:27:17,26.500,95.562,25.485,,,,,
2018-08-27,20:32:17,26.378,96.072,25.442,,,,,
2018-08-27,20:37:17,26.280,96.371,25.390,,,,,
2018-08-27,20:42:17,26.182,96.669,25.338,,,,,
