"Date","Time, GMT-05:00","Temp, °C","RH, %","DewPt, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
2019-01-09,10:15:00,14.481,59.891,7.023,Logged,,,,
2019-01-09,10:20:00,14.768,59.878,7.291,,,,,
2019-01-09,10:25:00,14.960,59.819,7.458,,,,,
2019-01-09,10:30:00,15.031,59.890,7.542,,,,,
2019-01-09,10:35:00,15.199,59.887,7.699,,,,,
2019-01-09,10:40:00,15.366,60.004,7.885,,,,,
2019-01-09,10:45:00,15.748,60.096,8.267,,,,,
2019-01-09,10:50:00,16.225,60.352,8.777,,,,,
2019-01-09,10:55:00,16.320,60.667,8.941,,,,,
2019-01-09,11:00:00,16.201,60.827,8.866,,,,,
2019-01-09,11:05:00,16.249,61.074,8.969,,,,,
2019-01-09,11:10:00,16.701,61.178,9.421,,,,,
2019-01-09,11:15:00,17.177,61.016,9.834,,,,,
2019-01-09,11:20:00,17.772,60.813,10.348,,,,,
2019-01-09,11:25:00,18.224,60.223,10.634,,,,,
2019-01-09,11:30:00,18.747,73.344,13.978,,,,,
2019-01-09,11:35:00,19.008,76.886,14.910,,,,,
2019-01-09,11:40:00,19.294,93.411,17.962,,,,,
2019-01-09,11:45:00,19.793,94.121,18.567,,,,,
2019-01-09,11:50:00,19.960,94.350,18.767,,,,,
2019-01-09,11:55:00,19.603,94.787,18.476,,,,,
2019-01-09,12:00:00,19.080,95.152,18.007,,,,,
2019-01-09,12:05:00,18.509,95.529,17.491,,,,,
2019-01-09,12:10:00,18.057,95.621,17.053,,,,,
2019-01-09,12:15:00,17.772,96.042,16.828,,,,,
2019-01-09,12:20:00,17.677,96.199,16.755,,,,,
2019-01-09,12:25:00,17.748,96.218,16.829,,,,,
2019-01-09,12:30:00,17.986,96.176,17.061,,,,,
2019-01-09,12:35:00,17.986,96.228,17.069,,,,,
2019-01-09,12:40:00,18.271,96.016,17.324,,,,,
2019-01-09,12:45:00,18.390,95.969,17.436,,,,,
2019-01-09,12:50:00,18.152,96.272,17.242,,,,,
2019-01-09,12:55:00,18.033,96.423,17.144,,,,,
2019-01-09,13:00:00,17.986,96.436,17.099,,,,,
2019-01-09,13:05:00,18.129,96.239,17.213,,,,,
2019-01-09,13:10:00,18.343,96.165,17.417,,,,,
2019-01-09,13:15:00,19.484,95.967,18.530,,,,,
2019-01-09,13:20:00,21.342,95.447,20.311,,,,,
2019-01-09,13:25:00,22.321,95.114,21.240,,,,,
2019-01-09,13:30:00,23.088,94.962,21.983,,,,,
2019-01-09,13:35:00,23.833,94.777,22.699,,,,,
2019-01-09,13:40:00,24.219,94.498,23.041,,,,,
2019-01-09,13:45:00,24.605,94.271,23.391,,,,,
2019-01-09,13:50:00,24.002,93.984,22.745,,,,,
2019-01-09,13:55:00,22.705,94.088,21.466,,,,,
2019-01-09,14:00:00,22.537,93.938,21.276,,,,,
2019-01-09,14:05:00,22.633,93.694,21.334,,,,,
2019-01-09,14:10:00,21.485,93.860,20.215,,,,,
2019-01-09,14:15:00,20.650,94.074,19.415,,,,,
2019-01-09,14:20:00,20.150,94.266,18.944,,,,,
2019-01-09,14:25:00,20.031,94.447,18.853,,,,,
2019-01-09,14:30:00,20.650,94.420,19.467,,,,,
2019-01-09,14:35:00,21.700,94.341,20.503,,,,,
2019-01-09,14:40:00,22.441,94.102,21.206,,,,,
2019-01-09,14:45:00,21.772,93.450,20.438,,,,,
2019-01-09,14:50:00,20.293,94.461,19.116,,,,,
2019-01-09,14:55:00,19.199,94.815,18.076,,,,,
2019-01-09,15:00:00,18.509,94.952,17.407,,,,,
2019-01-09,15:05:00,18.628,94.720,17.492,,,,,
2019-01-09,15:10:00,18.295,94.844,17.178,,,,,
2019-01-09,15:15:00,17.891,94.792,16.766,,,,,
