"Date","Time, GMT-05:00","Temp, °C","RH, %","DewPt, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
2019-01-09,10:10:00,14.625,80.932,11.353,Logged,,,,
2019-01-09,10:15:00,14.745,80.710,11.432,,,,,
2019-01-09,10:20:00,14.840,79.876,11.383,,,,,
2019-01-09,10:25:00,14.840,78.295,11.106,,,,,
2019-01-09,10:30:00,14.792,76.861,10.803,,,,,
2019-01-09,10:35:00,14.936,76.639,10.903,,,,,
2019-01-09,10:40:00,15.055,75.962,10.896,,,,,
2019-01-09,10:45:00,15.270,75.865,11.087,,,,,
2019-01-09,10:50:00,15.867,75.620,11.621,,,,,
2019-01-09,10:55:00,16.701,75.535,12.415,,,,,
2019-01-09,11:00:00,17.558,73.971,12.949,,,,,
2019-01-09,11:05:00,18.057,75.754,13.773,,,,,
2019-01-09,11:10:00,17.915,89.841,16.045,,,,,
2019-01-09,11:15:00,17.653,91.777,16.082,,,,,
2019-01-09,11:20:00,18.010,93.772,16.735,,,,,
2019-01-09,11:25:00,18.033,94.541,16.872,,,,,
2019-01-09,11:30:00,18.366,94.863,17.252,,,,,
2019-01-09,11:35:00,18.889,93.944,17.638,,,,,
2019-01-09,11:40:00,19.270,93.670,17.977,,,,,
2019-01-09,11:45:00,20.150,92.615,18.695,,,,,
2019-01-09,11:50:00,20.674,90.703,18.919,,,,,
2019-01-09,11:55:00,20.412,89.557,18.477,,,,,
2019-01-09,12:00:00,19.888,89.051,17.877,,,,,
2019-01-09,12:05:00,19.175,88.717,17.117,,,,,
2019-01-09,12:10:00,18.866,87.014,16.537,,,,,
2019-01-09,12:15:00,18.366,87.468,16.117,,,,,
2019-01-09,12:20:00,18.461,86.265,16.015,,,,,
2019-01-09,12:25:00,19.151,88.928,17.127,,,,,
2019-01-09,12:30:00,20.484,86.269,18.012,,,,,
2019-01-09,12:35:00,22.011,81.485,18.684,,,,,
2019-01-09,12:40:00,22.681,77.153,18.532,,,,,
2019-01-09,12:45:00,23.184,75.434,18.687,,,,,
2019-01-09,12:50:00,23.737,72.623,18.653,,,,,
2019-01-09,12:55:00,24.508,72.181,19.306,,,,,
2019-01-09,13:00:00,23.569,69.252,17.778,,,,,
2019-01-09,13:05:00,22.011,70.474,16.542,,,,,
2019-01-09,13:10:00,20.507,71.364,15.280,,,,,
2019-01-09,13:15:00,19.127,73.476,14.372,,,,,
2019-01-09,13:20:00,18.414,73.767,13.738,,,,,
2019-01-09,13:25:00,17.819,76.359,13.655,,,,,
2019-01-09,13:30:00,17.558,77.549,13.621,,,,,
2019-01-09,13:35:00,17.320,75.434,12.997,,,,,
2019-01-09,13:40:00,17.225,75.812,12.975,,,,,
2019-01-09,13:45:00,17.534,77.346,13.560,,,,,
2019-01-09,13:50:00,18.010,75.972,13.768,,,,,
2019-01-09,13:55:00,18.604,78.191,14.758,,,,,
2019-01-09,14:00:00,19.318,71.923,14.246,,,,,
