"Date","Time, GMT-04:00","Temp, °C","RH, %","DewPt, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
2018-08-27,12:50:00,27.875,100.000,27.914,Logged,,,,
2018-08-27,12:55:00,27.924,100.000,27.964,,,,,
2018-08-27,13:00:00,27.456,100.000,27.495,,,,,
2018-08-27,13:05:00,27.554,100.000,27.593,,,,,
2018-08-27,13:10:00,27.579,100.000,27.618,,,,,
2018-08-27,13:15:00,27.604,100.000,27.643,,,,,
2018-08-27,13:20:00,27.407,100.000,27.445,,,,,
2018-08-27,13:25:00,27.112,100.000,27.150,,,,,
2018-08-27,13:30:00,26.842,100.000,26.880,,,,,
2018-08-27,13:35:00,26.720,100.000,26.758,,,,,
2018-08-27,13:40:00,26.671,100.000,26.709,,,,,
2018-08-27,13:45:00,26.622,100.000,26.660,,,,,
2018-08-27,13:50:00,26.818,100.000,26.856,,,,,
2018-08-27,13:55:00,26.818,100.000,26.856,,,,,
2018-08-27,14:00:00,26.793,100.000,26.831,,,,,
2018-08-27,14:05:00,26.720,100.000,26.758,,,,,
2018-08-27,14:10:00,26.451,100.000,26.488,,,,,
2018-08-27,14:15:00,26.451,100.000,26.488,,,,,
2018-08-27,14:20:00,26.573,100.000,26.611,,,,,
2018-08-27,14:25:00,26.573,100.000,26.611,,,,,
2018-08-27,14:30:00,26.573,100.000,26.611,,,,,
2018-08-27,14:35:00,26.500,100.000,26.537,,,,,
2018-08-27,14:40:00,26.622,100.000,26.660,,,,,
2018-08-27,14:45:00,26.744,100.000,26.782,,,,,
2018-08-27,14:50:00,26.916,100.000,26.954,,,,,
2018-08-27,14:55:00,26.916,100.000,26.954,,,,,
2018-08-27,15:00:00,27.136,100.000,27.175,,,,,
2018-08-27,15:05:00,27.530,100.000,27.569,,,,,
2018-08-27,15:10:00,27.653,100.000,27.692,,,,,
2018-08-27,15:15:00,27.702,100.000,27.741,,,,,
2018-08-27,15:20:00,27.579,100.000,27.618,,,,,
2018-08-27,15:25:00,27.505,100.000,27.544,,,,,
2018-08-27,15:30:00,27.505,100.000,27.544,,,,,
2018-08-27,15:35:00,27.628,100.000,27.667,,,,,
2018-08-27,15:40:00,27.702,100.000,27.741,,,,,
2018-08-27,15:45:00,27.554,100.000,27.593,,,,,
2018-08-27,15:50:00,27.308,100.000,27.347,,,,,
2018-08-27,15:55:00,27.112,100.000,27.150,,,,,
2018-08-27,16:00:00,27.014,100.000,27.052,,,,,
2018-08-27,16:05:00,27.530,100.000,27.569,,,,,
2018-08-27,16:10:00,27.628,100.000,27.667,,,,,
2018-08-27,16:15:00,27.628,100.000,27.667,,,,,
2018-08-27,16:20:00,27.505,100.000,27.544,,,,,
2018-08-27,16:25:00,27.407,100.000,27.445,,,,,
2018-08-27,16:30:00,27.456,100.000,27.495,,,,,
2018-08-27,16:35:00,27.653,100.000,27.692,,,,,
2018-08-27,16:40:00,27.727,100.000,27.766,,,,,
2018-08-27,16:45:00,27.776,100.000,27.815,,,,,
2018-08-27,16:50:00,27.875,100.000,27.914,,,,,
2018-08-27,16:55:00,27.998,100.000,28.038,,,,,
2018-08-27,17:00:00,28.048,100.000,28.087,,,,,
2018-08-27,17:05:00,28.072,100.000,28.112,,,,,
2018-08-27,17:10:00,28.097,100.000,28.130,,,,,
2018-08-27,17:15:00,28.072,100.000,28.085,,,,,
2018-08-27,17:20:00,28.048,100.000,28.059,,,,,
2018-08-27,17:25:00,28.048,100.000,28.063,,,,,
2018-08-27,17:30:00,28.048,100.000,28.059,,,,,
2018-08-27,17:35:00,28.122,100.000,28.137,,,,,
2018-08-27,17:40:00,28.147,100.000,28.140,,,,,
2018-08-27,17:45:00,28.147,100.000,28.132,,,,,
2018-08-27,17:50:00,28.171,100.000,28.135,,,,,
2018-08-27,17:55:00,28.196,100.000,28.153,,,,,
2018-08-27,18:00:00,28.270,100.000,28.227,,,,,
2018-08-27,18:05:00,28.295,100.000,28.226,,,,,
2018-08-27,18:10:00,28.320,100.000,28.228,,,,,
2018-08-27,18:15:00,28.295,100.000,28.179,,,,,
2018-08-27,18:20:00,28.295,100.000,28.155,,,,,
2018-08-27,18:25:00,28.270,100.000,28.106,,,,,
2018-08-27,18:30:00,28.221,100.000,28.066,,,,,
2018-08-27,18:35:00,28.221,100.000,28.062,,,,,
2018-08-27,18:40:00,28.196,100.000,28.012,,,,,
2018-08-27,18:45:00,28.048,100.000,27.810,,,,,
2018-08-27,18:50:00,27.875,100.000,27.645,,,,,
2018-08-27,18:55:00,27.751,100.000,27.524,,,,,
2018-08-27,19:00:00,27.628,100.000,27.403,,,,,
2018-08-27,19:05:00,27.530,100.000,27.299,,,,,
2018-08-27,19:10:00,27.431,100.000,27.196,,,,,
2018-08-27,19:15:00,27.358,100.000,27.119,,,,,
2018-08-27,19:20:00,27.259,100.000,27.005,,,,,
2018-08-27,19:25:00,27.161,100.000,26.914,,,,,
2018-08-27,19:30:00,27.087,100.000,26.848,,,,,
2018-08-27,19:35:00,26.989,100.000,26.757,,,,,
2018-08-27,19:40:00,26.916,100.000,26.688,,,,,
