"Date","Time, GMT-04:00","Temp, °C","RH, %","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
2019-04-23,14:00:00,40.746,28.589,Logged,,,,
2019-04-23,14:05:00,41.531,29.885,,,,,
2019-04-23,14:10:00,41.854,28.178,,,,,
2019-04-23,14:15:00,42.060,27.412,,,,,
2019-04-23,14:20:00,41.795,30.293,,,,,
2019-04-23,14:25:00,41.619,27.593,,,,,
2019-04-23,14:30:00,40.920,29.167,,,,,
2019-04-23,14:35:00,40.200,28.476,,,,,
2019-04-23,14:40:00,39.205,30.261,,,,,
2019-04-23,14:45:00,38.812,30.474,,,,,
2019-04-23,14:50:00,38.449,31.491,,,,,
2019-04-23,14:55:00,38.476,28.626,,,,,
2019-04-23,15:00:00,37.838,30.534,,,,,
2019-04-23,15:05:00,37.976,33.292,,,,,
2019-04-23,15:10:00,37.728,30.316,,,,,
2019-04-23,15:15:00,36.851,33.296,,,,,
2019-04-23,15:20:00,36.525,35.538,,,,,
2019-04-23,15:25:00,36.661,36.373,,,,,
2019-04-23,15:30:00,36.824,34.294,,,,,
2019-04-23,15:35:00,36.960,37.360,,,,,
2019-04-23,15:40:00,36.200,37.149,,,,,
2019-04-23,15:45:00,35.049,33.687,,,,,
2019-04-23,15:50:00,34.519,35.351,,,,,
2019-04-23,15:55:00,34.308,36.965,,,,,
2019-04-23,16:00:00,34.229,32.447,,,,,
2019-04-23,16:05:00,33.157,35.428,,,,,
2019-04-23,16:10:00,32.227,36.628,,,,,
2019-04-23,16:15:00,31.561,37.911,,,,,
2019-04-23,16:20:00,31.153,37.097,,,,,
2019-04-23,16:25:00,31.153,43.040,,,,,
2019-04-23,16:30:00,31.331,44.151,,,,,
2019-04-23,16:35:00,31.561,44.277,,,,,
2019-04-23,16:40:00,31.612,42.793,,,,,
2019-04-23,16:45:00,31.433,44.559,,,,,
2019-04-23,16:50:00,31.357,46.916,,,,,
2019-04-23,16:55:00,31.026,46.745,,,,,
2019-04-23,17:00:00,30.722,46.577,,,,,
2019-04-23,17:05:00,30.495,49.026,,,,,
2019-04-23,17:10:00,30.142,46.703,,,,,
2019-04-23,17:15:00,29.840,47.188,,,,,
2019-04-23,17:20:00,29.540,47.053,,,,,
