"Date","Time, GMT-05:00","Temp, °C","RH, %","DewPt, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
2018-12-13,13:00:00,18.366,70.290,12.999,Logged,,,,
2018-12-13,13:05:00,18.081,71.975,13.064,,,,,
2018-12-13,13:10:00,18.081,76.384,13.914,,,,,
2018-12-13,13:15:00,18.129,76.762,14.031,,,,,
2018-12-13,13:20:00,18.176,78.045,14.314,,,,,
2018-12-13,13:25:00,18.271,79.780,14.720,,,,,
2018-12-13,13:30:00,18.319,82.604,15.261,,,,,
2018-12-13,13:35:00,18.319,84.755,15.625,,,,,
2018-12-13,13:40:00,18.247,87.413,15.990,,,,,
2018-12-13,13:45:00,18.152,90.408,16.369,,,,,
2018-12-13,13:50:00,18.105,100.000,18.041,,,,,
2018-12-13,13:55:00,18.129,100.000,18.106,,,,,
2018-12-13,14:00:00,18.224,100.000,18.212,,,,,
2018-12-13,14:05:00,18.390,100.000,18.383,,,,,
2018-12-13,14:10:00,18.509,100.000,18.504,,,,,
2018-12-13,14:15:00,18.604,100.000,18.604,,,,,
2018-12-13,14:20:00,18.699,100.000,18.700,,,,,
2018-12-13,14:25:00,18.771,100.000,18.771,,,,,
2018-12-13,14:30:00,18.747,100.000,18.753,,,,,
2018-12-13,14:35:00,18.699,100.000,18.703,,,,,
2018-12-13,14:40:00,18.652,100.000,18.660,,,,,
2018-12-13,14:45:00,18.604,100.000,18.610,,,,,
2018-12-13,14:50:00,18.580,100.000,18.585,,,,,
2018-12-13,14:55:00,18.533,100.000,18.542,,,,,
2018-12-13,15:00:00,18.509,100.000,18.517,,,,,
2018-12-13,15:05:00,18.438,100.000,18.449,,,,,
2018-12-13,15:10:00,18.366,100.000,18.375,,,,,
2018-12-13,15:15:00,18.295,100.000,18.307,,,,,
2018-12-13,15:20:00,18.224,100.000,18.232,,,,,
2018-12-13,15:25:00,18.176,100.000,18.189,,,,,
2018-12-13,15:30:00,18.152,100.000,18.164,,,,,
2018-12-13,15:35:00,18.152,100.000,18.164,,,,,
2018-12-13,15:40:00,18.200,100.000,18.214,,,,,
2018-12-13,15:45:00,18.224,100.000,18.235,,,,,
2018-12-13,15:50:00,18.224,100.000,18.239,,,,,
2018-12-13,15:55:00,18.224,100.000,18.235,,,,,
2018-12-13,16:00:00,18.200,100.000,18.214,,,,,
2018-12-13,16:05:00,18.176,100.000,18.189,,,,,
2018-12-13,16:10:00,18.152,100.000,18.164,,,,,
2018-12-13,16:15:00,18.129,100.000,18.146,,,,,
2018-12-13,16:20:00,18.081,100.000,18.096,,,,,
2018-12-13,16:25:00,18.010,100.000,18.025,,,,,
2018-12-13,16:30:00,17.938,100.000,17.956,,,,,
2018-12-13,16:35:00,17.819,100.000,17.842,,,,,
2018-12-13,16:40:00,17.724,100.000,17.748,,,,,
