"Date","Time, GMT-04:00","Temp, °C","RH, %","DewPt, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
2018-08-27,13:25:00,33.757,99.994,33.455,Logged,,,,
2018-08-27,13:30:00,34.097,100.000,33.833,,,,,
2018-08-27,13:35:00,34.757,99.596,34.397,,,,,
2018-08-27,13:40:00,35.315,98.665,34.808,,,,,
2018-08-27,13:45:00,36.308,98.113,35.715,,,,,
2018-08-27,13:50:00,37.151,97.377,36.438,,,,,
2018-08-27,13:55:00,37.976,96.571,37.128,,,,,
2018-08-27,14:00:00,38.812,95.447,37.771,,,,,
2018-08-27,14:05:00,39.800,93.887,38.483,,,,,
2018-08-27,14:10:00,39.971,91.215,38.168,,,,,
2018-08-27,14:15:00,40.200,89.491,38.074,,,,,
2018-08-27,14:20:00,40.920,86.206,38.151,,,,,
2018-08-27,14:25:00,41.152,80.833,37.279,,,,,
2018-08-27,14:30:00,38.980,79.727,34.925,,,,,
2018-08-27,14:35:00,37.645,82.565,34.207,,,,,
2018-08-27,14:40:00,38.060,81.878,34.473,,,,,
2018-08-27,14:45:00,38.672,80.718,34.832,,,,,
2018-08-27,14:50:00,38.032,81.215,34.310,,,,,
2018-08-27,14:55:00,36.742,82.642,33.337,,,,,
2018-08-27,15:00:00,35.743,84.520,32.726,,,,,
2018-08-27,15:05:00,35.288,85.560,32.479,,,,,
2018-08-27,15:10:00,34.995,85.146,32.111,,,,,
2018-08-27,15:15:00,34.836,85.140,31.954,,,,,
2018-08-27,15:20:00,34.995,82.656,31.628,,,,,
2018-08-27,15:25:00,35.904,82.080,32.404,,,,,
2018-08-27,15:30:00,37.124,78.300,32.815,,,,,
2018-08-27,15:35:00,38.337,78.481,34.034,,,,,
2018-08-27,15:40:00,37.921,77.643,33.449,,,,,
2018-08-27,15:45:00,36.498,80.958,32.758,,,,,
2018-08-27,15:50:00,35.128,83.008,31.828,,,,,
2018-08-27,15:55:00,33.914,85.780,31.166,,,,,
2018-08-27,16:00:00,33.861,84.374,30.848,,,,,
2018-08-27,16:05:00,35.075,83.055,31.785,,,,,
