"Date","Time, GMT-04:00","Temp, °C","RH, %","DewPt, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
2018-08-27,13:15:00,29.065,99.815,28.710,Logged,,,,
2018-08-27,13:20:00,29.439,99.726,29.073,,,,,
2018-08-27,13:25:00,29.790,99.549,29.398,,,,,
2018-08-27,13:30:00,30.925,99.333,30.505,,,,,
2018-08-27,13:35:00,32.124,98.803,31.627,,,,,
2018-08-27,13:40:00,32.898,98.044,32.283,,,,,
2018-08-27,13:45:00,33.443,97.633,32.764,,,,,
2018-08-27,13:50:00,33.940,97.510,33.242,,,,,
2018-08-27,13:55:00,34.229,97.529,33.534,,,,,
2018-08-27,14:00:00,33.652,97.658,32.977,,,,,
2018-08-27,14:05:00,33.365,97.695,32.695,,,,,
2018-08-27,14:10:00,32.587,97.827,31.937,,,,,
2018-08-27,14:15:00,32.820,97.831,32.171,,,,,
2018-08-27,14:20:00,33.730,97.706,33.063,,,,,
2018-08-27,14:25:00,34.624,97.629,33.947,,,,,
2018-08-27,14:30:00,34.045,97.648,33.369,,,,,
2018-08-27,14:35:00,33.835,97.733,33.173,,,,,
2018-08-27,14:40:00,34.651,97.608,33.970,,,,,
2018-08-27,14:45:00,35.368,97.485,34.669,,,,,
2018-08-27,14:50:00,35.582,97.316,34.855,,,,,
2018-08-27,14:55:00,35.850,97.161,35.098,,,,,
2018-08-27,15:00:00,36.173,96.963,35.389,,,,,
2018-08-27,15:05:00,36.579,96.673,35.747,,,,,
2018-08-27,15:10:00,36.769,96.355,35.884,,,,,
2018-08-27,15:15:00,36.933,96.283,36.035,,,,,
2018-08-27,15:20:00,37.015,96.135,36.092,,,,,
2018-08-27,15:25:00,37.151,96.000,36.205,,,,,
2018-08-27,15:30:00,37.370,95.772,36.386,,,,,
2018-08-27,15:35:00,37.288,95.498,36.257,,,,,
2018-08-27,15:40:00,36.362,95.664,35.360,,,,,
2018-08-27,15:45:00,34.995,96.388,34.114,,,,,
2018-08-27,15:50:00,33.783,96.972,32.997,,,,,
2018-08-27,15:55:00,32.794,97.439,32.082,,,,,
2018-08-27,16:00:00,32.458,97.464,31.749,,,,,
2018-08-27,16:05:00,33.235,96.778,32.416,,,,,
2018-08-27,16:10:00,34.176,95.848,33.205,,,,,
