"Date","Time, GMT-04:00","Temp, °C","RH, %","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
2019-03-12,12:00:00,26.646,61.266,Logged,,,,
2019-03-12,12:05:00,26.280,60.343,,,,,
2019-03-12,12:10:00,26.989,59.896,,,,,
2019-03-12,12:15:00,26.793,58.653,,,,,
2019-03-12,12:20:00,26.231,59.064,,,,,
2019-03-12,12:25:00,25.550,60.197,,,,,
2019-03-12,12:30:00,24.895,61.048,,,,,
2019-03-12,12:35:00,25.258,60.829,,,,,
2019-03-12,12:40:00,26.695,57.609,,,,,
2019-03-12,12:45:00,28.245,55.891,,,,,
2019-03-12,12:50:00,29.740,51.929,,,,,
2019-03-12,12:55:00,31.255,47.688,,,,,
2019-03-12,13:00:00,31.535,48.115,,,,,
2019-03-12,13:05:00,31.816,47.431,,,,,
2019-03-12,13:10:00,31.255,47.852,,,,,
2019-03-12,13:15:00,30.798,47.893,,,,,
2019-03-12,13:20:00,29.815,49.587,,,,,
2019-03-12,13:25:00,29.941,49.117,,,,,
2019-03-12,13:30:00,30.697,47.978,,,,,
2019-03-12,13:35:00,30.748,46.449,,,,,
2019-03-12,13:40:00,29.865,47.549,,,,,
2019-03-12,13:45:00,28.692,49.700,,,,,
2019-03-12,13:50:00,28.072,51.705,,,,,
2019-03-12,13:55:00,27.825,51.895,,,,,
2019-03-12,14:00:00,27.210,53.053,,,,,
2019-03-12,14:05:00,27.702,51.559,,,,,
2019-03-12,14:10:00,27.727,52.009,,,,,
2019-03-12,14:15:00,27.604,52.725,,,,,
2019-03-12,14:20:00,28.196,50.407,,,,,
2019-03-12,14:25:00,29.115,48.332,,,,,
2019-03-12,14:30:00,29.464,47.922,,,,,
2019-03-12,14:35:00,29.439,47.951,,,,,
2019-03-12,14:40:00,29.941,46.711,,,,,
2019-03-12,14:45:00,31.052,42.995,,,,,
2019-03-12,14:50:00,30.621,44.728,,,,,
2019-03-12,14:55:00,29.490,46.297,,,,,
2019-03-12,15:00:00,27.998,48.837,,,,,
2019-03-12,15:05:00,27.308,49.392,,,,,
2019-03-12,15:10:00,26.989,50.569,,,,,
2019-03-12,15:15:00,26.671,50.559,,,,,
2019-03-12,15:20:00,26.598,52.301,,,,,
2019-03-12,15:25:00,26.524,52.069,,,,,
2019-03-12,15:30:00,26.304,52.483,,,,,
2019-03-12,15:35:00,26.549,53.056,,,,,
2019-03-12,15:40:00,27.284,51.087,,,,,
2019-03-12,15:45:00,28.023,49.549,,,,,
2019-03-12,15:50:00,28.543,48.713,,,,,
2019-03-12,15:55:00,28.891,47.201,,,,,
2019-03-12,16:00:00,28.320,48.167,,,,,
2019-03-12,16:05:00,27.727,47.737,,,,,
2019-03-12,16:10:00,27.554,49.520,,,,,
2019-03-12,16:15:00,27.875,47.756,,,,,
2019-03-12,16:20:00,27.776,48.841,,,,,
2019-03-12,16:25:00,28.072,47.295,,,,,
2019-03-12,16:30:00,28.593,47.359,,,,,
2019-03-12,16:35:00,29.665,44.354,,,,,
2019-03-12,16:40:00,28.891,45.148,,,,,
2019-03-12,16:45:00,27.702,48.380,,,,,
2019-03-12,16:50:00,26.965,49.027,,,,,
2019-03-12,16:55:00,26.842,49.011,,,,,
2019-03-12,17:00:00,26.475,50.181,,,,,
2019-03-12,17:05:00,26.256,50.695,,,,,
2019-03-12,17:10:00,25.623,50.898,,,,,
2019-03-12,17:15:00,25.234,51.036,,,,,
2019-03-12,17:20:00,25.137,53.491,,,,,
2019-03-12,17:25:00,26.085,51.723,,,,,
2019-03-12,17:30:00,26.207,51.421,,,,,
2019-03-12,17:35:00,25.939,51.290,,,,,
2019-03-12,17:40:00,25.501,51.707,,,,,
2019-03-12,17:45:00,24.968,53.058,,,,,
2019-03-12,17:50:00,24.532,54.976,,,,,
2019-03-12,17:55:00,24.315,55.382,,,,,
2019-03-12,18:00:00,23.857,56.095,,,,,
2019-03-12,18:05:00,23.545,56.950,,,,,
2019-03-12,18:10:00,23.280,58.979,,,,,
2019-03-12,18:15:00,23.016,58.014,,,,,
2019-03-12,18:20:00,22.872,59.346,,,,,
2019-03-12,18:25:00,22.657,60.507,,,,,
2019-03-12,18:30:00,22.417,61.718,,,,,
2019-03-12,18:35:00,22.130,62.248,,,,,
2019-03-12,18:40:00,21.939,63.094,,,,,
2019-03-12,18:45:00,21.724,62.787,,,,,
2019-03-12,18:50:00,21.509,63.686,,,,,
2019-03-12,18:55:00,21.127,64.553,,,,,
2019-03-12,19:00:00,20.650,66.024,,,,,
2019-03-12,19:05:00,20.079,67.081,,,,,
2019-03-12,19:10:00,19.651,68.068,,,,,
2019-03-12,19:15:00,19.246,69.257,,,,,
2019-03-12,19:20:00,18.913,70.101,,,,,
2019-03-12,19:25:00,18.557,71.053,,,,,
2019-03-12,19:30:00,18.224,72.031,,,,,
2019-03-12,19:35:00,17.938,72.812,,,,,
2019-03-12,19:40:00,17.605,74.095,,,,,
2019-03-12,19:45:00,17.296,74.518,,,,,
2019-03-12,19:50:00,17.011,75.513,,,,,
2019-03-12,19:55:00,16.749,76.309,,,,,
2019-03-12,20:00:00,16.558,76.806,,,,,
2019-03-12,20:05:00,16.368,77.385,,,,,
2019-03-12,20:10:00,16.225,78.364,,,,,
2019-03-12,20:15:00,16.129,78.065,,,,,
2019-03-12,20:20:00,16.082,78.725,,,,,
2019-03-12,20:25:00,15.986,79.374,,,,,
2019-03-12,20:30:00,15.939,79.753,,,,,
2019-03-12,20:35:00,15.867,79.737,,,,,
2019-03-12,20:40:00,15.796,80.166,,,,,
2019-03-12,20:45:00,15.700,80.311,,,,,
2019-03-12,20:50:00,15.533,80.993,,,,,
2019-03-12,20:55:00,15.438,80.807,,,,,
2019-03-12,21:00:00,15.318,81.387,,,,,
2019-03-12,21:05:00,15.127,81.675,,,,,
2019-03-12,21:10:00,14.960,82.214,,,,,
2019-03-12,21:15:00,14.792,82.969,,,,,
2019-03-12,21:20:00,14.625,83.149,,,,,
2019-03-12,21:25:00,14.457,83.927,,,,,
2019-03-12,21:30:00,14.314,84.192,,,,,
2019-03-12,21:35:00,14.146,84.883,,,,,
2019-03-12,21:40:00,14.026,85.637,,,,,
2019-03-12,21:45:00,13.930,85.910,,,,,
2019-03-12,21:50:00,13.786,86.144,,,,,
2019-03-12,21:55:00,13.666,86.597,,,,,
2019-03-12,22:00:00,13.522,86.723,,,,,
2019-03-12,22:05:00,13.377,87.169,,,,,
2019-03-12,22:10:00,13.233,87.507,,,,,
2019-03-12,22:15:00,13.088,87.844,,,,,
2019-03-12,22:20:00,12.968,88.186,,,,,
2019-03-12,22:25:00,12.823,88.837,,,,,
2019-03-12,22:30:00,12.727,89.367,,,,,
2019-03-12,22:35:00,12.606,89.573,,,,,
2019-03-12,22:40:00,12.485,89.754,,,,,
2019-03-12,22:45:00,12.389,90.201,,,,,
2019-03-12,22:50:00,12.292,90.569,,,,,
2019-03-12,22:55:00,12.195,90.753,,,,,
2019-03-12,23:00:00,12.098,90.989,,,,,
2019-03-12,23:05:00,12.001,91.121,,,,,
2019-03-12,23:10:00,11.904,91.512,,,,,
2019-03-12,23:15:00,11.832,91.727,,,,,
2019-03-12,23:20:00,11.759,92.123,,,,,
2019-03-12,23:25:00,11.686,92.414,,,,,
2019-03-12,23:30:00,11.589,92.286,,,,,
2019-03-12,23:35:00,11.516,92.731,,,,,
2019-03-12,23:40:00,11.467,93.053,,,,,
2019-03-12,23:45:00,11.419,92.964,,,,,
2019-03-12,23:50:00,11.370,93.157,,,,,
2019-03-12,23:55:00,11.321,93.170,,,,,
2019-03-13,00:00:00,11.273,93.337,,,,,
2019-03-13,00:05:00,11.224,93.350,,,,,
2019-03-13,00:10:00,11.175,93.465,,,,,
2019-03-13,00:15:00,11.127,93.504,,,,,
2019-03-13,00:20:00,11.102,93.549,,,,,
2019-03-13,00:25:00,11.053,93.587,,,,,
2019-03-13,00:30:00,11.029,93.606,,,,,
2019-03-13,00:35:00,11.029,93.581,,,,,
2019-03-13,00:40:00,11.029,93.504,,,,,
2019-03-13,00:45:00,11.029,93.427,,,,,
2019-03-13,00:50:00,11.005,93.344,,,,,
2019-03-13,00:55:00,10.980,93.312,,,,,
2019-03-13,01:00:00,10.956,93.255,,,,,
2019-03-13,01:05:00,10.883,93.261,,,,,
2019-03-13,01:10:00,10.834,93.223,,,,,
2019-03-13,01:15:00,10.761,93.204,,,,,
2019-03-13,01:20:00,10.687,93.159,,,,,
2019-03-13,01:25:00,10.638,93.121,,,,,
2019-03-13,01:30:00,10.614,92.961,,,,,
2019-03-13,01:35:00,10.614,92.705,,,,,
2019-03-13,01:40:00,10.590,92.596,,,,,
2019-03-13,01:45:00,10.590,92.287,,,,,
2019-03-13,01:50:00,10.565,92.024,,,,,
2019-03-13,01:55:00,10.541,91.915,,,,,
2019-03-13,02:00:00,10.565,91.586,,,,,
2019-03-13,02:05:00,10.590,91.308,,,,,
2019-03-13,02:10:00,10.590,91.205,,,,,
2019-03-13,02:15:00,10.590,90.998,,,,,
2019-03-13,02:20:00,10.590,90.895,,,,,
2019-03-13,02:25:00,10.565,90.785,,,,,
2019-03-13,02:30:00,10.516,90.850,,,,,
2019-03-13,02:35:00,10.443,90.651,,,,,
2019-03-13,02:40:00,10.467,90.190,,,,,
2019-03-13,02:45:00,10.492,89.937,,,,,
2019-03-13,02:50:00,10.492,89.573,,,,,
2019-03-13,02:55:00,10.467,89.462,,,,,
2019-03-13,03:00:00,10.443,89.352,,,,,
2019-03-13,03:05:00,10.418,89.190,,,,,
2019-03-13,03:10:00,10.394,89.080,,,,,
2019-03-13,03:15:00,10.394,88.505,,,,,
2019-03-13,03:20:00,10.369,88.342,,,,,
2019-03-13,03:25:00,10.345,88.127,,,,,
2019-03-13,03:30:00,10.320,88.016,,,,,
2019-03-13,03:35:00,10.296,87.695,,,,,
2019-03-13,03:40:00,10.296,87.302,,,,,
2019-03-13,03:45:00,10.271,86.954,,,,,
2019-03-13,03:50:00,10.296,86.538,,,,,
2019-03-13,03:55:00,10.296,86.353,,,,,
2019-03-13,04:00:00,10.320,86.412,,,,,
2019-03-13,04:05:00,10.320,86.438,,,,,
2019-03-13,04:10:00,10.296,86.248,,,,,
2019-03-13,04:15:00,10.296,86.089,,,,,
2019-03-13,04:20:00,10.296,85.904,,,,,
2019-03-13,04:25:00,10.296,85.427,,,,,
2019-03-13,04:30:00,10.247,85.177,,,,,
2019-03-13,04:35:00,10.247,84.912,,,,,
2019-03-13,04:40:00,10.271,84.359,,,,,
2019-03-13,04:45:00,10.296,83.911,,,,,
2019-03-13,04:50:00,10.320,83.463,,,,,
2019-03-13,04:55:00,10.345,83.174,,,,,
2019-03-13,05:00:00,10.369,82.858,,,,,
2019-03-13,05:05:00,10.394,82.702,,,,,
2019-03-13,05:10:00,10.394,82.568,,,,,
2019-03-13,05:15:00,10.394,82.353,,,,,
2019-03-13,05:20:00,10.394,82.246,,,,,
2019-03-13,05:25:00,10.394,81.976,,,,,
2019-03-13,05:30:00,10.394,81.761,,,,,
2019-03-13,05:35:00,10.394,81.653,,,,,
2019-03-13,05:40:00,10.369,81.567,,,,,
2019-03-13,05:45:00,10.369,81.324,,,,,
2019-03-13,05:50:00,10.394,80.788,,,,,
2019-03-13,05:55:00,10.369,80.593,,,,,
2019-03-13,06:00:00,10.369,80.620,,,,,
2019-03-13,06:05:00,10.369,80.376,,,,,
2019-03-13,06:10:00,10.394,79.975,,,,,
2019-03-13,06:15:00,10.443,79.578,,,,,
2019-03-13,06:20:00,10.492,79.070,,,,,
2019-03-13,06:25:00,10.590,78.682,,,,,
2019-03-13,06:30:00,10.638,78.556,,,,,
2019-03-13,06:35:00,10.638,78.337,,,,,
2019-03-13,06:40:00,10.614,78.496,,,,,
2019-03-13,06:45:00,10.590,78.545,,,,,
2019-03-13,06:50:00,10.590,78.490,,,,,
2019-03-13,06:55:00,10.590,77.997,,,,,
2019-03-13,07:00:00,10.590,76.981,,,,,
2019-03-13,07:05:00,10.541,76.915,,,,,
2019-03-13,07:10:00,10.492,77.125,,,,,
2019-03-13,07:15:00,10.492,77.043,,,,,
2019-03-13,07:20:00,10.492,76.795,,,,,
2019-03-13,07:25:00,10.541,76.253,,,,,
2019-03-13,07:30:00,10.590,75.932,,,,,
2019-03-13,07:35:00,10.663,75.670,,,,,
2019-03-13,07:40:00,10.736,75.547,,,,,
2019-03-13,07:45:00,10.834,75.373,,,,,
2019-03-13,07:50:00,10.883,75.216,,,,,
2019-03-13,07:55:00,10.956,75.037,,,,,
2019-03-13,08:00:00,11.029,74.829,,,,,
2019-03-13,08:05:00,11.151,74.576,,,,,
2019-03-13,08:10:00,11.321,74.359,,,,,
2019-03-13,08:15:00,11.516,74.147,,,,,
2019-03-13,08:20:00,11.734,73.940,,,,,
2019-03-13,08:25:00,11.953,73.731,,,,,
2019-03-13,08:30:00,12.171,73.522,,,,,
2019-03-13,08:35:00,12.389,73.341,,,,,
2019-03-13,08:40:00,12.630,73.163,,,,,
2019-03-13,08:45:00,12.847,72.981,,,,,
2019-03-13,08:50:00,13.112,72.779,,,,,
2019-03-13,08:55:00,13.401,72.609,,,,,
2019-03-13,09:00:00,13.738,72.420,,,,,
2019-03-13,09:05:00,14.074,72.202,,,,,
2019-03-13,09:10:00,14.409,71.954,,,,,
2019-03-13,09:15:00,14.745,71.762,,,,,
2019-03-13,09:20:00,15.079,72.455,,,,,
2019-03-13,09:25:00,15.557,73.460,,,,,
2019-03-13,09:30:00,16.058,74.214,,,,,
2019-03-13,09:35:00,16.558,79.301,,,,,
2019-03-13,09:40:00,17.177,85.966,,,,,
2019-03-13,09:45:00,18.081,90.711,,,,,
2019-03-13,09:50:00,19.008,91.368,,,,,
2019-03-13,09:55:00,19.912,90.274,,,,,
2019-03-13,10:00:00,20.627,88.711,,,,,
2019-03-13,10:05:00,21.246,87.244,,,,,
2019-03-13,10:10:00,21.772,84.877,,,,,
2019-03-13,10:15:00,21.891,83.817,,,,,
2019-03-13,10:20:00,21.843,83.163,,,,,
2019-03-13,10:25:00,22.034,82.560,,,,,
2019-03-13,10:30:00,22.369,81.647,,,,,
2019-03-13,10:35:00,23.016,79.315,,,,,
2019-03-13,10:40:00,23.232,78.157,,,,,
2019-03-13,10:45:00,23.280,76.293,,,,,
2019-03-13,10:50:00,23.905,76.274,,,,,
2019-03-13,10:55:00,24.726,73.077,,,,,
2019-03-13,11:00:00,25.477,71.119,,,,,
2019-03-13,11:05:00,25.453,69.685,,,,,
2019-03-13,11:10:00,25.550,68.235,,,,,
2019-03-13,11:15:00,25.695,67.961,,,,,
2019-03-13,11:20:00,25.841,66.327,,,,,
2019-03-13,11:25:00,25.768,66.042,,,,,
2019-03-13,11:30:00,25.501,66.902,,,,,
2019-03-13,11:35:00,25.331,65.906,,,,,
2019-03-13,11:40:00,25.089,66.921,,,,,
2019-03-13,11:45:00,25.040,66.430,,,,,
2019-03-13,11:50:00,24.823,66.241,,,,,
2019-03-13,11:55:00,25.065,66.072,,,,,
2019-03-13,12:00:00,25.525,64.818,,,,,
2019-03-13,12:05:00,26.304,64.279,,,,,
2019-03-13,12:10:00,27.554,60.139,,,,,
2019-03-13,12:15:00,27.825,57.653,,,,,
2019-03-13,12:20:00,27.382,58.649,,,,,
2019-03-13,12:25:00,26.867,58.789,,,,,
2019-03-13,12:30:00,26.598,58.467,,,,,
2019-03-13,12:35:00,26.720,59.668,,,,,
2019-03-13,12:40:00,27.801,57.147,,,,,
2019-03-13,12:45:00,29.890,53.455,,,,,
2019-03-13,12:50:00,31.433,50.315,,,,,
2019-03-13,12:55:00,32.304,44.495,,,,,
2019-03-13,13:00:00,33.209,44.666,,,,,
2019-03-13,13:05:00,34.045,42.397,,,,,
2019-03-13,13:10:00,34.071,42.667,,,,,
2019-03-13,13:15:00,33.261,43.842,,,,,
2019-03-13,13:20:00,32.510,44.221,,,,,
2019-03-13,13:25:00,32.407,45.167,,,,,
2019-03-13,13:30:00,32.381,43.609,,,,,
2019-03-13,13:35:00,32.433,42.752,,,,,
2019-03-13,13:40:00,31.612,44.975,,,,,
2019-03-13,13:45:00,30.394,46.537,,,,,
2019-03-13,13:50:00,29.865,47.517,,,,,
2019-03-13,13:55:00,29.840,47.220,,,,,
2019-03-13,14:00:00,29.439,47.854,,,,,
2019-03-13,14:05:00,29.590,46.603,,,,,
2019-03-13,14:10:00,29.941,47.265,,,,,
2019-03-13,14:15:00,29.991,46.684,,,,,
2019-03-13,14:20:00,30.041,46.331,,,,,
2019-03-13,14:25:00,30.646,46.699,,,,,
2019-03-13,14:30:00,30.824,45.934,,,,,
2019-03-13,14:35:00,31.230,44.634,,,,,
2019-03-13,14:40:00,31.765,44.663,,,,,
2019-03-13,14:45:00,31.382,43.727,,,,,
2019-03-13,14:50:00,30.596,44.330,,,,,
2019-03-13,14:55:00,29.815,46.010,,,,,
2019-03-13,15:00:00,29.389,47.425,,,,,
2019-03-13,15:05:00,29.315,48.098,,,,,
