"Date","Time, GMT-05:00","K-Type, °C"
2017/12/04,12:36:45,29.34
2017/12/04,12:36:46,29.67
2017/12/04,12:36:47,29.67
2017/12/04,12:36:48,29.67
2017/12/04,12:36:49,29.67
2017/12/04,12:36:50,30.01
2017/12/04,12:36:51,30.01
2017/12/04,12:36:52,30.01
2017/12/04,12:36:53,30.34
2017/12/04,12:36:54,30.34
2017/12/04,12:36:55,30.34
2017/12/04,12:36:56,30.34
2017/12/04,12:36:57,30.34
2017/12/04,12:36:58,30.34
2017/12/04,12:36:59,30.34
2017/12/04,12:37:00,30.68
2017/12/04,12:37:01,30.68
2017/12/04,12:37:02,30.68
2017/12/04,12:37:03,30.68
2017/12/04,12:37:04,30.68
2017/12/04,12:37:05,30.68
2017/12/04,12:37:06,30.34
2017/12/04,12:37:07,30.34
2017/12/04,12:37:08,30.34
2017/12/04,12:37:09,30.34
2017/12/04,12:37:10,30.01
2017/12/04,12:37:11,29.67
2017/12/04,12:37:12,29.67
2017/12/04,12:37:13,29.34
2017/12/04,12:37:14,29.34
2017/12/04,12:37:15,29.01
2017/12/04,12:37:16,29.01
2017/12/04,12:37:17,28.67
2017/12/04,12:37:18,28.67
2017/12/04,12:37:19,28.67
2017/12/04,12:37:20,28.67
2017/12/04,12:37:21,28.34
2017/12/04,12:37:22,28.67
2017/12/04,12:37:23,28.67
2017/12/04,12:37:24,28.67
2017/12/04,12:37:25,28.67
2017/12/04,12:37:26,28.67
2017/12/04,12:37:27,29.01
2017/12/04,12:37:28,29.01
2017/12/04,12:37:29,29.01
2017/12/04,12:37:30,29.01
2017/12/04,12:37:31,28.67
2017/12/04,12:37:32,28.67
2017/12/04,12:37:33,28.67
2017/12/04,12:37:34,28.67
2017/12/04,12:37:35,28.67
2017/12/04,12:37:36,28.67
2017/12/04,12:37:37,28.67
2017/12/04,12:37:38,28.67
2017/12/04,12:37:39,28.67
2017/12/04,12:37:40,28.67
2017/12/04,12:37:41,28.34
2017/12/04,12:37:42,28.34
2017/12/04,12:37:43,28.34
2017/12/04,12:37:44,28.34
2017/12/04,12:37:45,28.34
2017/12/04,12:37:46,28.67
2017/12/04,12:37:47,28.67
2017/12/04,12:37:48,28.67
2017/12/04,12:37:49,28.67
2017/12/04,12:37:50,29.01
2017/12/04,12:37:51,29.01
2017/12/04,12:37:52,29.01
2017/12/04,12:37:53,29.34
2017/12/04,12:37:54,29.34
2017/12/04,12:37:55,29.01
2017/12/04,12:37:56,29.34
2017/12/04,12:37:57,29.34
2017/12/04,12:37:58,29.34
2017/12/04,12:37:59,29.67
2017/12/04,12:38:00,29.67
2017/12/04,12:38:01,30.01
2017/12/04,12:38:02,30.01
2017/12/04,12:38:03,30.01
2017/12/04,12:38:04,30.34
2017/12/04,12:38:05,30.34
2017/12/04,12:38:06,30.34
2017/12/04,12:38:07,30.34
2017/12/04,12:38:08,30.34
2017/12/04,12:38:09,30.34
2017/12/04,12:38:10,30.34
2017/12/04,12:38:11,30.34
2017/12/04,12:38:12,30.34
2017/12/04,12:38:13,30.01
2017/12/04,12:38:14,30.01
2017/12/04,12:38:15,30.01
2017/12/04,12:38:16,30.01
2017/12/04,12:38:17,30.01
2017/12/04,12:38:18,30.01
2017/12/04,12:38:19,30.01
2017/12/04,12:38:20,30.01
2017/12/04,12:38:21,30.01
2017/12/04,12:38:22,30.01
2017/12/04,12:38:23,30.01
2017/12/04,12:38:24,30.01
2017/12/04,12:38:25,30.01
2017/12/04,12:38:26,29.67
2017/12/04,12:38:27,29.67
2017/12/04,12:38:28,29.34
2017/12/04,12:38:29,29.34
2017/12/04,12:38:30,29.01
2017/12/04,12:38:31,29.01
2017/12/04,12:38:32,29.01
2017/12/04,12:38:33,29.01
2017/12/04,12:38:34,29.34
2017/12/04,12:38:35,29.01
2017/12/04,12:38:36,29.34
2017/12/04,12:38:37,29.34
2017/12/04,12:38:38,29.34
2017/12/04,12:38:39,29.34
2017/12/04,12:38:40,29.34
2017/12/04,12:38:41,29.34
2017/12/04,12:38:42,29.67
2017/12/04,12:38:43,29.34
2017/12/04,12:38:44,29.34
2017/12/04,12:38:45,29.34
2017/12/04,12:38:46,29.01
2017/12/04,12:38:47,29.34
2017/12/04,12:38:48,29.34
2017/12/04,12:38:49,29.34
2017/12/04,12:38:50,29.34
