"Date","Time, GMT-05:00","K-Type, °C"
2017/12/05,12:01:30,37.34
2017/12/05,12:01:31,34.01
2017/12/05,12:01:32,34.01
2017/12/05,12:01:33,33.35
2017/12/05,12:01:34,33.68
2017/12/05,12:01:35,33.68
2017/12/05,12:01:36,34.01
2017/12/05,12:01:37,33.35
2017/12/05,12:01:38,34.01
2017/12/05,12:01:39,33.68
2017/12/05,12:01:40,32.35
2017/12/05,12:01:41,36.67
2017/12/05,12:01:42,33.35
2017/12/05,12:01:43,33.35
2017/12/05,12:01:44,33.35
2017/12/05,12:01:45,33.35
2017/12/05,12:01:46,33.35
2017/12/05,12:01:47,32.35
2017/12/05,12:01:48,32.01
2017/12/05,12:01:49,31.68
2017/12/05,12:01:50,32.35
2017/12/05,12:01:51,32.01
2017/12/05,12:01:52,31.68
2017/12/05,12:01:53,31.01
2017/12/05,12:01:54,31.34
2017/12/05,12:01:55,28.67
2017/12/05,12:01:56,32.68
2017/12/05,12:01:57,31.01
2017/12/05,12:01:58,31.01
2017/12/05,12:01:59,29.34
2017/12/05,12:02:00,28.67
2017/12/05,12:02:01,28.00
2017/12/05,12:02:02,30.01
2017/12/05,12:02:03,33.68
2017/12/05,12:02:04,33.68
2017/12/05,12:02:05,36.34
2017/12/05,12:02:06,36.34
2017/12/05,12:02:07,36.01
2017/12/05,12:02:08,42.64
2017/12/05,12:02:09,29.67
2017/12/05,12:02:10,29.34
2017/12/05,12:02:11,29.67
2017/12/05,12:02:12,29.67
2017/12/05,12:02:13,29.34
2017/12/05,12:02:14,29.01
2017/12/05,12:02:15,29.01
2017/12/05,12:02:16,29.34
2017/12/05,12:02:17,29.34
2017/12/05,12:02:18,29.34
2017/12/05,12:02:19,29.34
2017/12/05,12:02:20,29.34
2017/12/05,12:02:21,29.34
2017/12/05,12:02:22,29.34
2017/12/05,12:02:23,29.67
2017/12/05,12:02:24,29.34
2017/12/05,12:02:25,29.34
2017/12/05,12:02:26,29.34
2017/12/05,12:02:27,29.34
2017/12/05,12:02:28,29.34
2017/12/05,12:02:29,29.67
