"Date","Time, GMT-05:00","K-Type, °C"
2017/12/05,12:06:12,30.68
2017/12/05,12:06:13,30.68
2017/12/05,12:06:14,30.68
2017/12/05,12:06:15,31.01
2017/12/05,12:06:16,31.01
2017/12/05,12:06:17,31.01
2017/12/05,12:06:18,31.01
2017/12/05,12:06:19,31.01
2017/12/05,12:06:20,31.01
2017/12/05,12:06:21,31.01
2017/12/05,12:06:22,31.01
2017/12/05,12:06:23,31.01
2017/12/05,12:06:24,31.01
2017/12/05,12:06:25,31.01
2017/12/05,12:06:26,31.01
2017/12/05,12:06:27,31.01
2017/12/05,12:06:28,31.01
2017/12/05,12:06:29,31.01
2017/12/05,12:06:30,31.01
2017/12/05,12:06:31,31.01
2017/12/05,12:06:32,31.01
2017/12/05,12:06:33,31.01
2017/12/05,12:06:34,31.01
2017/12/05,12:06:35,31.01
2017/12/05,12:06:36,31.01
2017/12/05,12:06:37,31.34
2017/12/05,12:06:38,31.34
2017/12/05,12:06:39,31.34
2017/12/05,12:06:40,31.34
2017/12/05,12:06:41,31.68
2017/12/05,12:06:42,31.68
2017/12/05,12:06:43,31.68
2017/12/05,12:06:44,31.68
2017/12/05,12:06:45,31.68
2017/12/05,12:06:46,31.68
2017/12/05,12:06:47,31.68
2017/12/05,12:06:48,31.68
2017/12/05,12:06:49,31.34
2017/12/05,12:06:50,31.68
2017/12/05,12:06:51,31.68
2017/12/05,12:06:52,31.68
2017/12/05,12:06:53,32.01
2017/12/05,12:06:54,32.01
2017/12/05,12:06:55,32.01
2017/12/05,12:06:56,32.01
2017/12/05,12:06:57,32.01
2017/12/05,12:06:58,31.68
2017/12/05,12:06:59,31.68
2017/12/05,12:07:00,31.68
2017/12/05,12:07:01,31.34
2017/12/05,12:07:02,31.68
2017/12/05,12:07:03,31.34
2017/12/05,12:07:04,31.34
2017/12/05,12:07:05,31.68
2017/12/05,12:07:06,31.68
2017/12/05,12:07:07,31.68
2017/12/05,12:07:08,31.68
2017/12/05,12:07:09,31.68
2017/12/05,12:07:10,31.68
2017/12/05,12:07:11,31.68
2017/12/05,12:07:12,31.68
2017/12/05,12:07:13,31.68
2017/12/05,12:07:14,31.68
2017/12/05,12:07:15,31.68
2017/12/05,12:07:16,31.68
2017/12/05,12:07:17,32.01
2017/12/05,12:07:18,32.01
2017/12/05,12:07:19,32.01
2017/12/05,12:07:20,32.01
2017/12/05,12:07:21,32.01
2017/12/05,12:07:22,32.01
2017/12/05,12:07:23,32.01
2017/12/05,12:07:24,32.35
2017/12/05,12:07:25,32.01
2017/12/05,12:07:26,32.35
2017/12/05,12:07:27,32.01
2017/12/05,12:07:28,32.01
2017/12/05,12:07:29,32.01
2017/12/05,12:07:30,32.01
2017/12/05,12:07:31,32.35
2017/12/05,12:07:32,32.01
2017/12/05,12:07:33,32.01
2017/12/05,12:07:34,32.35
2017/12/05,12:07:35,32.01
2017/12/05,12:07:36,32.35
2017/12/05,12:07:37,32.01
2017/12/05,12:07:38,32.01
2017/12/05,12:07:39,32.01
2017/12/05,12:07:40,32.01
2017/12/05,12:07:41,31.68
2017/12/05,12:07:42,31.68
2017/12/05,12:07:43,31.68
2017/12/05,12:07:44,31.34
2017/12/05,12:07:45,31.34
2017/12/05,12:07:46,31.01
2017/12/05,12:07:47,31.01
2017/12/05,12:07:48,31.01
2017/12/05,12:07:49,31.01
2017/12/05,12:07:50,31.01
2017/12/05,12:07:51,30.68
2017/12/05,12:07:52,30.68
2017/12/05,12:07:53,30.68
2017/12/05,12:07:54,30.34
2017/12/05,12:07:55,30.34
2017/12/05,12:07:56,30.01
2017/12/05,12:07:57,30.34
2017/12/05,12:07:58,30.01
2017/12/05,12:07:59,30.34
2017/12/05,12:08:00,30.01
2017/12/05,12:08:01,30.01
2017/12/05,12:08:02,30.01
2017/12/05,12:08:03,30.01
2017/12/05,12:08:04,30.01
2017/12/05,12:08:05,29.67
2017/12/05,12:08:06,29.67
2017/12/05,12:08:07,29.67
2017/12/05,12:08:08,29.67
2017/12/05,12:08:09,29.67
2017/12/05,12:08:10,29.67
2017/12/05,12:08:11,29.67
2017/12/05,12:08:12,29.67
2017/12/05,12:08:13,29.67
2017/12/05,12:08:14,29.67
2017/12/05,12:08:15,29.67
2017/12/05,12:08:16,29.67
2017/12/05,12:08:17,29.67
2017/12/05,12:08:18,29.67
2017/12/05,12:08:19,29.67
2017/12/05,12:08:20,29.67
2017/12/05,12:08:21,29.67
2017/12/05,12:08:22,29.67
2017/12/05,12:08:23,29.67
2017/12/05,12:08:24,29.67
2017/12/05,12:08:25,29.67
2017/12/05,12:08:26,29.67
2017/12/05,12:08:27,29.67
2017/12/05,12:08:28,29.34
2017/12/05,12:08:29,29.34
2017/12/05,12:08:30,29.01
2017/12/05,12:08:31,29.01
2017/12/05,12:08:32,28.67
2017/12/05,12:08:33,28.67
2017/12/05,12:08:34,28.67
2017/12/05,12:08:35,28.34
2017/12/05,12:08:36,28.34
2017/12/05,12:08:37,28.34
2017/12/05,12:08:38,28.34
2017/12/05,12:08:39,28.34
2017/12/05,12:08:40,28.34
2017/12/05,12:08:41,28.34
2017/12/05,12:08:42,28.34
2017/12/05,12:08:43,28.34
2017/12/05,12:08:44,28.67
2017/12/05,12:08:45,28.67
2017/12/05,12:08:46,28.67
2017/12/05,12:08:47,28.67
2017/12/05,12:08:48,28.67
2017/12/05,12:08:49,28.67
2017/12/05,12:08:50,28.67
2017/12/05,12:08:51,28.67
2017/12/05,12:08:52,28.67
2017/12/05,12:08:53,28.67
2017/12/05,12:08:54,28.67
2017/12/05,12:08:55,28.67
2017/12/05,12:08:56,28.67
2017/12/05,12:08:57,28.67
2017/12/05,12:08:58,28.67
2017/12/05,12:08:59,28.67
2017/12/05,12:09:00,28.67
2017/12/05,12:09:01,28.34
2017/12/05,12:09:02,28.34
2017/12/05,12:09:03,28.34
2017/12/05,12:09:04,28.34
2017/12/05,12:09:05,28.34
2017/12/05,12:09:06,28.34
2017/12/05,12:09:07,28.34
2017/12/05,12:09:08,28.34
2017/12/05,12:09:09,28.34
2017/12/05,12:09:10,28.34
2017/12/05,12:09:11,28.34
2017/12/05,12:09:12,28.34
2017/12/05,12:09:13,28.34
2017/12/05,12:09:14,28.00
2017/12/05,12:09:15,28.34
2017/12/05,12:09:16,28.34
2017/12/05,12:09:17,28.34
2017/12/05,12:09:18,28.34
2017/12/05,12:09:19,28.34
2017/12/05,12:09:20,28.34
2017/12/05,12:09:21,28.34
2017/12/05,12:09:22,28.00
2017/12/05,12:09:23,28.00
2017/12/05,12:09:24,28.00
2017/12/05,12:09:25,28.00
2017/12/05,12:09:26,27.67
2017/12/05,12:09:27,27.67
2017/12/05,12:09:28,27.67
2017/12/05,12:09:29,27.67
2017/12/05,12:09:30,27.67
2017/12/05,12:09:31,27.67
2017/12/05,12:09:32,27.67
2017/12/05,12:09:33,27.67
2017/12/05,12:09:34,27.67
2017/12/05,12:09:35,27.67
2017/12/05,12:09:36,27.67
2017/12/05,12:09:37,27.67
2017/12/05,12:09:38,27.67
2017/12/05,12:09:39,27.67
2017/12/05,12:09:40,27.67
2017/12/05,12:09:41,27.67
2017/12/05,12:09:42,27.67
2017/12/05,12:09:43,27.67
2017/12/05,12:09:44,27.67
2017/12/05,12:09:45,27.67
2017/12/05,12:09:46,27.67
2017/12/05,12:09:47,27.67
2017/12/05,12:09:48,28.00
2017/12/05,12:09:49,28.00
2017/12/05,12:09:50,28.00
2017/12/05,12:09:51,28.00
2017/12/05,12:09:52,28.00
2017/12/05,12:09:53,28.00
2017/12/05,12:09:54,28.00
2017/12/05,12:09:55,27.67
2017/12/05,12:09:56,28.00
2017/12/05,12:09:57,27.67
2017/12/05,12:09:58,27.67
2017/12/05,12:09:59,28.00
2017/12/05,12:10:00,28.00
2017/12/05,12:10:01,28.00
2017/12/05,12:10:02,27.67
2017/12/05,12:10:03,28.00
2017/12/05,12:10:04,28.00
2017/12/05,12:10:05,27.67
2017/12/05,12:10:06,27.67
2017/12/05,12:10:07,27.67
2017/12/05,12:10:08,27.67
2017/12/05,12:10:09,27.67
2017/12/05,12:10:10,28.00
2017/12/05,12:10:11,28.00
2017/12/05,12:10:12,28.00
2017/12/05,12:10:13,28.00
2017/12/05,12:10:14,28.00
2017/12/05,12:10:15,28.00
2017/12/05,12:10:16,28.00
2017/12/05,12:10:17,28.00
2017/12/05,12:10:18,28.34
2017/12/05,12:10:19,28.34
2017/12/05,12:10:20,28.34
2017/12/05,12:10:21,28.34
2017/12/05,12:10:22,28.67
2017/12/05,12:10:23,28.67
2017/12/05,12:10:24,28.67
2017/12/05,12:10:25,29.01
2017/12/05,12:10:26,29.01
2017/12/05,12:10:27,29.01
2017/12/05,12:10:28,29.01
2017/12/05,12:10:29,29.34
2017/12/05,12:10:30,29.34
2017/12/05,12:10:31,29.34
2017/12/05,12:10:32,29.34
2017/12/05,12:10:33,29.67
2017/12/05,12:10:34,29.67
2017/12/05,12:10:35,29.67
2017/12/05,12:10:36,29.67
2017/12/05,12:10:37,29.67
2017/12/05,12:10:38,30.01
2017/12/05,12:10:39,30.01
2017/12/05,12:10:40,30.01
2017/12/05,12:10:41,30.01
2017/12/05,12:10:42,30.01
2017/12/05,12:10:43,30.34
2017/12/05,12:10:44,30.34
2017/12/05,12:10:45,30.34
2017/12/05,12:10:46,30.34
2017/12/05,12:10:47,30.68
2017/12/05,12:10:48,30.68
2017/12/05,12:10:49,30.68
2017/12/05,12:10:50,30.68
2017/12/05,12:10:51,31.01
2017/12/05,12:10:52,31.01
2017/12/05,12:10:53,31.01
2017/12/05,12:10:54,31.01
2017/12/05,12:10:55,31.01
2017/12/05,12:10:56,31.01
2017/12/05,12:10:57,31.01
2017/12/05,12:10:58,31.34
2017/12/05,12:10:59,31.34
2017/12/05,12:11:00,31.34
2017/12/05,12:11:01,31.34
2017/12/05,12:11:02,31.34
2017/12/05,12:11:03,31.68
2017/12/05,12:11:04,31.68
2017/12/05,12:11:05,31.68
2017/12/05,12:11:06,31.68
2017/12/05,12:11:07,31.68
2017/12/05,12:11:08,31.34
2017/12/05,12:11:09,31.34
2017/12/05,12:11:10,31.34
2017/12/05,12:11:11,31.34
2017/12/05,12:11:12,31.34
2017/12/05,12:11:13,31.34
2017/12/05,12:11:14,31.34
2017/12/05,12:11:15,31.34
2017/12/05,12:11:16,31.01
2017/12/05,12:11:17,31.34
2017/12/05,12:11:18,31.01
2017/12/05,12:11:19,31.01
2017/12/05,12:11:20,31.01
2017/12/05,12:11:21,30.68
2017/12/05,12:11:22,30.68
2017/12/05,12:11:23,30.68
2017/12/05,12:11:24,30.68
2017/12/05,12:11:25,30.68
2017/12/05,12:11:26,30.68
2017/12/05,12:11:27,30.68
2017/12/05,12:11:28,30.68
2017/12/05,12:11:29,30.68
2017/12/05,12:11:30,30.68
2017/12/05,12:11:31,30.68
2017/12/05,12:11:32,30.68
2017/12/05,12:11:33,30.68
2017/12/05,12:11:34,30.68
2017/12/05,12:11:35,30.34
2017/12/05,12:11:36,30.34
2017/12/05,12:11:37,30.34
2017/12/05,12:11:38,30.34
2017/12/05,12:11:39,30.01
2017/12/05,12:11:40,30.01
2017/12/05,12:11:41,30.01
2017/12/05,12:11:42,30.01
2017/12/05,12:11:43,30.01
2017/12/05,12:11:44,30.01
2017/12/05,12:11:45,30.01
2017/12/05,12:11:46,30.01
2017/12/05,12:11:47,30.01
2017/12/05,12:11:48,30.01
2017/12/05,12:11:49,30.01
2017/12/05,12:11:50,30.01
2017/12/05,12:11:51,30.01
2017/12/05,12:11:52,30.01
2017/12/05,12:11:53,29.67
2017/12/05,12:11:54,29.67
2017/12/05,12:11:55,29.67
2017/12/05,12:11:56,29.34
2017/12/05,12:11:57,29.67
2017/12/05,12:11:58,29.67
2017/12/05,12:11:59,29.67
2017/12/05,12:12:00,29.67
2017/12/05,12:12:01,29.67
2017/12/05,12:12:02,29.67
2017/12/05,12:12:03,29.67
2017/12/05,12:12:04,29.67
2017/12/05,12:12:05,29.67
2017/12/05,12:12:06,29.34
2017/12/05,12:12:07,29.34
2017/12/05,12:12:08,29.67
2017/12/05,12:12:09,29.67
2017/12/05,12:12:10,29.67
2017/12/05,12:12:11,29.67
2017/12/05,12:12:12,29.67
2017/12/05,12:12:13,29.67
2017/12/05,12:12:14,29.67
2017/12/05,12:12:15,29.67
2017/12/05,12:12:16,29.67
2017/12/05,12:12:17,29.67
2017/12/05,12:12:18,29.67
2017/12/05,12:12:19,29.34
2017/12/05,12:12:20,29.34
2017/12/05,12:12:21,29.34
2017/12/05,12:12:22,29.34
2017/12/05,12:12:23,29.34
2017/12/05,12:12:24,29.34
2017/12/05,12:12:25,29.34
2017/12/05,12:12:26,29.01
2017/12/05,12:12:27,29.01
2017/12/05,12:12:28,29.01
2017/12/05,12:12:29,29.01
2017/12/05,12:12:30,29.01
2017/12/05,12:12:31,29.01
2017/12/05,12:12:32,29.01
2017/12/05,12:12:33,29.01
2017/12/05,12:12:34,29.01
2017/12/05,12:12:35,29.01
2017/12/05,12:12:36,29.01
2017/12/05,12:12:37,29.01
2017/12/05,12:12:38,29.01
2017/12/05,12:12:39,29.01
2017/12/05,12:12:40,29.01
2017/12/05,12:12:41,29.01
2017/12/05,12:12:42,29.01
2017/12/05,12:12:43,29.01
2017/12/05,12:12:44,29.01
2017/12/05,12:12:45,29.01
2017/12/05,12:12:46,29.01
2017/12/05,12:12:47,29.01
2017/12/05,12:12:48,29.01
2017/12/05,12:12:49,29.01
2017/12/05,12:12:50,28.67
2017/12/05,12:12:51,28.67
2017/12/05,12:12:52,28.67
2017/12/05,12:12:53,29.01
2017/12/05,12:12:54,29.01
2017/12/05,12:12:55,29.01
2017/12/05,12:12:56,29.01
2017/12/05,12:12:57,29.01
2017/12/05,12:12:58,29.01
2017/12/05,12:12:59,28.67
2017/12/05,12:13:00,28.67
2017/12/05,12:13:01,28.67
2017/12/05,12:13:02,28.67
2017/12/05,12:13:03,28.67
2017/12/05,12:13:04,28.67
2017/12/05,12:13:05,28.67
2017/12/05,12:13:06,28.67
2017/12/05,12:13:07,28.67
2017/12/05,12:13:08,28.67
2017/12/05,12:13:09,28.67
2017/12/05,12:13:10,28.34
2017/12/05,12:13:11,28.34
2017/12/05,12:13:12,28.67
2017/12/05,12:13:13,28.34
2017/12/05,12:13:14,28.34
2017/12/05,12:13:15,28.34
2017/12/05,12:13:16,28.34
2017/12/05,12:13:17,28.34
2017/12/05,12:13:18,28.34
2017/12/05,12:13:19,28.34
2017/12/05,12:13:20,28.34
2017/12/05,12:13:21,28.34
2017/12/05,12:13:22,28.34
2017/12/05,12:13:23,28.67
2017/12/05,12:13:24,28.67
2017/12/05,12:13:25,28.67
2017/12/05,12:13:26,29.01
2017/12/05,12:13:27,29.01
2017/12/05,12:13:28,29.01
2017/12/05,12:13:29,29.01
2017/12/05,12:13:30,29.01
2017/12/05,12:13:31,29.01
2017/12/05,12:13:32,29.34
2017/12/05,12:13:33,29.34
2017/12/05,12:13:34,29.34
2017/12/05,12:13:35,29.34
2017/12/05,12:13:36,29.34
2017/12/05,12:13:37,29.34
2017/12/05,12:13:38,29.34
2017/12/05,12:13:39,29.34
2017/12/05,12:13:40,29.67
2017/12/05,12:13:41,29.34
2017/12/05,12:13:42,29.34
2017/12/05,12:13:43,29.34
2017/12/05,12:13:44,29.34
2017/12/05,12:13:45,29.34
2017/12/05,12:13:46,29.34
2017/12/05,12:13:47,29.34
2017/12/05,12:13:48,29.34
2017/12/05,12:13:49,29.34
2017/12/05,12:13:50,29.67
2017/12/05,12:13:51,29.67
2017/12/05,12:13:52,29.67
2017/12/05,12:13:53,29.67
2017/12/05,12:13:54,29.67
2017/12/05,12:13:55,29.67
2017/12/05,12:13:56,29.67
2017/12/05,12:13:57,29.67
2017/12/05,12:13:58,29.67
2017/12/05,12:13:59,29.67
2017/12/05,12:14:00,29.67
2017/12/05,12:14:01,29.67
2017/12/05,12:14:02,29.67
2017/12/05,12:14:03,29.34
2017/12/05,12:14:04,29.67
2017/12/05,12:14:05,29.67
2017/12/05,12:14:06,30.01
2017/12/05,12:14:07,30.01
2017/12/05,12:14:08,30.01
2017/12/05,12:14:09,30.34
2017/12/05,12:14:10,31.01
2017/12/05,12:14:11,31.01
2017/12/05,12:14:12,31.01
2017/12/05,12:14:13,31.01
2017/12/05,12:14:14,31.34
2017/12/05,12:14:15,32.01
2017/12/05,12:14:16,32.35
2017/12/05,12:14:17,32.35
2017/12/05,12:14:18,32.68
2017/12/05,12:14:19,33.35
2017/12/05,12:14:20,34.01
2017/12/05,12:14:21,34.34
2017/12/05,12:14:22,34.68
2017/12/05,12:14:23,35.01
2017/12/05,12:14:24,35.68
2017/12/05,12:14:25,36.01
2017/12/05,12:14:26,36.01
2017/12/05,12:14:27,36.01
2017/12/05,12:14:28,36.01
2017/12/05,12:14:29,36.01
2017/12/05,12:14:30,36.01
2017/12/05,12:14:31,36.01
2017/12/05,12:14:32,35.68
2017/12/05,12:14:33,35.68
2017/12/05,12:14:34,35.68
