"Date","Time, GMT-04:00","K-Type, °C"
2017/12/01,15:08:48,32.35
2017/12/01,15:08:49,32.35
2017/12/01,15:08:50,32.35
2017/12/01,15:08:51,32.35
2017/12/01,15:08:52,32.35
2017/12/01,15:08:53,32.35
2017/12/01,15:08:54,32.35
2017/12/01,15:08:55,32.35
2017/12/01,15:08:56,32.35
2017/12/01,15:08:57,32.35
2017/12/01,15:08:58,32.68
2017/12/01,15:08:59,32.35
2017/12/01,15:09:00,32.68
2017/12/01,15:09:01,32.68
2017/12/01,15:09:02,32.68
2017/12/01,15:09:03,32.68
2017/12/01,15:09:04,32.68
2017/12/01,15:09:05,32.35
2017/12/01,15:09:06,32.68
2017/12/01,15:09:07,32.68
2017/12/01,15:09:08,32.68
2017/12/01,15:09:09,32.68
2017/12/01,15:09:10,32.68
2017/12/01,15:09:11,32.68
2017/12/01,15:09:12,32.35
2017/12/01,15:09:13,32.35
2017/12/01,15:09:14,32.35
2017/12/01,15:09:15,32.35
2017/12/01,15:09:16,32.35
2017/12/01,15:09:17,32.35
2017/12/01,15:09:18,32.35
2017/12/01,15:09:19,32.35
2017/12/01,15:09:20,32.35
2017/12/01,15:09:21,32.35
2017/12/01,15:09:22,32.35
2017/12/01,15:09:23,32.35
2017/12/01,15:09:24,32.35
2017/12/01,15:09:25,32.35
2017/12/01,15:09:26,32.35
2017/12/01,15:09:27,32.35
2017/12/01,15:09:28,32.35
2017/12/01,15:09:29,32.01
2017/12/01,15:09:30,32.35
2017/12/01,15:09:31,32.01
2017/12/01,15:09:32,32.01
2017/12/01,15:09:33,32.01
2017/12/01,15:09:34,32.01
2017/12/01,15:09:35,32.01
2017/12/01,15:09:36,32.01
2017/12/01,15:09:37,32.01
2017/12/01,15:09:38,32.01
2017/12/01,15:09:39,32.01
2017/12/01,15:09:40,32.01
2017/12/01,15:09:41,32.01
2017/12/01,15:09:42,32.01
2017/12/01,15:09:43,32.01
2017/12/01,15:09:44,31.68
2017/12/01,15:09:45,31.68
2017/12/01,15:09:46,31.68
2017/12/01,15:09:47,31.68
2017/12/01,15:09:48,31.68
2017/12/01,15:09:49,31.68
2017/12/01,15:09:50,31.68
2017/12/01,15:09:51,31.68
2017/12/01,15:09:52,31.68
2017/12/01,15:09:53,31.68
2017/12/01,15:09:54,31.68
2017/12/01,15:09:55,31.68
2017/12/01,15:09:56,31.68
2017/12/01,15:09:57,31.68
2017/12/01,15:09:58,31.68
2017/12/01,15:09:59,31.68
2017/12/01,15:10:00,31.68
2017/12/01,15:10:01,31.68
2017/12/01,15:10:02,31.68
2017/12/01,15:10:03,31.68
2017/12/01,15:10:04,31.68
2017/12/01,15:10:05,31.68
2017/12/01,15:10:06,31.68
2017/12/01,15:10:07,31.68
2017/12/01,15:10:08,31.68
2017/12/01,15:10:09,31.68
2017/12/01,15:10:10,31.68
2017/12/01,15:10:11,31.68
2017/12/01,15:10:12,31.34
2017/12/01,15:10:13,31.34
2017/12/01,15:10:14,31.34
2017/12/01,15:10:15,31.34
2017/12/01,15:10:16,31.34
2017/12/01,15:10:17,31.34
2017/12/01,15:10:18,31.34
2017/12/01,15:10:19,31.34
2017/12/01,15:10:20,31.34
2017/12/01,15:10:21,31.01
2017/12/01,15:10:22,31.01
2017/12/01,15:10:23,31.01
2017/12/01,15:10:24,31.01
2017/12/01,15:10:25,31.01
2017/12/01,15:10:26,31.01
2017/12/01,15:10:27,31.01
2017/12/01,15:10:28,31.01
2017/12/01,15:10:29,31.01
2017/12/01,15:10:30,31.01
2017/12/01,15:10:31,31.01
2017/12/01,15:10:32,31.01
2017/12/01,15:10:33,31.01
2017/12/01,15:10:34,31.01
2017/12/01,15:10:35,31.01
2017/12/01,15:10:36,31.01
2017/12/01,15:10:37,31.01
2017/12/01,15:10:38,31.34
2017/12/01,15:10:39,31.01
2017/12/01,15:10:40,31.34
2017/12/01,15:10:41,31.34
2017/12/01,15:10:42,31.01
2017/12/01,15:10:43,31.01
2017/12/01,15:10:44,31.01
2017/12/01,15:10:45,31.01
2017/12/01,15:10:46,31.01
2017/12/01,15:10:47,31.01
2017/12/01,15:10:48,31.01
2017/12/01,15:10:49,31.01
2017/12/01,15:10:50,31.34
2017/12/01,15:10:51,31.01
2017/12/01,15:10:52,31.01
2017/12/01,15:10:53,31.01
2017/12/01,15:10:54,31.01
2017/12/01,15:10:55,31.01
2017/12/01,15:10:56,31.01
2017/12/01,15:10:57,31.01
2017/12/01,15:10:58,31.01
2017/12/01,15:10:59,31.01
2017/12/01,15:11:00,31.01
2017/12/01,15:11:01,31.01
2017/12/01,15:11:02,31.01
2017/12/01,15:11:03,31.01
