"Date","Time, GMT-05:00","K-Type, °C"
2017/12/01,14:10:33,37.00
2017/12/01,14:10:34,37.00
2017/12/01,14:10:35,37.00
2017/12/01,14:10:36,37.00
2017/12/01,14:10:37,37.00
2017/12/01,14:10:38,36.67
2017/12/01,14:10:39,36.67
2017/12/01,14:10:40,36.67
2017/12/01,14:10:41,36.67
2017/12/01,14:10:42,36.34
2017/12/01,14:10:43,36.34
2017/12/01,14:10:44,36.34
2017/12/01,14:10:45,36.34
2017/12/01,14:10:46,36.34
2017/12/01,14:10:47,36.34
2017/12/01,14:10:48,36.34
2017/12/01,14:10:49,36.34
2017/12/01,14:10:50,36.67
2017/12/01,14:10:51,36.67
2017/12/01,14:10:52,36.67
2017/12/01,14:10:53,36.67
2017/12/01,14:10:54,36.67
2017/12/01,14:10:55,36.67
2017/12/01,14:10:56,36.67
2017/12/01,14:10:57,36.67
2017/12/01,14:10:58,36.67
2017/12/01,14:10:59,36.67
2017/12/01,14:11:00,36.67
2017/12/01,14:11:01,37.00
2017/12/01,14:11:02,36.67
2017/12/01,14:11:03,37.00
2017/12/01,14:11:04,37.00
2017/12/01,14:11:05,37.00
2017/12/01,14:11:06,37.00
2017/12/01,14:11:07,36.67
2017/12/01,14:11:08,36.67
2017/12/01,14:11:09,36.67
2017/12/01,14:11:10,36.67
2017/12/01,14:11:11,36.67
2017/12/01,14:11:12,36.67
2017/12/01,14:11:13,36.67
2017/12/01,14:11:14,36.34
2017/12/01,14:11:15,36.34
2017/12/01,14:11:16,36.34
2017/12/01,14:11:17,36.34
2017/12/01,14:11:18,36.34
2017/12/01,14:11:19,36.34
2017/12/01,14:11:20,36.01
2017/12/01,14:11:21,36.01
2017/12/01,14:11:22,36.01
2017/12/01,14:11:23,36.01
2017/12/01,14:11:24,36.01
2017/12/01,14:11:25,36.01
2017/12/01,14:11:26,35.68
2017/12/01,14:11:27,35.68
2017/12/01,14:11:28,35.68
2017/12/01,14:11:29,35.68
2017/12/01,14:11:30,35.68
2017/12/01,14:11:31,35.68
2017/12/01,14:11:32,35.68
2017/12/01,14:11:33,35.68
2017/12/01,14:11:34,35.34
2017/12/01,14:11:35,35.34
2017/12/01,14:11:36,35.34
2017/12/01,14:11:37,35.34
2017/12/01,14:11:38,35.34
2017/12/01,14:11:39,35.34
2017/12/01,14:11:40,35.34
2017/12/01,14:11:41,35.34
2017/12/01,14:11:42,35.34
2017/12/01,14:11:43,35.34
2017/12/01,14:11:44,35.34
2017/12/01,14:11:45,35.34
2017/12/01,14:11:46,35.34
2017/12/01,14:11:47,35.34
2017/12/01,14:11:48,35.34
2017/12/01,14:11:49,35.34
2017/12/01,14:11:50,35.34
2017/12/01,14:11:51,35.34
2017/12/01,14:11:52,35.34
2017/12/01,14:11:53,35.68
2017/12/01,14:11:54,35.34
2017/12/01,14:11:55,35.68
2017/12/01,14:11:56,35.34
2017/12/01,14:11:57,35.34
2017/12/01,14:11:58,35.34
2017/12/01,14:11:59,35.34
2017/12/01,14:12:00,35.68
2017/12/01,14:12:01,35.68
2017/12/01,14:12:02,35.68
2017/12/01,14:12:03,35.68
2017/12/01,14:12:04,35.68
2017/12/01,14:12:05,35.68
2017/12/01,14:12:06,35.68
2017/12/01,14:12:07,35.68
2017/12/01,14:12:08,35.68
2017/12/01,14:12:09,35.68
2017/12/01,14:12:10,35.68
2017/12/01,14:12:11,35.68
2017/12/01,14:12:12,35.68
2017/12/01,14:12:13,35.68
2017/12/01,14:12:14,35.68
2017/12/01,14:12:15,35.68
2017/12/01,14:12:16,35.68
2017/12/01,14:12:17,35.68
2017/12/01,14:12:18,35.68
2017/12/01,14:12:19,35.68
2017/12/01,14:12:20,35.68
2017/12/01,14:12:21,35.34
2017/12/01,14:12:22,35.34
2017/12/01,14:12:23,35.68
2017/12/01,14:12:24,35.68
2017/12/01,14:12:25,35.68
2017/12/01,14:12:26,35.68
2017/12/01,14:12:27,35.68
2017/12/01,14:12:28,35.68
2017/12/01,14:12:29,35.68
2017/12/01,14:12:30,35.68
2017/12/01,14:12:31,35.68
2017/12/01,14:12:32,35.68
2017/12/01,14:12:33,35.68
2017/12/01,14:12:34,35.68
2017/12/01,14:12:35,35.68
2017/12/01,14:12:36,35.68
2017/12/01,14:12:37,35.68
2017/12/01,14:12:38,35.68
2017/12/01,14:12:39,35.68
2017/12/01,14:12:40,36.01
2017/12/01,14:12:41,35.68
2017/12/01,14:12:42,36.01
2017/12/01,14:12:43,36.01
2017/12/01,14:12:44,35.68
2017/12/01,14:12:45,35.68
2017/12/01,14:12:46,35.68
2017/12/01,14:12:47,35.68
2017/12/01,14:12:48,35.68
2017/12/01,14:12:49,35.68
2017/12/01,14:12:50,35.68
2017/12/01,14:12:51,35.68
2017/12/01,14:12:52,35.34
2017/12/01,14:12:53,35.34
2017/12/01,14:12:54,35.34
2017/12/01,14:12:55,35.34
2017/12/01,14:12:56,35.34
2017/12/01,14:12:57,35.34
2017/12/01,14:12:58,35.34
2017/12/01,14:12:59,35.34
