"Date","Time, GMT-05:00","K-Type, °C"
2017/12/05,12:03:24,33.68
2017/12/05,12:03:25,33.68
2017/12/05,12:03:26,34.01
2017/12/05,12:03:27,34.01
2017/12/05,12:03:28,34.34
2017/12/05,12:03:29,34.34
2017/12/05,12:03:30,34.34
2017/12/05,12:03:31,34.68
2017/12/05,12:03:32,34.68
2017/12/05,12:03:33,34.68
2017/12/05,12:03:34,35.01
2017/12/05,12:03:35,35.01
2017/12/05,12:03:36,35.01
2017/12/05,12:03:37,35.34
2017/12/05,12:03:38,35.34
2017/12/05,12:03:39,35.68
2017/12/05,12:03:40,35.68
2017/12/05,12:03:41,36.01
2017/12/05,12:03:42,36.01
2017/12/05,12:03:43,36.01
2017/12/05,12:03:44,36.01
2017/12/05,12:03:45,36.01
2017/12/05,12:03:46,36.01
2017/12/05,12:03:47,36.01
2017/12/05,12:03:48,36.01
2017/12/05,12:03:49,36.01
2017/12/05,12:03:50,36.01
2017/12/05,12:03:51,36.01
2017/12/05,12:03:52,36.01
2017/12/05,12:03:53,36.01
2017/12/05,12:03:54,36.34
2017/12/05,12:03:55,36.34
2017/12/05,12:03:56,36.34
2017/12/05,12:03:57,36.01
2017/12/05,12:03:58,36.01
2017/12/05,12:03:59,36.34
2017/12/05,12:04:00,36.34
2017/12/05,12:04:01,36.34
2017/12/05,12:04:02,36.34
2017/12/05,12:04:03,36.67
2017/12/05,12:04:04,36.67
2017/12/05,12:04:05,36.67
2017/12/05,12:04:06,36.67
2017/12/05,12:04:07,36.67
2017/12/05,12:04:08,36.67
2017/12/05,12:04:09,36.67
2017/12/05,12:04:10,36.67
2017/12/05,12:04:11,36.67
2017/12/05,12:04:12,36.67
2017/12/05,12:04:13,36.67
2017/12/05,12:04:14,36.67
2017/12/05,12:04:15,36.67
2017/12/05,12:04:16,36.67
2017/12/05,12:04:17,36.67
2017/12/05,12:04:18,36.67
2017/12/05,12:04:19,36.67
2017/12/05,12:04:20,36.67
2017/12/05,12:04:21,37.00
2017/12/05,12:04:22,37.00
2017/12/05,12:04:23,37.00
2017/12/05,12:04:24,37.00
