"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2249230)"
2017/07/12,11:26:26,31.01
2017/07/12,11:26:27,31.34
2017/07/12,11:26:28,31.68
2017/07/12,11:26:29,31.68
2017/07/12,11:26:30,31.34
2017/07/12,11:26:31,31.68
2017/07/12,11:26:32,31.68
2017/07/12,11:26:33,32.01
2017/07/12,11:26:34,32.35
2017/07/12,11:26:35,32.01
2017/07/12,11:26:36,32.35
2017/07/12,11:26:37,33.01
2017/07/12,11:26:38,33.35
2017/07/12,11:26:39,34.01
2017/07/12,11:26:40,34.01
2017/07/12,11:26:41,33.68
2017/07/12,11:26:42,33.68
2017/07/12,11:26:43,33.35
2017/07/12,11:26:44,33.35
2017/07/12,11:26:45,33.01
2017/07/12,11:26:46,33.01
2017/07/12,11:26:47,33.01
2017/07/12,11:26:48,32.68
2017/07/12,11:26:49,32.35
2017/07/12,11:26:50,32.35
2017/07/12,11:26:51,32.68
2017/07/12,11:26:52,32.35
2017/07/12,11:26:53,32.35
2017/07/12,11:26:54,32.01
2017/07/12,11:26:55,31.34
2017/07/12,11:26:56,31.68
2017/07/12,11:26:57,31.68
2017/07/12,11:26:58,31.68
2017/07/12,11:26:59,31.68
2017/07/12,11:27:00,31.68
2017/07/12,11:27:01,32.01
2017/07/12,11:27:02,31.68
2017/07/12,11:27:03,31.34
2017/07/12,11:27:04,31.68
2017/07/12,11:27:05,31.68
2017/07/12,11:27:06,31.34
2017/07/12,11:27:07,31.34
2017/07/12,11:27:08,31.34
2017/07/12,11:27:09,31.68
2017/07/12,11:27:10,32.01
2017/07/12,11:27:11,32.01
2017/07/12,11:27:12,32.35
2017/07/12,11:27:13,32.35
2017/07/12,11:27:14,32.01
2017/07/12,11:27:15,32.01
2017/07/12,11:27:16,32.01
2017/07/12,11:27:17,32.01
2017/07/12,11:27:18,31.68
2017/07/12,11:27:19,31.68
2017/07/12,11:27:20,32.01
2017/07/12,11:27:21,31.68
2017/07/12,11:27:22,31.68
2017/07/12,11:27:23,31.68
2017/07/12,11:27:24,31.68
2017/07/12,11:27:25,31.68
2017/07/12,11:27:26,31.68
2017/07/12,11:27:27,31.34
2017/07/12,11:27:28,31.34
2017/07/12,11:27:29,31.68
2017/07/12,11:27:30,31.68
2017/07/12,11:27:31,31.68
2017/07/12,11:27:32,31.68
2017/07/12,11:27:33,32.01
2017/07/12,11:27:34,32.01
2017/07/12,11:27:35,32.01
2017/07/12,11:27:36,31.68
2017/07/12,11:27:37,31.68
2017/07/12,11:27:38,31.68
2017/07/12,11:27:39,32.01
2017/07/12,11:27:40,32.01
2017/07/12,11:27:41,32.35
2017/07/12,11:27:42,32.35
2017/07/12,11:27:43,32.68
2017/07/12,11:27:44,32.68
2017/07/12,11:27:45,32.68
2017/07/12,11:27:46,32.35
2017/07/12,11:27:47,32.35
2017/07/12,11:27:48,32.35
2017/07/12,11:27:49,32.35
2017/07/12,11:27:50,32.68
2017/07/12,11:27:51,32.68
2017/07/12,11:27:52,32.68
2017/07/12,11:27:53,32.68
2017/07/12,11:27:54,32.68
2017/07/12,11:27:55,32.35
2017/07/12,11:27:56,32.01
2017/07/12,11:27:57,32.01
2017/07/12,11:27:58,32.01
2017/07/12,11:27:59,32.01
2017/07/12,11:28:00,32.01
2017/07/12,11:28:01,32.01
2017/07/12,11:28:02,32.01
2017/07/12,11:28:03,32.35
2017/07/12,11:28:04,32.35
2017/07/12,11:28:05,32.68
2017/07/12,11:28:06,32.68
2017/07/12,11:28:07,32.68
2017/07/12,11:28:08,32.68
2017/07/12,11:28:09,32.35
2017/07/12,11:28:10,32.35
2017/07/12,11:28:11,32.35
2017/07/12,11:28:12,32.01
2017/07/12,11:28:13,32.35
2017/07/12,11:28:14,32.01
2017/07/12,11:28:15,32.01
2017/07/12,11:28:16,32.35
2017/07/12,11:28:17,32.35
2017/07/12,11:28:18,32.35
2017/07/12,11:28:19,32.35
2017/07/12,11:28:20,32.35
2017/07/12,11:28:21,32.35
2017/07/12,11:28:22,32.68
2017/07/12,11:28:23,32.68
2017/07/12,11:28:24,32.68
2017/07/12,11:28:25,32.35
