"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2256868)"
2017/07/12,09:49:58,30.01
2017/07/12,09:49:59,30.01
2017/07/12,09:50:00,30.01
2017/07/12,09:50:01,30.01
2017/07/12,09:50:02,30.01
2017/07/12,09:50:03,30.01
2017/07/12,09:50:04,30.01
2017/07/12,09:50:05,30.01
2017/07/12,09:50:06,30.01
2017/07/12,09:50:07,30.01
2017/07/12,09:50:08,30.01
2017/07/12,09:50:09,30.34
2017/07/12,09:50:10,30.01
2017/07/12,09:50:11,30.01
2017/07/12,09:50:12,30.01
2017/07/12,09:50:13,30.01
2017/07/12,09:50:14,30.01
2017/07/12,09:50:15,30.01
2017/07/12,09:50:16,30.01
2017/07/12,09:50:17,30.01
2017/07/12,09:50:18,30.01
2017/07/12,09:50:19,30.01
2017/07/12,09:50:20,30.01
2017/07/12,09:50:21,30.01
2017/07/12,09:50:22,30.01
2017/07/12,09:50:23,30.01
2017/07/12,09:50:24,30.01
2017/07/12,09:50:25,30.01
2017/07/12,09:50:26,30.01
2017/07/12,09:50:27,29.67
2017/07/12,09:50:28,29.67
2017/07/12,09:50:29,30.01
2017/07/12,09:50:30,30.68
2017/07/12,09:50:31,31.01
2017/07/12,09:50:32,31.34
2017/07/12,09:50:33,31.68
2017/07/12,09:50:34,32.01
2017/07/12,09:50:35,32.35
2017/07/12,09:50:36,32.35
2017/07/12,09:50:37,32.68
2017/07/12,09:50:38,32.68
2017/07/12,09:50:39,32.68
2017/07/12,09:50:40,32.68
2017/07/12,09:50:41,33.01
2017/07/12,09:50:42,33.01
2017/07/12,09:50:43,33.01
2017/07/12,09:50:44,33.01
2017/07/12,09:50:45,33.01
2017/07/12,09:50:46,33.01
2017/07/12,09:50:47,33.01
2017/07/12,09:50:48,33.01
2017/07/12,09:50:49,33.01
2017/07/12,09:50:50,33.01
2017/07/12,09:50:51,33.01
2017/07/12,09:50:52,33.35
2017/07/12,09:50:53,33.01
2017/07/12,09:50:54,33.35
2017/07/12,09:50:55,33.01
2017/07/12,09:50:56,33.35
2017/07/12,09:50:57,33.01
2017/07/12,09:50:58,33.01
2017/07/12,09:50:59,33.01
2017/07/12,09:51:00,33.01
2017/07/12,09:51:01,33.01
2017/07/12,09:51:02,33.01
2017/07/12,09:51:03,33.01
2017/07/12,09:51:04,33.01
2017/07/12,09:51:05,33.01
2017/07/12,09:51:06,33.01
2017/07/12,09:51:07,33.01
2017/07/12,09:51:08,33.01
2017/07/12,09:51:09,33.01
2017/07/12,09:51:10,33.01
2017/07/12,09:51:11,33.01
2017/07/12,09:51:12,33.01
2017/07/12,09:51:13,33.01
2017/07/12,09:51:14,33.01
2017/07/12,09:51:15,33.01
2017/07/12,09:51:16,33.01
2017/07/12,09:51:17,33.01
2017/07/12,09:51:18,33.01
2017/07/12,09:51:19,33.01
2017/07/12,09:51:20,33.01
2017/07/12,09:51:21,33.01
2017/07/12,09:51:22,33.01
2017/07/12,09:51:23,33.01
2017/07/12,09:51:24,33.01
2017/07/12,09:51:25,33.01
2017/07/12,09:51:26,33.01
2017/07/12,09:51:27,33.01
2017/07/12,09:51:28,33.01
2017/07/12,09:51:29,33.01
2017/07/12,09:51:30,33.01
2017/07/12,09:51:31,33.01
2017/07/12,09:51:32,33.01
2017/07/12,09:51:33,32.68
2017/07/12,09:51:34,33.01
2017/07/12,09:51:35,33.01
2017/07/12,09:51:36,33.01
2017/07/12,09:51:37,32.68
2017/07/12,09:51:38,32.68
2017/07/12,09:51:39,32.68
2017/07/12,09:51:40,33.01
2017/07/12,09:51:41,32.68
2017/07/12,09:51:42,32.68
2017/07/12,09:51:43,32.68
2017/07/12,09:51:44,32.68
2017/07/12,09:51:45,32.68
2017/07/12,09:51:46,32.68
2017/07/12,09:51:47,32.68
2017/07/12,09:51:48,32.68
2017/07/12,09:51:49,32.68
2017/07/12,09:51:50,32.68
2017/07/12,09:51:51,32.68
2017/07/12,09:51:52,32.68
2017/07/12,09:51:53,32.68
2017/07/12,09:51:54,32.68
2017/07/12,09:51:55,32.68
2017/07/12,09:51:56,32.68
2017/07/12,09:51:57,32.68
2017/07/12,09:51:58,32.68
2017/07/12,09:51:59,32.68
2017/07/12,09:52:00,32.68
2017/07/12,09:52:01,32.68
2017/07/12,09:52:02,32.68
2017/07/12,09:52:03,32.68
2017/07/12,09:52:04,32.68
2017/07/12,09:52:05,32.68
2017/07/12,09:52:06,32.68
2017/07/12,09:52:07,32.68
2017/07/12,09:52:08,32.68
2017/07/12,09:52:09,32.68
2017/07/12,09:52:10,32.35
2017/07/12,09:52:11,32.68
2017/07/12,09:52:12,32.68
2017/07/12,09:52:13,32.68
2017/07/12,09:52:14,32.35
2017/07/12,09:52:15,32.68
2017/07/12,09:52:16,32.35
2017/07/12,09:52:17,32.68
2017/07/12,09:52:18,32.68
2017/07/12,09:52:19,32.68
2017/07/12,09:52:20,32.35
2017/07/12,09:52:21,32.35
2017/07/12,09:52:22,32.35
2017/07/12,09:52:23,32.35
2017/07/12,09:52:24,32.35
2017/07/12,09:52:25,32.68
2017/07/12,09:52:26,32.35
2017/07/12,09:52:27,32.35
2017/07/12,09:52:28,32.35
2017/07/12,09:52:29,32.35
2017/07/12,09:52:30,32.35
2017/07/12,09:52:31,32.35
2017/07/12,09:52:32,32.35
2017/07/12,09:52:33,32.35
2017/07/12,09:52:34,32.35
2017/07/12,09:52:35,32.35
2017/07/12,09:52:36,32.35
2017/07/12,09:52:37,32.35
2017/07/12,09:52:38,32.35
2017/07/12,09:52:39,32.35
2017/07/12,09:52:40,32.35
2017/07/12,09:52:41,32.35
2017/07/12,09:52:42,32.35
2017/07/12,09:52:43,32.35
2017/07/12,09:52:44,32.35
2017/07/12,09:52:45,32.35
2017/07/12,09:52:46,32.35
2017/07/12,09:52:47,32.35
2017/07/12,09:52:48,32.35
2017/07/12,09:52:49,32.35
2017/07/12,09:52:50,32.35
2017/07/12,09:52:51,32.35
2017/07/12,09:52:52,32.35
2017/07/12,09:52:53,32.35
2017/07/12,09:52:54,32.35
2017/07/12,09:52:55,32.35
2017/07/12,09:52:56,32.35
2017/07/12,09:52:57,32.35
2017/07/12,09:52:58,32.35
2017/07/12,09:52:59,32.35
2017/07/12,09:53:00,32.35
2017/07/12,09:53:01,32.35
2017/07/12,09:53:02,32.35
2017/07/12,09:53:03,32.35
2017/07/12,09:53:04,32.35
2017/07/12,09:53:05,32.35
2017/07/12,09:53:06,32.01
2017/07/12,09:53:07,32.35
2017/07/12,09:53:08,32.01
2017/07/12,09:53:09,32.35
2017/07/12,09:53:10,32.01
2017/07/12,09:53:11,32.35
2017/07/12,09:53:12,32.01
2017/07/12,09:53:13,32.01
2017/07/12,09:53:14,32.01
2017/07/12,09:53:15,32.01
2017/07/12,09:53:16,32.01
2017/07/12,09:53:17,32.01
2017/07/12,09:53:18,32.01
2017/07/12,09:53:19,32.01
2017/07/12,09:53:20,32.01
2017/07/12,09:53:21,32.01
2017/07/12,09:53:22,32.01
