"Date","Time, GMT-05:00","K-Type, °C"
2017/12/05,12:03:48,31.34
2017/12/05,12:03:49,31.34
2017/12/05,12:03:50,31.68
2017/12/05,12:03:51,31.34
2017/12/05,12:03:52,31.34
2017/12/05,12:03:53,31.68
2017/12/05,12:03:54,31.68
2017/12/05,12:03:55,31.68
2017/12/05,12:03:56,31.68
2017/12/05,12:03:57,31.68
2017/12/05,12:03:58,31.68
2017/12/05,12:03:59,31.68
2017/12/05,12:04:00,31.68
2017/12/05,12:04:01,31.68
2017/12/05,12:04:02,31.68
2017/12/05,12:04:03,31.68
2017/12/05,12:04:04,31.68
2017/12/05,12:04:05,31.68
2017/12/05,12:04:06,31.68
2017/12/05,12:04:07,31.68
2017/12/05,12:04:08,31.68
2017/12/05,12:04:09,31.68
2017/12/05,12:04:10,31.68
2017/12/05,12:04:11,31.68
2017/12/05,12:04:12,31.68
2017/12/05,12:04:13,31.68
2017/12/05,12:04:14,31.68
2017/12/05,12:04:15,31.68
2017/12/05,12:04:16,31.68
2017/12/05,12:04:17,31.68
2017/12/05,12:04:18,31.68
2017/12/05,12:04:19,31.68
2017/12/05,12:04:20,31.68
2017/12/05,12:04:21,31.68
2017/12/05,12:04:22,31.68
2017/12/05,12:04:23,31.68
2017/12/05,12:04:24,31.68
2017/12/05,12:04:25,32.01
2017/12/05,12:04:26,32.01
2017/12/05,12:04:27,31.68
2017/12/05,12:04:28,31.68
2017/12/05,12:04:29,31.68
2017/12/05,12:04:30,31.68
2017/12/05,12:04:31,31.68
2017/12/05,12:04:32,31.68
2017/12/05,12:04:33,31.68
2017/12/05,12:04:34,31.68
2017/12/05,12:04:35,31.68
2017/12/05,12:04:36,31.34
2017/12/05,12:04:37,31.68
2017/12/05,12:04:38,31.68
2017/12/05,12:04:39,31.68
2017/12/05,12:04:40,31.68
2017/12/05,12:04:41,31.34
2017/12/05,12:04:42,31.34
2017/12/05,12:04:43,31.34
2017/12/05,12:04:44,31.34
2017/12/05,12:04:45,31.34
2017/12/05,12:04:46,31.34
2017/12/05,12:04:47,31.34
2017/12/05,12:04:48,31.34
2017/12/05,12:04:49,31.34
2017/12/05,12:04:50,31.34
2017/12/05,12:04:51,31.34
2017/12/05,12:04:52,31.01
2017/12/05,12:04:53,31.01
2017/12/05,12:04:54,31.01
2017/12/05,12:04:55,31.34
2017/12/05,12:04:56,31.01
2017/12/05,12:04:57,31.01
2017/12/05,12:04:58,31.01
2017/12/05,12:04:59,31.01
2017/12/05,12:05:00,31.01
2017/12/05,12:05:01,31.01
2017/12/05,12:05:02,31.34
2017/12/05,12:05:03,31.34
2017/12/05,12:05:04,31.34
2017/12/05,12:05:05,31.34
2017/12/05,12:05:06,31.34
2017/12/05,12:05:07,31.34
2017/12/05,12:05:08,31.34
2017/12/05,12:05:09,31.34
2017/12/05,12:05:10,31.34
2017/12/05,12:05:11,31.34
2017/12/05,12:05:12,31.34
2017/12/05,12:05:13,31.34
2017/12/05,12:05:14,31.34
2017/12/05,12:05:15,31.34
2017/12/05,12:05:16,31.34
2017/12/05,12:05:17,31.34
2017/12/05,12:05:18,31.34
2017/12/05,12:05:19,31.34
2017/12/05,12:05:20,31.34
2017/12/05,12:05:21,31.34
2017/12/05,12:05:22,31.34
2017/12/05,12:05:23,31.34
2017/12/05,12:05:24,31.34
2017/12/05,12:05:25,31.34
2017/12/05,12:05:26,31.34
2017/12/05,12:05:27,31.34
2017/12/05,12:05:28,31.34
2017/12/05,12:05:29,31.34
2017/12/05,12:05:30,31.34
2017/12/05,12:05:31,31.34
2017/12/05,12:05:32,31.34
2017/12/05,12:05:33,31.34
2017/12/05,12:05:34,31.34
2017/12/05,12:05:35,31.34
2017/12/05,12:05:36,31.34
2017/12/05,12:05:37,31.01
2017/12/05,12:05:38,31.34
2017/12/05,12:05:39,31.01
2017/12/05,12:05:40,31.01
2017/12/05,12:05:41,31.01
2017/12/05,12:05:42,31.01
2017/12/05,12:05:43,31.01
2017/12/05,12:05:44,31.01
2017/12/05,12:05:45,31.01
2017/12/05,12:05:46,31.01
2017/12/05,12:05:47,31.01
2017/12/05,12:05:48,31.01
2017/12/05,12:05:49,31.01
2017/12/05,12:05:50,31.01
2017/12/05,12:05:51,31.01
2017/12/05,12:05:52,31.01
2017/12/05,12:05:53,31.01
2017/12/05,12:05:54,31.01
2017/12/05,12:05:55,31.01
2017/12/05,12:05:56,31.01
2017/12/05,12:05:57,31.01
2017/12/05,12:05:58,31.01
2017/12/05,12:05:59,31.01
2017/12/05,12:06:00,31.01
2017/12/05,12:06:01,31.01
2017/12/05,12:06:02,31.01
2017/12/05,12:06:03,31.01
2017/12/05,12:06:04,31.01
2017/12/05,12:06:05,31.01
2017/12/05,12:06:06,31.01
2017/12/05,12:06:07,31.01
2017/12/05,12:06:08,31.01
2017/12/05,12:06:09,31.01
2017/12/05,12:06:10,31.34
2017/12/05,12:06:11,31.01
2017/12/05,12:06:12,31.34
2017/12/05,12:06:13,31.34
2017/12/05,12:06:14,31.34
2017/12/05,12:06:15,31.34
2017/12/05,12:06:16,31.34
2017/12/05,12:06:17,31.68
2017/12/05,12:06:18,31.34
2017/12/05,12:06:19,31.68
2017/12/05,12:06:20,31.68
2017/12/05,12:06:21,31.68
2017/12/05,12:06:22,31.68
2017/12/05,12:06:23,31.68
2017/12/05,12:06:24,31.68
2017/12/05,12:06:25,31.68
