"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2256867)"
2017/07/06,09:19:56,32.01
2017/07/06,09:19:57,32.35
2017/07/06,09:19:58,31.68
2017/07/06,09:19:59,31.34
2017/07/06,09:20:00,31.34
2017/07/06,09:20:01,31.68
2017/07/06,09:20:02,31.68
2017/07/06,09:20:03,31.68
2017/07/06,09:20:04,31.68
2017/07/06,09:20:05,32.01
2017/07/06,09:20:06,32.01
2017/07/06,09:20:07,32.01
2017/07/06,09:20:08,32.01
2017/07/06,09:20:09,31.68
2017/07/06,09:20:10,31.68
2017/07/06,09:20:11,32.01
2017/07/06,09:20:12,32.35
2017/07/06,09:20:13,32.35
2017/07/06,09:20:14,32.68
2017/07/06,09:20:15,33.01
2017/07/06,09:20:16,33.01
2017/07/06,09:20:17,33.35
2017/07/06,09:20:18,33.35
2017/07/06,09:20:19,33.35
2017/07/06,09:20:20,32.68
2017/07/06,09:20:21,32.68
2017/07/06,09:20:22,32.68
2017/07/06,09:20:23,32.68
2017/07/06,09:20:24,32.35
2017/07/06,09:20:25,32.68
2017/07/06,09:20:26,32.68
2017/07/06,09:20:27,33.01
2017/07/06,09:20:28,33.35
2017/07/06,09:20:29,33.68
2017/07/06,09:20:30,33.35
2017/07/06,09:20:31,33.68
2017/07/06,09:20:32,34.01
2017/07/06,09:20:33,34.01
2017/07/06,09:20:34,33.35
2017/07/06,09:20:35,33.01
2017/07/06,09:20:36,32.68
2017/07/06,09:20:37,32.35
2017/07/06,09:20:38,32.35
2017/07/06,09:20:39,32.35
2017/07/06,09:20:40,32.68
2017/07/06,09:20:41,32.68
2017/07/06,09:20:42,33.01
2017/07/06,09:20:43,33.01
2017/07/06,09:20:44,33.01
2017/07/06,09:20:45,33.01
2017/07/06,09:20:46,32.35
2017/07/06,09:20:47,32.35
2017/07/06,09:20:48,32.35
2017/07/06,09:20:49,32.68
2017/07/06,09:20:50,33.35
2017/07/06,09:20:51,33.68
2017/07/06,09:20:52,33.68
2017/07/06,09:20:53,33.68
2017/07/06,09:20:54,33.68
2017/07/06,09:20:55,33.68
2017/07/06,09:20:56,33.68
2017/07/06,09:20:57,34.01
2017/07/06,09:20:58,33.68
2017/07/06,09:20:59,33.68
2017/07/06,09:21:00,34.01
2017/07/06,09:21:01,34.01
2017/07/06,09:21:02,34.01
2017/07/06,09:21:03,33.35
2017/07/06,09:21:04,33.68
2017/07/06,09:21:05,33.68
2017/07/06,09:21:06,33.68
2017/07/06,09:21:07,33.35
2017/07/06,09:21:08,33.01
2017/07/06,09:21:09,32.01
2017/07/06,09:21:10,32.01
2017/07/06,09:21:11,32.35
2017/07/06,09:21:12,32.68
2017/07/06,09:21:13,32.68
2017/07/06,09:21:14,33.01
2017/07/06,09:21:15,33.68
2017/07/06,09:21:16,34.34
2017/07/06,09:21:17,34.34
2017/07/06,09:21:18,34.01
2017/07/06,09:21:19,33.68
2017/07/06,09:21:20,33.68
2017/07/06,09:21:21,33.01
2017/07/06,09:21:22,32.68
2017/07/06,09:21:23,32.68
2017/07/06,09:21:24,33.01
2017/07/06,09:21:25,33.01
2017/07/06,09:21:26,33.01
2017/07/06,09:21:27,33.68
2017/07/06,09:21:28,33.01
2017/07/06,09:21:29,33.68
2017/07/06,09:21:30,34.34
2017/07/06,09:21:31,33.68
2017/07/06,09:21:32,34.01
2017/07/06,09:21:33,34.34
2017/07/06,09:21:34,34.34
2017/07/06,09:21:35,34.68
2017/07/06,09:21:36,34.68
2017/07/06,09:21:37,34.01
2017/07/06,09:21:38,33.68
2017/07/06,09:21:39,33.68
2017/07/06,09:21:40,33.68
2017/07/06,09:21:41,33.68
2017/07/06,09:21:42,34.01
2017/07/06,09:21:43,33.68
2017/07/06,09:21:44,34.01
2017/07/06,09:21:45,34.01
2017/07/06,09:21:46,33.68
2017/07/06,09:21:47,33.35
2017/07/06,09:21:48,32.68
2017/07/06,09:21:49,32.01
2017/07/06,09:21:50,31.68
2017/07/06,09:21:51,31.34
2017/07/06,09:21:52,31.34
2017/07/06,09:21:53,31.34
2017/07/06,09:21:54,31.34
2017/07/06,09:21:55,31.34
2017/07/06,09:21:56,31.68
2017/07/06,09:21:57,31.68
2017/07/06,09:21:58,31.34
2017/07/06,09:21:59,30.68
2017/07/06,09:22:00,31.34
2017/07/06,09:22:01,31.34
2017/07/06,09:22:02,31.34
2017/07/06,09:22:03,31.34
2017/07/06,09:22:04,31.34
2017/07/06,09:22:05,31.01
2017/07/06,09:22:06,31.34
2017/07/06,09:22:07,31.01
2017/07/06,09:22:08,30.68
2017/07/06,09:22:09,30.68
2017/07/06,09:22:10,30.34
2017/07/06,09:22:11,30.34
2017/07/06,09:22:12,30.34
2017/07/06,09:22:13,30.68
2017/07/06,09:22:14,31.34
2017/07/06,09:22:15,31.68
2017/07/06,09:22:16,32.35
2017/07/06,09:22:17,32.35
2017/07/06,09:22:18,32.35
2017/07/06,09:22:19,32.68
2017/07/06,09:22:20,32.68
2017/07/06,09:22:21,33.01
2017/07/06,09:22:22,33.01
2017/07/06,09:22:23,32.68
2017/07/06,09:22:24,32.68
2017/07/06,09:22:25,31.68
2017/07/06,09:22:26,31.01
2017/07/06,09:22:27,31.68
2017/07/06,09:22:28,32.01
2017/07/06,09:22:29,32.35
2017/07/06,09:22:30,32.35
2017/07/06,09:22:31,32.68
2017/07/06,09:22:32,32.68
2017/07/06,09:22:33,32.35
2017/07/06,09:22:34,32.35
2017/07/06,09:22:35,32.35
2017/07/06,09:22:36,32.68
2017/07/06,09:22:37,32.68
2017/07/06,09:22:38,33.01
2017/07/06,09:22:39,33.35
2017/07/06,09:22:40,32.68
2017/07/06,09:22:41,33.01
2017/07/06,09:22:42,33.01
2017/07/06,09:22:43,33.35
2017/07/06,09:22:44,33.35
2017/07/06,09:22:45,33.35
2017/07/06,09:22:46,33.68
2017/07/06,09:22:47,33.68
2017/07/06,09:22:48,33.68
2017/07/06,09:22:49,33.68
2017/07/06,09:22:50,33.68
2017/07/06,09:22:51,33.68
2017/07/06,09:22:52,33.35
2017/07/06,09:22:53,33.01
2017/07/06,09:22:54,32.68
2017/07/06,09:22:55,33.35
2017/07/06,09:22:56,33.01
2017/07/06,09:22:57,32.68
2017/07/06,09:22:58,32.35
2017/07/06,09:22:59,32.35
2017/07/06,09:23:00,32.68
2017/07/06,09:23:01,32.68
2017/07/06,09:23:02,32.68
2017/07/06,09:23:03,32.35
2017/07/06,09:23:04,32.68
2017/07/06,09:23:05,33.01
2017/07/06,09:23:06,33.35
2017/07/06,09:23:07,33.68
2017/07/06,09:23:08,34.01
2017/07/06,09:23:09,33.35
2017/07/06,09:23:10,33.35
2017/07/06,09:23:11,33.01
2017/07/06,09:23:12,33.01
2017/07/06,09:23:13,33.01
2017/07/06,09:23:14,33.35
2017/07/06,09:23:15,33.68
2017/07/06,09:23:16,33.68
2017/07/06,09:23:17,33.35
2017/07/06,09:23:18,33.35
2017/07/06,09:23:19,33.68
2017/07/06,09:23:20,34.01
2017/07/06,09:23:21,34.01
2017/07/06,09:23:22,34.34
2017/07/06,09:23:23,34.34
2017/07/06,09:23:24,34.68
2017/07/06,09:23:25,34.68
2017/07/06,09:23:26,34.68
2017/07/06,09:23:27,34.68
2017/07/06,09:23:28,34.01
2017/07/06,09:23:29,33.35
2017/07/06,09:23:30,33.35
2017/07/06,09:23:31,33.35
2017/07/06,09:23:32,33.35
2017/07/06,09:23:33,33.01
2017/07/06,09:23:34,33.01
2017/07/06,09:23:35,33.35
2017/07/06,09:23:36,32.35
2017/07/06,09:23:37,30.68
2017/07/06,09:23:38,31.01
2017/07/06,09:23:39,31.34
2017/07/06,09:23:40,31.68
2017/07/06,09:23:41,32.01
2017/07/06,09:23:42,32.01
2017/07/06,09:23:43,32.35
2017/07/06,09:23:44,32.35
2017/07/06,09:23:45,32.68
2017/07/06,09:23:46,33.01
2017/07/06,09:23:47,33.01
2017/07/06,09:23:48,33.01
2017/07/06,09:23:49,32.68
2017/07/06,09:23:50,32.35
2017/07/06,09:23:51,32.35
2017/07/06,09:23:52,32.01
2017/07/06,09:23:53,32.01
2017/07/06,09:23:54,32.01
2017/07/06,09:23:55,31.68
2017/07/06,09:23:56,31.34
2017/07/06,09:23:57,31.34
2017/07/06,09:23:58,31.01
2017/07/06,09:23:59,31.01
2017/07/06,09:24:00,30.68
2017/07/06,09:24:01,30.34
2017/07/06,09:24:02,30.68
2017/07/06,09:24:03,30.68
2017/07/06,09:24:04,31.01
2017/07/06,09:24:05,31.01
2017/07/06,09:24:06,31.68
2017/07/06,09:24:07,32.01
2017/07/06,09:24:08,32.35
2017/07/06,09:24:09,32.68
2017/07/06,09:24:10,32.68
2017/07/06,09:24:11,32.68
2017/07/06,09:24:12,32.35
2017/07/06,09:24:13,32.35
2017/07/06,09:24:14,32.35
2017/07/06,09:24:15,32.01
2017/07/06,09:24:16,32.35
2017/07/06,09:24:17,32.68
2017/07/06,09:24:18,33.01
2017/07/06,09:24:19,33.35
2017/07/06,09:24:20,33.68
2017/07/06,09:24:21,33.35
2017/07/06,09:24:22,33.35
2017/07/06,09:24:23,33.35
2017/07/06,09:24:24,33.35
2017/07/06,09:24:25,33.35
2017/07/06,09:24:26,33.68
2017/07/06,09:24:27,33.68
2017/07/06,09:24:28,34.01
2017/07/06,09:24:29,33.68
2017/07/06,09:24:30,33.68
2017/07/06,09:24:31,33.35
2017/07/06,09:24:32,33.01
2017/07/06,09:24:33,33.01
2017/07/06,09:24:34,32.35
2017/07/06,09:24:35,32.35
2017/07/06,09:24:36,32.01
2017/07/06,09:24:37,31.68
2017/07/06,09:24:38,31.68
2017/07/06,09:24:39,31.34
2017/07/06,09:24:40,31.34
2017/07/06,09:24:41,31.68
2017/07/06,09:24:42,31.68
2017/07/06,09:24:43,31.68
2017/07/06,09:24:44,32.01
2017/07/06,09:24:45,32.35
2017/07/06,09:24:46,32.35
2017/07/06,09:24:47,32.68
2017/07/06,09:24:48,32.35
2017/07/06,09:24:49,32.68
2017/07/06,09:24:50,32.68
2017/07/06,09:24:51,32.68
2017/07/06,09:24:52,33.01
2017/07/06,09:24:53,33.01
2017/07/06,09:24:54,33.01
2017/07/06,09:24:55,33.35
2017/07/06,09:24:56,33.68
2017/07/06,09:24:57,34.34
2017/07/06,09:24:58,34.68
2017/07/06,09:24:59,35.01
2017/07/06,09:25:00,35.34
2017/07/06,09:25:01,35.68
2017/07/06,09:25:02,36.34
2017/07/06,09:25:03,36.67
2017/07/06,09:25:04,36.34
2017/07/06,09:25:05,36.34
2017/07/06,09:25:06,35.68
2017/07/06,09:25:07,35.68
2017/07/06,09:25:08,35.01
2017/07/06,09:25:09,35.01
2017/07/06,09:25:10,34.68
2017/07/06,09:25:11,34.68
2017/07/06,09:25:12,35.01
2017/07/06,09:25:13,35.01
2017/07/06,09:25:14,34.68
2017/07/06,09:25:15,34.01
2017/07/06,09:25:16,34.01
2017/07/06,09:25:17,33.68
2017/07/06,09:25:18,33.35
2017/07/06,09:25:19,33.01
2017/07/06,09:25:20,33.01
2017/07/06,09:25:21,33.35
2017/07/06,09:25:22,33.68
2017/07/06,09:25:23,34.01
2017/07/06,09:25:24,34.34
2017/07/06,09:25:25,34.68
2017/07/06,09:25:26,35.01
2017/07/06,09:25:27,35.01
2017/07/06,09:25:28,35.01
2017/07/06,09:25:29,35.01
2017/07/06,09:25:30,35.34
2017/07/06,09:25:31,34.68
2017/07/06,09:25:32,35.01
2017/07/06,09:25:33,35.68
2017/07/06,09:25:34,36.01
2017/07/06,09:25:35,36.67
2017/07/06,09:25:36,36.67
2017/07/06,09:25:37,35.68
2017/07/06,09:25:38,35.34
2017/07/06,09:25:39,35.68
2017/07/06,09:25:40,35.68
2017/07/06,09:25:41,37.00
2017/07/06,09:25:42,36.01
2017/07/06,09:25:43,35.34
2017/07/06,09:25:44,35.68
2017/07/06,09:25:45,36.01
2017/07/06,09:25:46,36.34
2017/07/06,09:25:47,36.34
2017/07/06,09:25:48,36.34
2017/07/06,09:25:49,36.34
2017/07/06,09:25:50,36.34
2017/07/06,09:25:51,36.01
2017/07/06,09:25:52,36.01
2017/07/06,09:25:53,35.34
2017/07/06,09:25:54,35.01
2017/07/06,09:25:55,35.01
2017/07/06,09:25:56,35.68
2017/07/06,09:25:57,34.34
2017/07/06,09:25:58,34.01
2017/07/06,09:25:59,34.01
2017/07/06,09:26:00,34.34
2017/07/06,09:26:01,35.34
2017/07/06,09:26:02,36.34
2017/07/06,09:26:03,36.34
2017/07/06,09:26:04,36.01
2017/07/06,09:26:05,35.68
2017/07/06,09:26:06,35.68
2017/07/06,09:26:07,35.68
2017/07/06,09:26:08,35.68
2017/07/06,09:26:09,35.68
2017/07/06,09:26:10,36.01
2017/07/06,09:26:11,36.34
2017/07/06,09:26:12,36.34
2017/07/06,09:26:13,36.67
2017/07/06,09:26:14,37.00
2017/07/06,09:26:15,37.00
2017/07/06,09:26:16,37.00
2017/07/06,09:26:17,37.34
2017/07/06,09:26:18,37.34
2017/07/06,09:26:19,37.67
2017/07/06,09:26:20,37.67
2017/07/06,09:26:21,37.67
2017/07/06,09:26:22,38.00
2017/07/06,09:26:23,38.00
2017/07/06,09:26:24,38.33
2017/07/06,09:26:25,38.33
2017/07/06,09:26:26,38.33
2017/07/06,09:26:27,38.66
2017/07/06,09:26:28,38.66
2017/07/06,09:26:29,38.99
2017/07/06,09:26:30,38.99
2017/07/06,09:26:31,38.99
2017/07/06,09:26:32,38.99
2017/07/06,09:26:33,39.33
2017/07/06,09:26:34,39.33
2017/07/06,09:26:35,39.33
2017/07/06,09:26:36,39.33
2017/07/06,09:26:37,39.66
2017/07/06,09:26:38,39.66
2017/07/06,09:26:39,39.66
2017/07/06,09:26:40,39.99
2017/07/06,09:26:41,39.99
2017/07/06,09:26:42,39.99
2017/07/06,09:26:43,39.99
2017/07/06,09:26:44,39.99
2017/07/06,09:26:45,40.32
2017/07/06,09:26:46,40.32
2017/07/06,09:26:47,40.32
2017/07/06,09:26:48,40.32
2017/07/06,09:26:49,40.32
2017/07/06,09:26:50,40.32
2017/07/06,09:26:51,40.65
2017/07/06,09:26:52,40.65
2017/07/06,09:26:53,40.65
2017/07/06,09:26:54,40.65
2017/07/06,09:26:55,40.65
2017/07/06,09:26:56,40.98
2017/07/06,09:26:57,40.65
2017/07/06,09:26:58,40.98
2017/07/06,09:26:59,40.98
2017/07/06,09:27:00,40.98
2017/07/06,09:27:01,40.98
2017/07/06,09:27:02,40.98
2017/07/06,09:27:03,40.98
2017/07/06,09:27:04,40.98
2017/07/06,09:27:05,40.98
2017/07/06,09:27:06,40.98
2017/07/06,09:27:07,40.65
2017/07/06,09:27:08,40.65
2017/07/06,09:27:09,40.65
2017/07/06,09:27:10,40.65
2017/07/06,09:27:11,40.98
2017/07/06,09:27:12,40.65
2017/07/06,09:27:13,40.65
2017/07/06,09:27:14,40.65
2017/07/06,09:27:15,40.65
2017/07/06,09:27:16,40.98
2017/07/06,09:27:17,40.65
2017/07/06,09:27:18,40.98
2017/07/06,09:27:19,40.65
2017/07/06,09:27:20,40.65
2017/07/06,09:27:21,40.65
2017/07/06,09:27:22,40.65
2017/07/06,09:27:23,40.65
2017/07/06,09:27:24,40.65
2017/07/06,09:27:25,40.65
2017/07/06,09:27:26,40.98
2017/07/06,09:27:27,40.98
2017/07/06,09:27:28,40.98
2017/07/06,09:27:29,41.31
2017/07/06,09:27:30,41.31
2017/07/06,09:27:31,41.31
2017/07/06,09:27:32,41.31
2017/07/06,09:27:33,41.31
2017/07/06,09:27:34,40.98
2017/07/06,09:27:35,41.31
2017/07/06,09:27:36,40.98
2017/07/06,09:27:37,41.31
2017/07/06,09:27:38,41.31
2017/07/06,09:27:39,41.31
2017/07/06,09:27:40,41.64
2017/07/06,09:27:41,41.64
2017/07/06,09:27:42,41.31
2017/07/06,09:27:43,41.31
2017/07/06,09:27:44,41.31
2017/07/06,09:27:45,41.31
2017/07/06,09:27:46,41.31
2017/07/06,09:27:47,41.31
2017/07/06,09:27:48,41.31
2017/07/06,09:27:49,41.31
2017/07/06,09:27:50,41.64
2017/07/06,09:27:51,41.64
2017/07/06,09:27:52,41.64
2017/07/06,09:27:53,41.64
2017/07/06,09:27:54,41.64
2017/07/06,09:27:55,41.64
2017/07/06,09:27:56,41.64
2017/07/06,09:27:57,41.64
2017/07/06,09:27:58,41.64
2017/07/06,09:27:59,41.64
2017/07/06,09:28:00,41.64
2017/07/06,09:28:01,41.64
2017/07/06,09:28:02,41.64
2017/07/06,09:28:03,41.64
2017/07/06,09:28:04,41.64
2017/07/06,09:28:05,41.64
2017/07/06,09:28:06,41.64
2017/07/06,09:28:07,41.31
2017/07/06,09:28:08,41.31
2017/07/06,09:28:09,41.31
2017/07/06,09:28:10,41.31
2017/07/06,09:28:11,41.31
2017/07/06,09:28:12,40.98
2017/07/06,09:28:13,40.98
2017/07/06,09:28:14,40.98
2017/07/06,09:28:15,40.98
2017/07/06,09:28:16,40.98
2017/07/06,09:28:17,40.98
2017/07/06,09:28:18,40.98
2017/07/06,09:28:19,41.31
2017/07/06,09:28:20,41.31
2017/07/06,09:28:21,41.31
2017/07/06,09:28:22,41.31
2017/07/06,09:28:23,41.64
2017/07/06,09:28:24,41.64
2017/07/06,09:28:25,41.64
2017/07/06,09:28:26,41.64
2017/07/06,09:28:27,41.64
2017/07/06,09:28:28,41.64
2017/07/06,09:28:29,41.64
2017/07/06,09:28:30,41.97
2017/07/06,09:28:31,41.97
2017/07/06,09:28:32,41.64
2017/07/06,09:28:33,41.97
2017/07/06,09:28:34,41.97
2017/07/06,09:28:35,41.97
2017/07/06,09:28:36,41.97
2017/07/06,09:28:37,41.97
2017/07/06,09:28:38,41.97
2017/07/06,09:28:39,42.30
2017/07/06,09:28:40,42.30
2017/07/06,09:28:41,42.30
2017/07/06,09:28:42,42.30
2017/07/06,09:28:43,42.30
2017/07/06,09:28:44,42.30
2017/07/06,09:28:45,41.64
2017/07/06,09:28:46,41.64
2017/07/06,09:28:47,41.64
2017/07/06,09:28:48,41.97
2017/07/06,09:28:49,41.97
2017/07/06,09:28:50,41.64
2017/07/06,09:28:51,41.64
2017/07/06,09:28:52,41.31
2017/07/06,09:28:53,41.31
2017/07/06,09:28:54,41.31
2017/07/06,09:28:55,41.31
2017/07/06,09:28:56,41.31
2017/07/06,09:28:57,41.64
2017/07/06,09:28:58,41.64
2017/07/06,09:28:59,41.64
2017/07/06,09:29:00,41.64
2017/07/06,09:29:01,41.97
2017/07/06,09:29:02,41.97
2017/07/06,09:29:03,41.97
2017/07/06,09:29:04,42.30
2017/07/06,09:29:05,42.30
2017/07/06,09:29:06,42.30
2017/07/06,09:29:07,41.97
2017/07/06,09:29:08,41.97
2017/07/06,09:29:09,41.97
2017/07/06,09:29:10,42.30
2017/07/06,09:29:11,42.30
2017/07/06,09:29:12,42.30
2017/07/06,09:29:13,41.97
2017/07/06,09:29:14,41.97
2017/07/06,09:29:15,41.97
2017/07/06,09:29:16,42.30
2017/07/06,09:29:17,42.30
2017/07/06,09:29:18,42.30
2017/07/06,09:29:19,42.30
2017/07/06,09:29:20,42.30
2017/07/06,09:29:21,41.97
2017/07/06,09:29:22,41.97
2017/07/06,09:29:23,41.97
2017/07/06,09:29:24,41.97
2017/07/06,09:29:25,41.97
2017/07/06,09:29:26,41.97
2017/07/06,09:29:27,42.30
2017/07/06,09:29:28,42.30
2017/07/06,09:29:29,42.30
2017/07/06,09:29:30,42.64
2017/07/06,09:29:31,42.64
2017/07/06,09:29:32,42.64
2017/07/06,09:29:33,42.64
2017/07/06,09:29:34,42.64
2017/07/06,09:29:35,42.64
2017/07/06,09:29:36,42.64
2017/07/06,09:29:37,42.64
2017/07/06,09:29:38,42.64
2017/07/06,09:29:39,42.64
2017/07/06,09:29:40,42.97
2017/07/06,09:29:41,42.97
2017/07/06,09:29:42,42.97
2017/07/06,09:29:43,42.64
2017/07/06,09:29:44,42.64
2017/07/06,09:29:45,42.30
2017/07/06,09:29:46,42.30
2017/07/06,09:29:47,42.30
2017/07/06,09:29:48,42.30
2017/07/06,09:29:49,42.30
2017/07/06,09:29:50,41.97
2017/07/06,09:29:51,41.64
2017/07/06,09:29:52,41.97
2017/07/06,09:29:53,41.97
2017/07/06,09:29:54,41.97
2017/07/06,09:29:55,42.30
2017/07/06,09:29:56,42.30
2017/07/06,09:29:57,42.30
2017/07/06,09:29:58,42.30
2017/07/06,09:29:59,42.30
2017/07/06,09:30:00,42.30
2017/07/06,09:30:01,42.30
2017/07/06,09:30:02,42.30
2017/07/06,09:30:03,42.30
2017/07/06,09:30:04,42.30
2017/07/06,09:30:05,42.30
2017/07/06,09:30:06,42.30
2017/07/06,09:30:07,42.64
2017/07/06,09:30:08,42.64
2017/07/06,09:30:09,42.64
2017/07/06,09:30:10,42.64
2017/07/06,09:30:11,42.64
2017/07/06,09:30:12,42.97
2017/07/06,09:30:13,42.64
2017/07/06,09:30:14,42.64
2017/07/06,09:30:15,42.64
2017/07/06,09:30:16,42.64
2017/07/06,09:30:17,42.97
2017/07/06,09:30:18,42.97
2017/07/06,09:30:19,42.97
2017/07/06,09:30:20,42.97
2017/07/06,09:30:21,43.30
2017/07/06,09:30:22,43.30
2017/07/06,09:30:23,43.30
2017/07/06,09:30:24,43.30
2017/07/06,09:30:25,43.30
2017/07/06,09:30:26,43.30
2017/07/06,09:30:27,43.30
2017/07/06,09:30:28,43.30
2017/07/06,09:30:29,43.30
2017/07/06,09:30:30,43.30
2017/07/06,09:30:31,43.30
2017/07/06,09:30:32,42.97
2017/07/06,09:30:33,43.30
2017/07/06,09:30:34,42.97
2017/07/06,09:30:35,42.64
2017/07/06,09:30:36,42.97
2017/07/06,09:30:37,42.97
2017/07/06,09:30:38,42.97
2017/07/06,09:30:39,42.97
2017/07/06,09:30:40,42.97
2017/07/06,09:30:41,42.97
2017/07/06,09:30:42,42.97
2017/07/06,09:30:43,42.97
2017/07/06,09:30:44,42.97
2017/07/06,09:30:45,42.64
2017/07/06,09:30:46,42.64
2017/07/06,09:30:47,42.64
2017/07/06,09:30:48,42.30
2017/07/06,09:30:49,42.30
2017/07/06,09:30:50,42.64
2017/07/06,09:30:51,42.64
2017/07/06,09:30:52,42.64
2017/07/06,09:30:53,42.97
2017/07/06,09:30:54,42.97
2017/07/06,09:30:55,42.97
2017/07/06,09:30:56,42.97
2017/07/06,09:30:57,42.97
2017/07/06,09:30:58,42.97
2017/07/06,09:30:59,42.97
2017/07/06,09:31:00,42.97
2017/07/06,09:31:01,42.97
2017/07/06,09:31:02,42.97
2017/07/06,09:31:03,42.97
2017/07/06,09:31:04,42.97
2017/07/06,09:31:05,42.97
2017/07/06,09:31:06,43.30
2017/07/06,09:31:07,43.30
2017/07/06,09:31:08,42.64
2017/07/06,09:31:09,42.64
2017/07/06,09:31:10,42.97
2017/07/06,09:31:11,42.97
2017/07/06,09:31:12,42.64
2017/07/06,09:31:13,42.64
2017/07/06,09:31:14,42.64
2017/07/06,09:31:15,42.30
2017/07/06,09:31:16,41.97
2017/07/06,09:31:17,41.97
2017/07/06,09:31:18,42.30
2017/07/06,09:31:19,42.30
2017/07/06,09:31:20,42.30
2017/07/06,09:31:21,42.30
2017/07/06,09:31:22,42.30
2017/07/06,09:31:23,41.97
2017/07/06,09:31:24,41.97
2017/07/06,09:31:25,41.97
2017/07/06,09:31:26,42.30
2017/07/06,09:31:27,42.30
2017/07/06,09:31:28,42.64
2017/07/06,09:31:29,42.64
2017/07/06,09:31:30,42.64
2017/07/06,09:31:31,42.97
2017/07/06,09:31:32,42.97
2017/07/06,09:31:33,42.97
2017/07/06,09:31:34,42.97
2017/07/06,09:31:35,42.97
2017/07/06,09:31:36,42.97
2017/07/06,09:31:37,43.30
2017/07/06,09:31:38,43.30
