"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2249227)"
2017/07/12,11:33:51,28.67
2017/07/12,11:33:52,28.67
2017/07/12,11:33:53,28.67
2017/07/12,11:33:54,28.67
2017/07/12,11:33:55,28.67
2017/07/12,11:33:56,28.67
2017/07/12,11:33:57,28.67
2017/07/12,11:33:58,28.67
2017/07/12,11:33:59,28.67
2017/07/12,11:34:00,28.67
2017/07/12,11:34:01,28.67
2017/07/12,11:34:02,28.67
2017/07/12,11:34:03,28.67
2017/07/12,11:34:04,28.67
2017/07/12,11:34:05,28.67
2017/07/12,11:34:06,28.67
2017/07/12,11:34:07,28.67
2017/07/12,11:34:08,28.67
2017/07/12,11:34:09,28.67
2017/07/12,11:34:10,28.67
2017/07/12,11:34:11,28.67
2017/07/12,11:34:12,28.67
2017/07/12,11:34:13,28.67
2017/07/12,11:34:14,28.67
2017/07/12,11:34:15,28.67
2017/07/12,11:34:16,28.67
2017/07/12,11:34:17,28.67
2017/07/12,11:34:18,28.67
2017/07/12,11:34:19,28.67
2017/07/12,11:34:20,28.67
2017/07/12,11:34:21,28.67
2017/07/12,11:34:22,28.67
2017/07/12,11:34:23,28.67
2017/07/12,11:34:24,28.67
2017/07/12,11:34:25,28.67
2017/07/12,11:34:26,28.67
2017/07/12,11:34:27,28.67
2017/07/12,11:34:28,28.67
2017/07/12,11:34:29,28.67
2017/07/12,11:34:30,28.67
2017/07/12,11:34:31,28.67
2017/07/12,11:34:32,28.67
2017/07/12,11:34:33,28.67
2017/07/12,11:34:34,28.67
2017/07/12,11:34:35,29.01
2017/07/12,11:34:36,29.01
2017/07/12,11:34:37,29.01
2017/07/12,11:34:38,29.01
2017/07/12,11:34:39,29.01
2017/07/12,11:34:40,29.01
2017/07/12,11:34:41,29.01
2017/07/12,11:34:42,29.01
2017/07/12,11:34:43,29.01
2017/07/12,11:34:44,29.01
2017/07/12,11:34:45,29.01
2017/07/12,11:34:46,29.01
2017/07/12,11:34:47,29.01
2017/07/12,11:34:48,29.01
2017/07/12,11:34:49,29.01
2017/07/12,11:34:50,29.01
2017/07/12,11:34:51,29.01
2017/07/12,11:34:52,29.01
2017/07/12,11:34:53,29.01
2017/07/12,11:34:54,29.01
2017/07/12,11:34:55,29.01
2017/07/12,11:34:56,29.01
2017/07/12,11:34:57,29.01
2017/07/12,11:34:58,29.01
2017/07/12,11:34:59,29.01
2017/07/12,11:35:00,29.01
2017/07/12,11:35:01,29.01
2017/07/12,11:35:02,29.01
2017/07/12,11:35:03,29.01
2017/07/12,11:35:04,29.01
2017/07/12,11:35:05,29.01
2017/07/12,11:35:06,29.01
2017/07/12,11:35:07,29.01
2017/07/12,11:35:08,29.01
2017/07/12,11:35:09,29.01
2017/07/12,11:35:10,29.01
2017/07/12,11:35:11,29.01
2017/07/12,11:35:12,28.67
2017/07/12,11:35:13,28.67
2017/07/12,11:35:14,29.01
2017/07/12,11:35:15,29.01
2017/07/12,11:35:16,28.67
2017/07/12,11:35:17,28.67
2017/07/12,11:35:18,28.67
2017/07/12,11:35:19,28.67
2017/07/12,11:35:20,28.67
2017/07/12,11:35:21,28.67
2017/07/12,11:35:22,28.67
2017/07/12,11:35:23,28.67
2017/07/12,11:35:24,28.67
2017/07/12,11:35:25,28.67
2017/07/12,11:35:26,28.67
2017/07/12,11:35:27,28.67
2017/07/12,11:35:28,28.67
2017/07/12,11:35:29,28.67
2017/07/12,11:35:30,28.67
2017/07/12,11:35:31,28.67
2017/07/12,11:35:32,28.67
2017/07/12,11:35:33,28.67
2017/07/12,11:35:34,28.67
2017/07/12,11:35:35,28.67
2017/07/12,11:35:36,28.67
2017/07/12,11:35:37,28.67
2017/07/12,11:35:38,28.67
2017/07/12,11:35:39,28.34
2017/07/12,11:35:40,28.34
2017/07/12,11:35:41,28.34
2017/07/12,11:35:42,28.34
2017/07/12,11:35:43,28.34
2017/07/12,11:35:44,28.34
2017/07/12,11:35:45,28.34
2017/07/12,11:35:46,28.34
2017/07/12,11:35:47,28.34
2017/07/12,11:35:48,28.00
2017/07/12,11:35:49,28.34
2017/07/12,11:35:50,28.00
2017/07/12,11:35:51,28.00
2017/07/12,11:35:52,28.34
2017/07/12,11:35:53,28.00
2017/07/12,11:35:54,28.00
2017/07/12,11:35:55,28.00
2017/07/12,11:35:56,28.00
2017/07/12,11:35:57,28.00
2017/07/12,11:35:58,28.00
2017/07/12,11:35:59,28.00
2017/07/12,11:36:00,28.00
2017/07/12,11:36:01,28.00
2017/07/12,11:36:02,28.00
2017/07/12,11:36:03,28.00
2017/07/12,11:36:04,27.67
2017/07/12,11:36:05,28.00
2017/07/12,11:36:06,28.00
2017/07/12,11:36:07,28.00
2017/07/12,11:36:08,28.00
2017/07/12,11:36:09,27.67
2017/07/12,11:36:10,27.67
