"Date","Time, GMT-05:00","K-Type, °C"
2017/12/04,12:33:25,40.32
2017/12/04,12:33:26,36.01
2017/12/04,12:33:27,33.01
2017/12/04,12:33:28,34.01
2017/12/04,12:33:29,33.68
2017/12/04,12:33:30,34.01
2017/12/04,12:33:31,34.01
2017/12/04,12:33:32,34.01
2017/12/04,12:33:33,34.01
2017/12/04,12:33:34,33.68
2017/12/04,12:33:35,33.35
2017/12/04,12:33:36,33.35
2017/12/04,12:33:37,33.01
2017/12/04,12:33:38,32.68
2017/12/04,12:33:39,31.68
2017/12/04,12:33:40,31.34
2017/12/04,12:33:41,30.68
2017/12/04,12:33:42,30.34
2017/12/04,12:33:43,30.34
2017/12/04,12:33:44,30.34
2017/12/04,12:33:45,30.01
2017/12/04,12:33:46,29.67
2017/12/04,12:33:47,29.34
2017/12/04,12:33:48,29.67
2017/12/04,12:33:49,29.67
2017/12/04,12:33:50,29.34
2017/12/04,12:33:51,29.34
2017/12/04,12:33:52,29.01
2017/12/04,12:33:53,28.67
2017/12/04,12:33:54,28.34
2017/12/04,12:33:55,28.00
2017/12/04,12:33:56,27.67
2017/12/04,12:33:57,27.33
2017/12/04,12:33:58,27.33
2017/12/04,12:33:59,27.67
2017/12/04,12:34:00,27.67
2017/12/04,12:34:01,27.67
2017/12/04,12:34:02,27.33
2017/12/04,12:34:03,27.00
2017/12/04,12:34:04,27.00
2017/12/04,12:34:05,27.00
2017/12/04,12:34:06,27.00
2017/12/04,12:34:07,27.33
2017/12/04,12:34:08,27.33
2017/12/04,12:34:09,27.33
2017/12/04,12:34:10,27.00
2017/12/04,12:34:11,27.33
2017/12/04,12:34:12,27.67
2017/12/04,12:34:13,27.67
2017/12/04,12:34:14,27.67
2017/12/04,12:34:15,27.67
2017/12/04,12:34:16,28.00
2017/12/04,12:34:17,28.00
2017/12/04,12:34:18,28.00
2017/12/04,12:34:19,28.00
2017/12/04,12:34:20,28.00
2017/12/04,12:34:21,28.00
2017/12/04,12:34:22,28.00
2017/12/04,12:34:23,28.00
2017/12/04,12:34:24,28.00
2017/12/04,12:34:25,28.00
2017/12/04,12:34:26,28.00
2017/12/04,12:34:27,28.34
2017/12/04,12:34:28,28.34
2017/12/04,12:34:29,28.34
2017/12/04,12:34:30,28.34
2017/12/04,12:34:31,28.67
2017/12/04,12:34:32,28.67
2017/12/04,12:34:33,29.01
2017/12/04,12:34:34,28.67
2017/12/04,12:34:35,28.34
2017/12/04,12:34:36,28.00
2017/12/04,12:34:37,28.34
2017/12/04,12:34:38,28.67
2017/12/04,12:34:39,28.34
2017/12/04,12:34:40,28.67
2017/12/04,12:34:41,28.67
2017/12/04,12:34:42,29.01
2017/12/04,12:34:43,29.01
2017/12/04,12:34:44,29.34
2017/12/04,12:34:45,29.34
2017/12/04,12:34:46,29.34
2017/12/04,12:34:47,29.67
2017/12/04,12:34:48,30.01
2017/12/04,12:34:49,30.01
2017/12/04,12:34:50,30.01
2017/12/04,12:34:51,30.01
2017/12/04,12:34:52,30.34
2017/12/04,12:34:53,30.34
2017/12/04,12:34:54,30.68
2017/12/04,12:34:55,30.34
2017/12/04,12:34:56,30.34
2017/12/04,12:34:57,30.34
2017/12/04,12:34:58,30.01
2017/12/04,12:34:59,30.01
2017/12/04,12:35:00,29.34
2017/12/04,12:35:01,28.67
2017/12/04,12:35:02,28.34
2017/12/04,12:35:03,28.00
2017/12/04,12:35:04,27.67
2017/12/04,12:35:05,27.67
2017/12/04,12:35:06,27.67
2017/12/04,12:35:07,28.00
2017/12/04,12:35:08,27.67
2017/12/04,12:35:09,27.67
2017/12/04,12:35:10,27.33
2017/12/04,12:35:11,27.67
2017/12/04,12:35:12,27.67
2017/12/04,12:35:13,27.67
2017/12/04,12:35:14,27.67
2017/12/04,12:35:15,27.67
2017/12/04,12:35:16,27.67
2017/12/04,12:35:17,27.67
2017/12/04,12:35:18,28.00
2017/12/04,12:35:19,28.00
2017/12/04,12:35:20,28.00
2017/12/04,12:35:21,28.34
2017/12/04,12:35:22,28.34
2017/12/04,12:35:23,28.34
2017/12/04,12:35:24,28.67
2017/12/04,12:35:25,28.34
2017/12/04,12:35:26,28.67
2017/12/04,12:35:27,29.01
2017/12/04,12:35:28,29.34
2017/12/04,12:35:29,29.34
2017/12/04,12:35:30,29.34
2017/12/04,12:35:31,29.34
2017/12/04,12:35:32,29.34
2017/12/04,12:35:33,29.01
2017/12/04,12:35:34,28.67
2017/12/04,12:35:35,29.01
2017/12/04,12:35:36,29.01
2017/12/04,12:35:37,29.01
2017/12/04,12:35:38,29.01
2017/12/04,12:35:39,29.01
2017/12/04,12:35:40,29.01
2017/12/04,12:35:41,29.01
2017/12/04,12:35:42,29.34
2017/12/04,12:35:43,29.67
2017/12/04,12:35:44,29.67
2017/12/04,12:35:45,29.67
2017/12/04,12:35:46,29.34
2017/12/04,12:35:47,29.34
2017/12/04,12:35:48,29.34
2017/12/04,12:35:49,29.01
2017/12/04,12:35:50,29.01
