"Date","Time, GMT-04:00","K-Type, °C"
2017/09/07,09:56:07,24.31
2017/09/07,09:56:08,23.98
2017/09/07,09:56:09,23.98
2017/09/07,09:56:10,23.98
2017/09/07,09:56:11,23.98
2017/09/07,09:56:12,23.98
2017/09/07,09:56:13,23.98
2017/09/07,09:56:14,23.98
2017/09/07,09:56:15,23.98
2017/09/07,09:56:16,23.98
2017/09/07,09:56:17,23.98
2017/09/07,09:56:18,23.98
2017/09/07,09:56:19,23.64
2017/09/07,09:56:20,23.98
2017/09/07,09:56:21,23.98
2017/09/07,09:56:22,23.98
2017/09/07,09:56:23,23.64
2017/09/07,09:56:24,23.98
2017/09/07,09:56:25,23.64
2017/09/07,09:56:26,23.64
2017/09/07,09:56:27,23.98
2017/09/07,09:56:28,23.64
2017/09/07,09:56:29,23.64
2017/09/07,09:56:30,23.64
2017/09/07,09:56:31,23.64
2017/09/07,09:56:32,23.64
2017/09/07,09:56:33,23.64
2017/09/07,09:56:34,23.64
2017/09/07,09:56:35,23.64
2017/09/07,09:56:36,23.64
2017/09/07,09:56:37,23.64
2017/09/07,09:56:38,23.64
2017/09/07,09:56:39,23.30
2017/09/07,09:56:40,23.30
2017/09/07,09:56:41,23.30
2017/09/07,09:56:42,23.64
2017/09/07,09:56:43,23.64
2017/09/07,09:56:44,23.64
2017/09/07,09:56:45,23.64
2017/09/07,09:56:46,23.64
2017/09/07,09:56:47,23.64
2017/09/07,09:56:48,23.64
2017/09/07,09:56:49,23.64
2017/09/07,09:56:50,23.64
2017/09/07,09:56:51,23.64
2017/09/07,09:56:52,23.64
2017/09/07,09:56:53,23.64
2017/09/07,09:56:54,23.64
2017/09/07,09:56:55,23.64
2017/09/07,09:56:56,23.64
2017/09/07,09:56:57,23.64
2017/09/07,09:56:58,23.64
2017/09/07,09:56:59,23.64
2017/09/07,09:57:00,23.64
2017/09/07,09:57:01,23.64
2017/09/07,09:57:02,23.64
2017/09/07,09:57:03,23.64
2017/09/07,09:57:04,23.64
2017/09/07,09:57:05,23.64
2017/09/07,09:57:06,23.64
2017/09/07,09:57:07,23.98
2017/09/07,09:57:08,23.98
2017/09/07,09:57:09,23.98
2017/09/07,09:57:10,23.98
2017/09/07,09:57:11,23.98
2017/09/07,09:57:12,23.98
2017/09/07,09:57:13,23.98
2017/09/07,09:57:14,23.98
2017/09/07,09:57:15,23.98
2017/09/07,09:57:16,23.98
2017/09/07,09:57:17,23.98
2017/09/07,09:57:18,23.98
2017/09/07,09:57:19,23.98
2017/09/07,09:57:20,23.98
2017/09/07,09:57:21,23.98
2017/09/07,09:57:22,23.98
2017/09/07,09:57:23,23.98
2017/09/07,09:57:24,23.98
2017/09/07,09:57:25,23.98
2017/09/07,09:57:26,23.98
2017/09/07,09:57:27,23.98
2017/09/07,09:57:28,23.98
2017/09/07,09:57:29,23.98
2017/09/07,09:57:30,23.98
2017/09/07,09:57:31,23.98
2017/09/07,09:57:32,23.98
2017/09/07,09:57:33,23.98
2017/09/07,09:57:34,23.98
2017/09/07,09:57:35,23.98
2017/09/07,09:57:36,23.98
2017/09/07,09:57:37,23.98
2017/09/07,09:57:38,23.98
2017/09/07,09:57:39,23.98
2017/09/07,09:57:40,23.98
2017/09/07,09:57:41,23.98
2017/09/07,09:57:42,23.98
2017/09/07,09:57:43,23.98
2017/09/07,09:57:44,23.98
2017/09/07,09:57:45,23.98
2017/09/07,09:57:46,23.98
2017/09/07,09:57:47,23.98
2017/09/07,09:57:48,23.98
2017/09/07,09:57:49,23.98
2017/09/07,09:57:50,23.98
2017/09/07,09:57:51,23.98
2017/09/07,09:57:52,23.98
2017/09/07,09:57:53,23.98
2017/09/07,09:57:54,23.98
2017/09/07,09:57:55,23.98
2017/09/07,09:57:56,23.98
2017/09/07,09:57:57,23.98
2017/09/07,09:57:58,23.98
2017/09/07,09:57:59,23.98
2017/09/07,09:58:00,23.98
2017/09/07,09:58:01,23.98
2017/09/07,09:58:02,23.98
2017/09/07,09:58:03,23.98
2017/09/07,09:58:04,23.98
2017/09/07,09:58:05,23.98
2017/09/07,09:58:06,23.98
2017/09/07,09:58:07,23.98
2017/09/07,09:58:08,23.98
2017/09/07,09:58:09,23.98
2017/09/07,09:58:10,23.98
2017/09/07,09:58:11,23.98
2017/09/07,09:58:12,23.98
2017/09/07,09:58:13,23.98
2017/09/07,09:58:14,23.98
2017/09/07,09:58:15,23.98
2017/09/07,09:58:16,23.98
2017/09/07,09:58:17,23.98
2017/09/07,09:58:18,23.98
2017/09/07,09:58:19,23.98
2017/09/07,09:58:20,23.98
2017/09/07,09:58:21,23.98
2017/09/07,09:58:22,23.98
2017/09/07,09:58:23,23.98
2017/09/07,09:58:24,23.98
2017/09/07,09:58:25,23.98
2017/09/07,09:58:26,23.98
2017/09/07,09:58:27,23.98
2017/09/07,09:58:28,23.98
2017/09/07,09:58:29,23.98
2017/09/07,09:58:30,23.98
2017/09/07,09:58:31,23.98
2017/09/07,09:58:32,23.98
2017/09/07,09:58:33,23.98
2017/09/07,09:58:34,23.98
2017/09/07,09:58:35,23.98
2017/09/07,09:58:36,23.98
2017/09/07,09:58:37,23.64
2017/09/07,09:58:38,23.98
2017/09/07,09:58:39,23.64
2017/09/07,09:58:40,23.64
2017/09/07,09:58:41,23.64
2017/09/07,09:58:42,23.64
2017/09/07,09:58:43,23.64
2017/09/07,09:58:44,23.64
2017/09/07,09:58:45,23.98
2017/09/07,09:58:46,23.98
2017/09/07,09:58:47,23.98
2017/09/07,09:58:48,23.98
2017/09/07,09:58:49,23.98
2017/09/07,09:58:50,23.98
2017/09/07,09:58:51,23.98
2017/09/07,09:58:52,23.98
