"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2256862)"
2017/07/12,11:27:32,32.01
2017/07/12,11:27:33,32.01
2017/07/12,11:27:34,32.01
2017/07/12,11:27:35,32.01
2017/07/12,11:27:36,32.01
2017/07/12,11:27:37,32.01
2017/07/12,11:27:38,32.35
2017/07/12,11:27:39,32.35
2017/07/12,11:27:40,32.35
2017/07/12,11:27:41,32.35
2017/07/12,11:27:42,32.35
2017/07/12,11:27:43,32.01
2017/07/12,11:27:44,32.35
2017/07/12,11:27:45,32.01
2017/07/12,11:27:46,32.35
2017/07/12,11:27:47,32.01
2017/07/12,11:27:48,32.01
2017/07/12,11:27:49,32.35
2017/07/12,11:27:50,32.35
2017/07/12,11:27:51,32.35
2017/07/12,11:27:52,32.35
2017/07/12,11:27:53,32.35
2017/07/12,11:27:54,32.35
2017/07/12,11:27:55,32.35
2017/07/12,11:27:56,32.35
2017/07/12,11:27:57,32.35
2017/07/12,11:27:58,32.68
2017/07/12,11:27:59,32.35
2017/07/12,11:28:00,32.68
2017/07/12,11:28:01,32.68
2017/07/12,11:28:02,32.68
2017/07/12,11:28:03,32.68
2017/07/12,11:28:04,32.68
2017/07/12,11:28:05,32.68
2017/07/12,11:28:06,32.68
2017/07/12,11:28:07,32.68
2017/07/12,11:28:08,32.68
2017/07/12,11:28:09,32.68
2017/07/12,11:28:10,32.68
2017/07/12,11:28:11,32.68
2017/07/12,11:28:12,32.68
2017/07/12,11:28:13,32.68
2017/07/12,11:28:14,32.68
2017/07/12,11:28:15,32.68
2017/07/12,11:28:16,32.68
2017/07/12,11:28:17,32.68
2017/07/12,11:28:18,32.68
2017/07/12,11:28:19,32.68
2017/07/12,11:28:20,32.68
2017/07/12,11:28:21,32.68
2017/07/12,11:28:22,32.68
2017/07/12,11:28:23,32.68
2017/07/12,11:28:24,32.68
2017/07/12,11:28:25,32.68
2017/07/12,11:28:26,32.68
2017/07/12,11:28:27,32.68
2017/07/12,11:28:28,32.68
2017/07/12,11:28:29,32.68
2017/07/12,11:28:30,32.68
2017/07/12,11:28:31,32.68
2017/07/12,11:28:32,32.68
2017/07/12,11:28:33,32.68
2017/07/12,11:28:34,32.68
2017/07/12,11:28:35,33.01
2017/07/12,11:28:36,33.01
2017/07/12,11:28:37,33.01
2017/07/12,11:28:38,33.01
2017/07/12,11:28:39,33.01
2017/07/12,11:28:40,33.01
2017/07/12,11:28:41,33.01
2017/07/12,11:28:42,33.01
2017/07/12,11:28:43,33.01
2017/07/12,11:28:44,33.01
2017/07/12,11:28:45,33.01
2017/07/12,11:28:46,33.01
2017/07/12,11:28:47,33.01
2017/07/12,11:28:48,32.68
2017/07/12,11:28:49,32.68
2017/07/12,11:28:50,32.68
2017/07/12,11:28:51,32.68
2017/07/12,11:28:52,32.68
2017/07/12,11:28:53,32.68
2017/07/12,11:28:54,32.68
2017/07/12,11:28:55,32.68
2017/07/12,11:28:56,32.68
2017/07/12,11:28:57,32.68
2017/07/12,11:28:58,32.68
2017/07/12,11:28:59,32.68
2017/07/12,11:29:00,32.68
2017/07/12,11:29:01,32.68
