"Date","Time, GMT-05:00","K-Type, °C"
2017/12/04,12:31:06,35.68
2017/12/04,12:31:07,35.68
2017/12/04,12:31:08,36.01
2017/12/04,12:31:09,36.01
2017/12/04,12:31:10,36.34
2017/12/04,12:31:11,36.34
2017/12/04,12:31:12,36.34
2017/12/04,12:31:13,36.67
2017/12/04,12:31:14,36.67
2017/12/04,12:31:15,36.67
2017/12/04,12:31:16,36.67
2017/12/04,12:31:17,36.67
2017/12/04,12:31:18,36.67
2017/12/04,12:31:19,36.67
2017/12/04,12:31:20,37.00
2017/12/04,12:31:21,37.00
2017/12/04,12:31:22,37.34
2017/12/04,12:31:23,37.34
2017/12/04,12:31:24,37.67
2017/12/04,12:31:25,38.00
2017/12/04,12:31:26,38.00
2017/12/04,12:31:27,38.00
2017/12/04,12:31:28,38.00
2017/12/04,12:31:29,38.00
2017/12/04,12:31:30,37.67
2017/12/04,12:31:31,37.67
2017/12/04,12:31:32,37.34
2017/12/04,12:31:33,37.34
2017/12/04,12:31:34,37.34
2017/12/04,12:31:35,37.67
2017/12/04,12:31:36,37.67
2017/12/04,12:31:37,37.67
2017/12/04,12:31:38,38.00
2017/12/04,12:31:39,38.00
2017/12/04,12:31:40,38.33
2017/12/04,12:31:41,38.33
2017/12/04,12:31:42,38.66
2017/12/04,12:31:43,38.66
2017/12/04,12:31:44,38.99
2017/12/04,12:31:45,38.99
2017/12/04,12:31:46,39.33
2017/12/04,12:31:47,39.33
2017/12/04,12:31:48,39.33
2017/12/04,12:31:49,39.33
2017/12/04,12:31:50,39.33
2017/12/04,12:31:51,39.33
2017/12/04,12:31:52,38.99
2017/12/04,12:31:53,38.99
2017/12/04,12:31:54,38.99
2017/12/04,12:31:55,39.33
2017/12/04,12:31:56,39.33
2017/12/04,12:31:57,39.33
2017/12/04,12:31:58,39.33
2017/12/04,12:31:59,39.33
2017/12/04,12:32:00,39.33
2017/12/04,12:32:01,39.66
2017/12/04,12:32:02,39.66
2017/12/04,12:32:03,39.66
2017/12/04,12:32:04,39.66
2017/12/04,12:32:05,39.66
2017/12/04,12:32:06,39.66
2017/12/04,12:32:07,39.66
2017/12/04,12:32:08,39.66
2017/12/04,12:32:09,39.33
2017/12/04,12:32:10,39.33
2017/12/04,12:32:11,39.33
2017/12/04,12:32:12,39.66
2017/12/04,12:32:13,39.66
2017/12/04,12:32:14,39.66
2017/12/04,12:32:15,39.33
2017/12/04,12:32:16,39.33
2017/12/04,12:32:17,38.99
2017/12/04,12:32:18,38.99
2017/12/04,12:32:19,38.00
2017/12/04,12:32:20,37.67
2017/12/04,12:32:21,37.00
2017/12/04,12:32:22,36.67
2017/12/04,12:32:23,36.34
2017/12/04,12:32:24,35.68
2017/12/04,12:32:25,35.01
2017/12/04,12:32:26,34.68
2017/12/04,12:32:27,34.34
2017/12/04,12:32:28,33.68
2017/12/04,12:32:29,33.68
2017/12/04,12:32:30,33.35
2017/12/04,12:32:31,33.35
2017/12/04,12:32:32,33.35
2017/12/04,12:32:33,33.68
2017/12/04,12:32:34,34.01
2017/12/04,12:32:35,33.68
2017/12/04,12:32:36,33.68
2017/12/04,12:32:37,33.01
2017/12/04,12:32:38,33.01
2017/12/04,12:32:39,32.68
2017/12/04,12:32:40,32.35
2017/12/04,12:32:41,32.01
2017/12/04,12:32:42,31.68
2017/12/04,12:32:43,31.34
2017/12/04,12:32:44,31.34
2017/12/04,12:32:45,31.01
2017/12/04,12:32:46,31.01
2017/12/04,12:32:47,31.01
2017/12/04,12:32:48,30.68
2017/12/04,12:32:49,31.01
2017/12/04,12:32:50,30.68
2017/12/04,12:32:51,31.01
2017/12/04,12:32:52,31.01
2017/12/04,12:32:53,31.34
2017/12/04,12:32:54,31.68
2017/12/04,12:32:55,32.01
2017/12/04,12:32:56,32.01
2017/12/04,12:32:57,32.01
2017/12/04,12:32:58,32.01
2017/12/04,12:32:59,31.68
2017/12/04,12:33:00,31.68
2017/12/04,12:33:01,32.01
2017/12/04,12:33:02,32.01
2017/12/04,12:33:03,32.01
2017/12/04,12:33:04,32.01
2017/12/04,12:33:05,32.01
2017/12/04,12:33:06,31.68
2017/12/04,12:33:07,32.01
2017/12/04,12:33:08,32.01
2017/12/04,12:33:09,32.01
2017/12/04,12:33:10,32.35
2017/12/04,12:33:11,32.35
2017/12/04,12:33:12,32.35
2017/12/04,12:33:13,32.35
2017/12/04,12:33:14,32.35
2017/12/04,12:33:15,32.68
