"Date","Time, GMT-05:00","K-Type, °C"
2017/12/04,12:29:35,23.98
2017/12/04,12:29:36,23.98
2017/12/04,12:29:37,24.31
2017/12/04,12:29:38,23.98
2017/12/04,12:29:39,23.98
2017/12/04,12:29:40,24.31
2017/12/04,12:29:41,24.31
2017/12/04,12:29:42,24.31
2017/12/04,12:29:43,24.31
2017/12/04,12:29:44,24.31
2017/12/04,12:29:45,24.31
2017/12/04,12:29:46,24.31
2017/12/04,12:29:47,24.31
2017/12/04,12:29:48,24.31
2017/12/04,12:29:49,24.31
2017/12/04,12:29:50,24.31
2017/12/04,12:29:51,24.65
2017/12/04,12:29:52,24.65
2017/12/04,12:29:53,24.65
2017/12/04,12:29:54,24.65
2017/12/04,12:29:55,24.65
2017/12/04,12:29:56,24.65
2017/12/04,12:29:57,24.65
2017/12/04,12:29:58,24.65
2017/12/04,12:29:59,24.65
2017/12/04,12:30:00,24.65
2017/12/04,12:30:01,24.65
2017/12/04,12:30:02,24.65
2017/12/04,12:30:03,24.65
2017/12/04,12:30:04,24.65
2017/12/04,12:30:05,24.65
2017/12/04,12:30:06,24.65
2017/12/04,12:30:07,24.65
2017/12/04,12:30:08,24.65
2017/12/04,12:30:09,24.65
2017/12/04,12:30:10,24.65
2017/12/04,12:30:11,24.65
2017/12/04,12:30:12,24.65
2017/12/04,12:30:13,24.65
2017/12/04,12:30:14,24.65
2017/12/04,12:30:15,24.65
2017/12/04,12:30:16,24.65
2017/12/04,12:30:17,24.65
2017/12/04,12:30:18,24.65
2017/12/04,12:30:19,24.65
2017/12/04,12:30:20,24.98
2017/12/04,12:30:21,24.98
2017/12/04,12:30:22,24.98
2017/12/04,12:30:23,24.98
2017/12/04,12:30:24,24.65
2017/12/04,12:30:25,24.65
2017/12/04,12:30:26,24.98
2017/12/04,12:30:27,24.98
2017/12/04,12:30:28,24.98
2017/12/04,12:30:29,24.98
2017/12/04,12:30:30,24.98
2017/12/04,12:30:31,24.98
2017/12/04,12:30:32,24.98
2017/12/04,12:30:33,24.98
2017/12/04,12:30:34,24.98
2017/12/04,12:30:35,24.98
2017/12/04,12:30:36,24.98
2017/12/04,12:30:37,24.98
2017/12/04,12:30:38,24.98
2017/12/04,12:30:39,24.98
2017/12/04,12:30:40,24.98
2017/12/04,12:30:41,24.98
2017/12/04,12:30:42,24.98
2017/12/04,12:30:43,24.98
2017/12/04,12:30:44,24.98
2017/12/04,12:30:45,24.98
2017/12/04,12:30:46,24.65
2017/12/04,12:30:47,24.65
2017/12/04,12:30:48,24.65
2017/12/04,12:30:49,24.98
2017/12/04,12:30:50,24.65
2017/12/04,12:30:51,24.65
2017/12/04,12:30:52,24.65
2017/12/04,12:30:53,24.65
2017/12/04,12:30:54,24.65
2017/12/04,12:30:55,24.65
2017/12/04,12:30:56,24.65
2017/12/04,12:30:57,24.65
2017/12/04,12:30:58,24.65
2017/12/04,12:30:59,24.65
2017/12/04,12:31:00,24.65
2017/12/04,12:31:01,24.65
2017/12/04,12:31:02,24.65
2017/12/04,12:31:03,24.65
2017/12/04,12:31:04,24.65
2017/12/04,12:31:05,24.65
2017/12/04,12:31:06,24.31
2017/12/04,12:31:07,24.31
2017/12/04,12:31:08,24.31
2017/12/04,12:31:09,24.31
2017/12/04,12:31:10,24.31
2017/12/04,12:31:11,24.31
2017/12/04,12:31:12,24.31
2017/12/04,12:31:13,24.31
2017/12/04,12:31:14,24.65
2017/12/04,12:31:15,24.65
2017/12/04,12:31:16,24.65
2017/12/04,12:31:17,24.65
2017/12/04,12:31:18,24.65
2017/12/04,12:31:19,24.98
2017/12/04,12:31:20,24.98
2017/12/04,12:31:21,24.98
2017/12/04,12:31:22,24.98
2017/12/04,12:31:23,24.98
2017/12/04,12:31:24,24.98
2017/12/04,12:31:25,24.98
2017/12/04,12:31:26,24.98
2017/12/04,12:31:27,24.98
2017/12/04,12:31:28,24.98
2017/12/04,12:31:29,24.98
2017/12/04,12:31:30,24.98
2017/12/04,12:31:31,24.98
2017/12/04,12:31:32,24.98
2017/12/04,12:31:33,24.98
2017/12/04,12:31:34,24.98
