"Date","Time, GMT-05:00","K-Type, °C"
2017/12/04,12:30:53,23.64
2017/12/04,12:30:54,23.64
2017/12/04,12:30:55,23.64
2017/12/04,12:30:56,23.64
2017/12/04,12:30:57,23.64
2017/12/04,12:30:58,23.64
2017/12/04,12:30:59,23.64
2017/12/04,12:31:00,23.64
2017/12/04,12:31:01,23.64
2017/12/04,12:31:02,23.64
2017/12/04,12:31:03,23.64
2017/12/04,12:31:04,23.64
2017/12/04,12:31:05,23.64
2017/12/04,12:31:06,23.98
2017/12/04,12:31:07,23.98
2017/12/04,12:31:08,23.98
2017/12/04,12:31:09,23.98
2017/12/04,12:31:10,23.64
2017/12/04,12:31:11,23.98
2017/12/04,12:31:12,23.98
2017/12/04,12:31:13,23.98
2017/12/04,12:31:14,23.98
2017/12/04,12:31:15,23.98
2017/12/04,12:31:16,23.98
2017/12/04,12:31:17,23.98
2017/12/04,12:31:18,23.98
2017/12/04,12:31:19,23.98
2017/12/04,12:31:20,23.98
2017/12/04,12:31:21,23.98
2017/12/04,12:31:22,23.98
2017/12/04,12:31:23,23.98
2017/12/04,12:31:24,23.98
2017/12/04,12:31:25,23.98
2017/12/04,12:31:26,23.98
2017/12/04,12:31:27,23.98
2017/12/04,12:31:28,23.98
2017/12/04,12:31:29,23.98
2017/12/04,12:31:30,23.98
2017/12/04,12:31:31,23.98
2017/12/04,12:31:32,23.98
2017/12/04,12:31:33,23.98
2017/12/04,12:31:34,23.98
2017/12/04,12:31:35,23.98
2017/12/04,12:31:36,23.98
2017/12/04,12:31:37,23.98
2017/12/04,12:31:38,23.98
2017/12/04,12:31:39,23.98
2017/12/04,12:31:40,23.98
2017/12/04,12:31:41,23.98
2017/12/04,12:31:42,23.98
2017/12/04,12:31:43,23.98
2017/12/04,12:31:44,23.98
2017/12/04,12:31:45,23.98
2017/12/04,12:31:46,23.98
2017/12/04,12:31:47,23.98
2017/12/04,12:31:48,23.98
2017/12/04,12:31:49,23.98
2017/12/04,12:31:50,23.98
2017/12/04,12:31:51,23.98
2017/12/04,12:31:52,23.98
2017/12/04,12:31:53,23.98
2017/12/04,12:31:54,23.64
2017/12/04,12:31:55,23.98
2017/12/04,12:31:56,23.64
2017/12/04,12:31:57,23.64
2017/12/04,12:31:58,23.64
2017/12/04,12:31:59,23.64
2017/12/04,12:32:00,23.64
2017/12/04,12:32:01,23.64
2017/12/04,12:32:02,23.64
2017/12/04,12:32:03,23.64
2017/12/04,12:32:04,23.64
2017/12/04,12:32:05,23.64
2017/12/04,12:32:06,23.64
2017/12/04,12:32:07,23.64
2017/12/04,12:32:08,23.64
2017/12/04,12:32:09,23.64
2017/12/04,12:32:10,23.64
2017/12/04,12:32:11,23.64
2017/12/04,12:32:12,23.64
2017/12/04,12:32:13,23.64
2017/12/04,12:32:14,23.64
2017/12/04,12:32:15,23.64
2017/12/04,12:32:16,23.64
2017/12/04,12:32:17,23.64
2017/12/04,12:32:18,23.64
2017/12/04,12:32:19,23.64
2017/12/04,12:32:20,23.64
2017/12/04,12:32:21,23.64
2017/12/04,12:32:22,23.30
2017/12/04,12:32:23,23.64
2017/12/04,12:32:24,23.64
2017/12/04,12:32:25,23.64
2017/12/04,12:32:26,23.64
2017/12/04,12:32:27,23.64
2017/12/04,12:32:28,23.30
2017/12/04,12:32:29,23.64
2017/12/04,12:32:30,23.64
2017/12/04,12:32:31,23.64
2017/12/04,12:32:32,23.64
2017/12/04,12:32:33,23.64
2017/12/04,12:32:34,23.30
2017/12/04,12:32:35,23.64
2017/12/04,12:32:36,23.30
2017/12/04,12:32:37,23.30
2017/12/04,12:32:38,23.64
2017/12/04,12:32:39,23.64
2017/12/04,12:32:40,23.64
2017/12/04,12:32:41,23.30
2017/12/04,12:32:42,23.30
2017/12/04,12:32:43,23.64
2017/12/04,12:32:44,23.30
2017/12/04,12:32:45,23.30
2017/12/04,12:32:46,23.30
2017/12/04,12:32:47,23.30
2017/12/04,12:32:48,23.30
2017/12/04,12:32:49,23.30
2017/12/04,12:32:50,23.30
2017/12/04,12:32:51,23.30
2017/12/04,12:32:52,23.30
2017/12/04,12:32:53,23.30
2017/12/04,12:32:54,23.30
2017/12/04,12:32:55,23.30
2017/12/04,12:32:56,23.30
2017/12/04,12:32:57,23.30
2017/12/04,12:32:58,23.30
2017/12/04,12:32:59,23.30
2017/12/04,12:33:00,23.30
2017/12/04,12:33:01,23.30
2017/12/04,12:33:02,23.30
2017/12/04,12:33:03,23.30
2017/12/04,12:33:04,23.30
2017/12/04,12:33:05,23.30
2017/12/04,12:33:06,23.30
2017/12/04,12:33:07,23.30
2017/12/04,12:33:08,23.30
2017/12/04,12:33:09,23.30
2017/12/04,12:33:10,23.30
2017/12/04,12:33:11,22.97
2017/12/04,12:33:12,22.97
2017/12/04,12:33:13,22.97
2017/12/04,12:33:14,22.97
2017/12/04,12:33:15,22.97
2017/12/04,12:33:16,22.97
2017/12/04,12:33:17,22.97
2017/12/04,12:33:18,22.97
2017/12/04,12:33:19,22.97
2017/12/04,12:33:20,22.97
2017/12/04,12:33:21,22.97
2017/12/04,12:33:22,22.97
2017/12/04,12:33:23,22.97
2017/12/04,12:33:24,22.97
2017/12/04,12:33:25,22.97
2017/12/04,12:33:26,22.97
2017/12/04,12:33:27,22.97
2017/12/04,12:33:28,22.97
2017/12/04,12:33:29,22.97
2017/12/04,12:33:30,22.97
2017/12/04,12:33:31,22.97
2017/12/04,12:33:32,22.97
2017/12/04,12:33:33,22.97
2017/12/04,12:33:34,22.97
2017/12/04,12:33:35,22.97
2017/12/04,12:33:36,22.97
2017/12/04,12:33:37,22.97
2017/12/04,12:33:38,22.97
2017/12/04,12:33:39,22.97
2017/12/04,12:33:40,22.97
2017/12/04,12:33:41,22.97
2017/12/04,12:33:42,22.97
2017/12/04,12:33:43,22.97
2017/12/04,12:33:44,22.97
2017/12/04,12:33:45,22.97
2017/12/04,12:33:46,22.97
2017/12/04,12:33:47,22.97
2017/12/04,12:33:48,22.97
2017/12/04,12:33:49,22.97
2017/12/04,12:33:50,22.63
2017/12/04,12:33:51,22.63
2017/12/04,12:33:52,22.63
2017/12/04,12:33:53,22.63
2017/12/04,12:33:54,22.63
2017/12/04,12:33:55,22.63
2017/12/04,12:33:56,22.63
2017/12/04,12:33:57,22.63
2017/12/04,12:33:58,22.63
2017/12/04,12:33:59,22.63
2017/12/04,12:34:00,22.63
2017/12/04,12:34:01,22.63
2017/12/04,12:34:02,22.63
2017/12/04,12:34:03,22.63
2017/12/04,12:34:04,22.63
2017/12/04,12:34:05,22.63
2017/12/04,12:34:06,22.63
2017/12/04,12:34:07,22.63
2017/12/04,12:34:08,22.29
2017/12/04,12:34:09,22.29
2017/12/04,12:34:10,22.63
2017/12/04,12:34:11,22.29
2017/12/04,12:34:12,22.29
2017/12/04,12:34:13,22.29
2017/12/04,12:34:14,22.29
2017/12/04,12:34:15,22.29
2017/12/04,12:34:16,22.29
2017/12/04,12:34:17,22.29
2017/12/04,12:34:18,22.29
2017/12/04,12:34:19,22.29
2017/12/04,12:34:20,22.29
2017/12/04,12:34:21,22.29
2017/12/04,12:34:22,22.29
2017/12/04,12:34:23,22.29
2017/12/04,12:34:24,22.29
2017/12/04,12:34:25,22.29
2017/12/04,12:34:26,22.29
2017/12/04,12:34:27,22.29
2017/12/04,12:34:28,22.29
2017/12/04,12:34:29,22.29
2017/12/04,12:34:30,22.29
2017/12/04,12:34:31,22.29
2017/12/04,12:34:32,22.29
2017/12/04,12:34:33,22.29
2017/12/04,12:34:34,21.96
2017/12/04,12:34:35,22.29
2017/12/04,12:34:36,21.96
2017/12/04,12:34:37,22.29
2017/12/04,12:34:38,21.96
2017/12/04,12:34:39,21.96
2017/12/04,12:34:40,21.96
2017/12/04,12:34:41,21.96
2017/12/04,12:34:42,21.96
2017/12/04,12:34:43,21.96
2017/12/04,12:34:44,21.96
2017/12/04,12:34:45,21.96
2017/12/04,12:34:46,21.96
2017/12/04,12:34:47,21.96
2017/12/04,12:34:48,21.96
2017/12/04,12:34:49,21.96
2017/12/04,12:34:50,21.96
2017/12/04,12:34:51,21.96
2017/12/04,12:34:52,21.96
2017/12/04,12:34:53,21.96
2017/12/04,12:34:54,21.96
2017/12/04,12:34:55,21.96
2017/12/04,12:34:56,21.96
2017/12/04,12:34:57,21.96
2017/12/04,12:34:58,21.96
2017/12/04,12:34:59,21.96
2017/12/04,12:35:00,21.96
2017/12/04,12:35:01,21.96
2017/12/04,12:35:02,21.96
2017/12/04,12:35:03,21.96
2017/12/04,12:35:04,21.96
2017/12/04,12:35:05,21.96
2017/12/04,12:35:06,21.96
2017/12/04,12:35:07,21.96
2017/12/04,12:35:08,21.96
2017/12/04,12:35:09,21.96
2017/12/04,12:35:10,21.96
2017/12/04,12:35:11,21.96
2017/12/04,12:35:12,21.62
2017/12/04,12:35:13,21.96
2017/12/04,12:35:14,21.96
2017/12/04,12:35:15,21.62
2017/12/04,12:35:16,21.62
2017/12/04,12:35:17,21.62
2017/12/04,12:35:18,21.62
2017/12/04,12:35:19,21.62
2017/12/04,12:35:20,21.96
2017/12/04,12:35:21,21.96
2017/12/04,12:35:22,21.96
2017/12/04,12:35:23,21.96
2017/12/04,12:35:24,21.96
2017/12/04,12:35:25,21.96
2017/12/04,12:35:26,21.62
2017/12/04,12:35:27,21.96
2017/12/04,12:35:28,21.96
2017/12/04,12:35:29,21.96
2017/12/04,12:35:30,21.96
2017/12/04,12:35:31,21.96
2017/12/04,12:35:32,21.96
2017/12/04,12:35:33,21.96
2017/12/04,12:35:34,21.96
2017/12/04,12:35:35,21.62
2017/12/04,12:35:36,21.96
2017/12/04,12:35:37,21.96
2017/12/04,12:35:38,21.96
2017/12/04,12:35:39,21.96
2017/12/04,12:35:40,21.96
2017/12/04,12:35:41,21.96
2017/12/04,12:35:42,21.62
2017/12/04,12:35:43,21.96
2017/12/04,12:35:44,21.96
2017/12/04,12:35:45,21.62
2017/12/04,12:35:46,21.62
2017/12/04,12:35:47,21.62
2017/12/04,12:35:48,21.96
2017/12/04,12:35:49,21.62
2017/12/04,12:35:50,21.62
2017/12/04,12:35:51,21.62
2017/12/04,12:35:52,21.96
2017/12/04,12:35:53,21.96
2017/12/04,12:35:54,21.96
2017/12/04,12:35:55,21.96
2017/12/04,12:35:56,21.62
2017/12/04,12:35:57,21.62
2017/12/04,12:35:58,21.62
2017/12/04,12:35:59,21.62
2017/12/04,12:36:00,21.62
2017/12/04,12:36:01,21.62
2017/12/04,12:36:02,21.62
2017/12/04,12:36:03,21.62
2017/12/04,12:36:04,21.96
2017/12/04,12:36:05,21.62
2017/12/04,12:36:06,21.62
2017/12/04,12:36:07,21.62
2017/12/04,12:36:08,21.62
2017/12/04,12:36:09,21.62
2017/12/04,12:36:10,21.62
2017/12/04,12:36:11,21.62
2017/12/04,12:36:12,21.62
2017/12/04,12:36:13,21.62
2017/12/04,12:36:14,21.62
2017/12/04,12:36:15,21.62
2017/12/04,12:36:16,21.62
2017/12/04,12:36:17,21.62
2017/12/04,12:36:18,21.62
2017/12/04,12:36:19,21.62
2017/12/04,12:36:20,21.62
2017/12/04,12:36:21,21.62
2017/12/04,12:36:22,21.62
2017/12/04,12:36:23,21.62
2017/12/04,12:36:24,21.62
2017/12/04,12:36:25,21.62
2017/12/04,12:36:26,21.62
2017/12/04,12:36:27,21.62
2017/12/04,12:36:28,21.62
2017/12/04,12:36:29,21.62
2017/12/04,12:36:30,21.62
2017/12/04,12:36:31,21.62
2017/12/04,12:36:32,21.62
2017/12/04,12:36:33,21.62
2017/12/04,12:36:34,21.62
2017/12/04,12:36:35,21.62
2017/12/04,12:36:36,21.62
2017/12/04,12:36:37,21.62
2017/12/04,12:36:38,21.62
2017/12/04,12:36:39,21.62
2017/12/04,12:36:40,21.62
2017/12/04,12:36:41,21.62
2017/12/04,12:36:42,21.62
2017/12/04,12:36:43,21.62
2017/12/04,12:36:44,21.62
2017/12/04,12:36:45,21.62
2017/12/04,12:36:46,21.62
2017/12/04,12:36:47,21.62
2017/12/04,12:36:48,21.62
2017/12/04,12:36:49,21.62
2017/12/04,12:36:50,21.62
2017/12/04,12:36:51,21.62
2017/12/04,12:36:52,21.62
2017/12/04,12:36:53,21.62
2017/12/04,12:36:54,21.62
2017/12/04,12:36:55,21.62
2017/12/04,12:36:56,21.62
2017/12/04,12:36:57,21.62
2017/12/04,12:36:58,21.62
2017/12/04,12:36:59,21.62
2017/12/04,12:37:00,21.28
2017/12/04,12:37:01,21.62
2017/12/04,12:37:02,21.62
2017/12/04,12:37:03,21.62
2017/12/04,12:37:04,21.62
2017/12/04,12:37:05,21.28
2017/12/04,12:37:06,21.28
2017/12/04,12:37:07,21.28
2017/12/04,12:37:08,21.28
2017/12/04,12:37:09,21.62
2017/12/04,12:37:10,21.28
2017/12/04,12:37:11,21.28
2017/12/04,12:37:12,21.28
2017/12/04,12:37:13,21.28
2017/12/04,12:37:14,21.28
2017/12/04,12:37:15,21.28
2017/12/04,12:37:16,21.28
2017/12/04,12:37:17,21.28
2017/12/04,12:37:18,21.28
2017/12/04,12:37:19,21.28
2017/12/04,12:37:20,21.28
2017/12/04,12:37:21,21.28
2017/12/04,12:37:22,21.28
2017/12/04,12:37:23,21.28
2017/12/04,12:37:24,21.28
2017/12/04,12:37:25,21.28
2017/12/04,12:37:26,21.28
2017/12/04,12:37:27,21.28
2017/12/04,12:37:28,21.28
2017/12/04,12:37:29,21.28
2017/12/04,12:37:30,21.28
2017/12/04,12:37:31,21.28
2017/12/04,12:37:32,21.28
2017/12/04,12:37:33,21.28
2017/12/04,12:37:34,21.28
2017/12/04,12:37:35,21.28
2017/12/04,12:37:36,21.28
2017/12/04,12:37:37,21.28
2017/12/04,12:37:38,21.28
2017/12/04,12:37:39,21.28
2017/12/04,12:37:40,21.28
2017/12/04,12:37:41,21.28
2017/12/04,12:37:42,21.28
2017/12/04,12:37:43,21.28
2017/12/04,12:37:44,21.28
2017/12/04,12:37:45,21.28
2017/12/04,12:37:46,21.28
2017/12/04,12:37:47,21.28
2017/12/04,12:37:48,21.28
2017/12/04,12:37:49,21.28
2017/12/04,12:37:50,20.95
2017/12/04,12:37:51,21.28
2017/12/04,12:37:52,21.28
2017/12/04,12:37:53,21.28
2017/12/04,12:37:54,21.28
2017/12/04,12:37:55,21.28
2017/12/04,12:37:56,21.28
2017/12/04,12:37:57,21.28
2017/12/04,12:37:58,21.28
2017/12/04,12:37:59,21.28
2017/12/04,12:38:00,21.28
2017/12/04,12:38:01,21.28
2017/12/04,12:38:02,21.28
2017/12/04,12:38:03,21.28
2017/12/04,12:38:04,21.28
2017/12/04,12:38:05,21.28
2017/12/04,12:38:06,21.28
2017/12/04,12:38:07,21.28
2017/12/04,12:38:08,21.28
2017/12/04,12:38:09,21.28
2017/12/04,12:38:10,21.28
2017/12/04,12:38:11,21.28
2017/12/04,12:38:12,20.95
2017/12/04,12:38:13,21.28
2017/12/04,12:38:14,21.28
2017/12/04,12:38:15,21.28
2017/12/04,12:38:16,20.95
2017/12/04,12:38:17,20.95
2017/12/04,12:38:18,21.28
2017/12/04,12:38:19,20.95
2017/12/04,12:38:20,20.95
2017/12/04,12:38:21,20.95
2017/12/04,12:38:22,20.95
2017/12/04,12:38:23,20.95
2017/12/04,12:38:24,20.95
2017/12/04,12:38:25,20.95
