"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2249232)"
2017/07/12,09:43:27,28.34
2017/07/12,09:43:28,28.00
2017/07/12,09:43:29,28.34
2017/07/12,09:43:30,28.34
2017/07/12,09:43:31,28.67
2017/07/12,09:43:32,28.67
2017/07/12,09:43:33,29.01
2017/07/12,09:43:34,29.01
2017/07/12,09:43:35,29.01
2017/07/12,09:43:36,29.01
2017/07/12,09:43:37,29.01
2017/07/12,09:43:38,29.01
2017/07/12,09:43:39,29.01
2017/07/12,09:43:40,29.01
2017/07/12,09:43:41,29.01
2017/07/12,09:43:42,29.34
2017/07/12,09:43:43,29.34
2017/07/12,09:43:44,29.34
2017/07/12,09:43:45,29.34
2017/07/12,09:43:46,29.01
2017/07/12,09:43:47,29.01
2017/07/12,09:43:48,29.01
2017/07/12,09:43:49,28.67
2017/07/12,09:43:50,29.01
2017/07/12,09:43:51,28.67
2017/07/12,09:43:52,28.67
2017/07/12,09:43:53,28.67
2017/07/12,09:43:54,28.67
2017/07/12,09:43:55,28.67
2017/07/12,09:43:56,28.34
2017/07/12,09:43:57,28.67
2017/07/12,09:43:58,28.67
2017/07/12,09:43:59,28.34
2017/07/12,09:44:00,28.67
2017/07/12,09:44:01,28.67
2017/07/12,09:44:02,29.01
2017/07/12,09:44:03,29.34
2017/07/12,09:44:04,29.01
2017/07/12,09:44:05,29.01
2017/07/12,09:44:06,29.01
2017/07/12,09:44:07,29.01
2017/07/12,09:44:08,28.67
2017/07/12,09:44:09,29.01
2017/07/12,09:44:10,29.01
2017/07/12,09:44:11,29.01
2017/07/12,09:44:12,29.34
2017/07/12,09:44:13,29.34
2017/07/12,09:44:14,29.67
2017/07/12,09:44:15,29.67
2017/07/12,09:44:16,29.34
2017/07/12,09:44:17,29.34
2017/07/12,09:44:18,29.01
2017/07/12,09:44:19,29.01
2017/07/12,09:44:20,28.67
2017/07/12,09:44:21,28.67
2017/07/12,09:44:22,28.67
2017/07/12,09:44:23,29.01
2017/07/12,09:44:24,29.01
2017/07/12,09:44:25,29.01
2017/07/12,09:44:26,29.01
2017/07/12,09:44:27,29.01
2017/07/12,09:44:28,29.01
2017/07/12,09:44:29,29.01
2017/07/12,09:44:30,29.01
2017/07/12,09:44:31,29.01
2017/07/12,09:44:32,29.01
2017/07/12,09:44:33,29.01
2017/07/12,09:44:34,29.01
2017/07/12,09:44:35,29.34
2017/07/12,09:44:36,29.34
2017/07/12,09:44:37,29.01
2017/07/12,09:44:38,29.01
2017/07/12,09:44:39,29.01
2017/07/12,09:44:40,29.01
2017/07/12,09:44:41,29.01
2017/07/12,09:44:42,29.01
2017/07/12,09:44:43,29.01
2017/07/12,09:44:44,29.01
2017/07/12,09:44:45,29.01
2017/07/12,09:44:46,29.34
2017/07/12,09:44:47,29.34
2017/07/12,09:44:48,29.34
2017/07/12,09:44:49,29.67
2017/07/12,09:44:50,29.67
2017/07/12,09:44:51,29.67
2017/07/12,09:44:52,29.34
2017/07/12,09:44:53,29.34
2017/07/12,09:44:54,29.34
2017/07/12,09:44:55,29.34
2017/07/12,09:44:56,29.67
2017/07/12,09:44:57,29.67
2017/07/12,09:44:58,29.34
2017/07/12,09:44:59,29.34
2017/07/12,09:45:00,29.34
2017/07/12,09:45:01,29.67
2017/07/12,09:45:02,30.01
2017/07/12,09:45:03,30.34
2017/07/12,09:45:04,30.34
2017/07/12,09:45:05,30.34
2017/07/12,09:45:06,30.01
2017/07/12,09:45:07,30.01
2017/07/12,09:45:08,29.67
2017/07/12,09:45:09,29.34
2017/07/12,09:45:10,29.34
2017/07/12,09:45:11,29.34
2017/07/12,09:45:12,29.34
2017/07/12,09:45:13,29.34
2017/07/12,09:45:14,29.34
2017/07/12,09:45:15,29.01
2017/07/12,09:45:16,28.67
2017/07/12,09:45:17,28.67
2017/07/12,09:45:18,28.67
2017/07/12,09:45:19,29.01
2017/07/12,09:45:20,28.67
2017/07/12,09:45:21,29.01
2017/07/12,09:45:22,29.01
2017/07/12,09:45:23,29.01
2017/07/12,09:45:24,28.67
2017/07/12,09:45:25,28.67
2017/07/12,09:45:26,28.34
2017/07/12,09:45:27,28.67
2017/07/12,09:45:28,28.34
2017/07/12,09:45:29,28.34
2017/07/12,09:45:30,28.34
2017/07/12,09:45:31,28.67
2017/07/12,09:45:32,28.67
2017/07/12,09:45:33,28.67
2017/07/12,09:45:34,29.01
2017/07/12,09:45:35,29.01
2017/07/12,09:45:36,29.01
2017/07/12,09:45:37,29.01
2017/07/12,09:45:38,29.01
2017/07/12,09:45:39,29.01
2017/07/12,09:45:40,29.01
2017/07/12,09:45:41,29.01
2017/07/12,09:45:42,29.01
2017/07/12,09:45:43,29.01
2017/07/12,09:45:44,29.01
2017/07/12,09:45:45,29.01
2017/07/12,09:45:46,29.01
2017/07/12,09:45:47,28.67
2017/07/12,09:45:48,28.67
2017/07/12,09:45:49,28.67
2017/07/12,09:45:50,28.67
2017/07/12,09:45:51,28.67
2017/07/12,09:45:52,28.67
2017/07/12,09:45:53,29.01
2017/07/12,09:45:54,28.67
2017/07/12,09:45:55,29.01
2017/07/12,09:45:56,29.01
2017/07/12,09:45:57,29.01
2017/07/12,09:45:58,29.01
2017/07/12,09:45:59,29.34
2017/07/12,09:46:00,29.34
2017/07/12,09:46:01,29.34
2017/07/12,09:46:02,29.34
2017/07/12,09:46:03,29.34
2017/07/12,09:46:04,29.34
2017/07/12,09:46:05,29.01
2017/07/12,09:46:06,29.01
2017/07/12,09:46:07,29.01
2017/07/12,09:46:08,29.01
2017/07/12,09:46:09,29.01
2017/07/12,09:46:10,29.01
2017/07/12,09:46:11,29.01
2017/07/12,09:46:12,29.01
2017/07/12,09:46:13,29.01
2017/07/12,09:46:14,29.01
2017/07/12,09:46:15,29.01
2017/07/12,09:46:16,29.01
2017/07/12,09:46:17,29.01
2017/07/12,09:46:18,29.01
2017/07/12,09:46:19,29.01
2017/07/12,09:46:20,29.01
2017/07/12,09:46:21,29.01
2017/07/12,09:46:22,29.01
2017/07/12,09:46:23,29.01
2017/07/12,09:46:24,29.01
2017/07/12,09:46:25,28.67
2017/07/12,09:46:26,29.01
2017/07/12,09:46:27,29.01
2017/07/12,09:46:28,29.01
2017/07/12,09:46:29,29.01
2017/07/12,09:46:30,28.67
2017/07/12,09:46:31,28.34
2017/07/12,09:46:32,28.34
2017/07/12,09:46:33,28.00
2017/07/12,09:46:34,28.00
2017/07/12,09:46:35,28.00
2017/07/12,09:46:36,28.00
2017/07/12,09:46:37,28.00
2017/07/12,09:46:38,28.00
2017/07/12,09:46:39,28.00
2017/07/12,09:46:40,28.34
2017/07/12,09:46:41,28.34
2017/07/12,09:46:42,28.34
2017/07/12,09:46:43,28.67
2017/07/12,09:46:44,28.34
2017/07/12,09:46:45,28.34
2017/07/12,09:46:46,28.34
2017/07/12,09:46:47,28.34
2017/07/12,09:46:48,28.34
2017/07/12,09:46:49,28.00
2017/07/12,09:46:50,28.00
2017/07/12,09:46:51,28.00
2017/07/12,09:46:52,28.00
2017/07/12,09:46:53,28.34
2017/07/12,09:46:54,28.34
2017/07/12,09:46:55,28.34
2017/07/12,09:46:56,28.34
2017/07/12,09:46:57,28.34
2017/07/12,09:46:58,28.67
2017/07/12,09:46:59,29.01
2017/07/12,09:47:00,29.01
2017/07/12,09:47:01,29.01
2017/07/12,09:47:02,29.34
2017/07/12,09:47:03,29.67
2017/07/12,09:47:04,29.67
2017/07/12,09:47:05,30.01
2017/07/12,09:47:06,30.01
2017/07/12,09:47:07,30.01
2017/07/12,09:47:08,30.01
2017/07/12,09:47:09,29.67
2017/07/12,09:47:10,29.67
2017/07/12,09:47:11,29.67
2017/07/12,09:47:12,29.67
2017/07/12,09:47:13,29.67
2017/07/12,09:47:14,29.67
2017/07/12,09:47:15,29.34
2017/07/12,09:47:16,29.34
2017/07/12,09:47:17,29.01
2017/07/12,09:47:18,28.67
2017/07/12,09:47:19,28.67
2017/07/12,09:47:20,28.67
2017/07/12,09:47:21,28.67
2017/07/12,09:47:22,28.67
2017/07/12,09:47:23,28.34
2017/07/12,09:47:24,28.34
2017/07/12,09:47:25,28.34
2017/07/12,09:47:26,28.34
2017/07/12,09:47:27,28.67
2017/07/12,09:47:28,28.67
2017/07/12,09:47:29,28.67
2017/07/12,09:47:30,28.67
2017/07/12,09:47:31,28.34
2017/07/12,09:47:32,28.34
2017/07/12,09:47:33,28.67
2017/07/12,09:47:34,28.67
2017/07/12,09:47:35,29.01
2017/07/12,09:47:36,29.01
2017/07/12,09:47:37,29.01
2017/07/12,09:47:38,29.34
2017/07/12,09:47:39,29.34
2017/07/12,09:47:40,29.67
2017/07/12,09:47:41,30.01
2017/07/12,09:47:42,30.01
2017/07/12,09:47:43,30.01
2017/07/12,09:47:44,30.34
2017/07/12,09:47:45,30.34
2017/07/12,09:47:46,30.34
2017/07/12,09:47:47,30.34
2017/07/12,09:47:48,30.68
2017/07/12,09:47:49,31.01
2017/07/12,09:47:50,31.01
2017/07/12,09:47:51,31.01
2017/07/12,09:47:52,31.34
2017/07/12,09:47:53,31.34
2017/07/12,09:47:54,31.34
2017/07/12,09:47:55,31.34
2017/07/12,09:47:56,31.01
2017/07/12,09:47:57,30.68
2017/07/12,09:47:58,31.01
2017/07/12,09:47:59,31.01
2017/07/12,09:48:00,31.01
2017/07/12,09:48:01,30.68
2017/07/12,09:48:02,30.68
2017/07/12,09:48:03,30.68
2017/07/12,09:48:04,30.68
2017/07/12,09:48:05,30.68
2017/07/12,09:48:06,30.68
2017/07/12,09:48:07,30.68
2017/07/12,09:48:08,31.01
2017/07/12,09:48:09,31.01
2017/07/12,09:48:10,31.01
2017/07/12,09:48:11,31.01
2017/07/12,09:48:12,31.68
2017/07/12,09:48:13,31.34
2017/07/12,09:48:14,31.01
2017/07/12,09:48:15,31.34
2017/07/12,09:48:16,31.68
2017/07/12,09:48:17,32.01
2017/07/12,09:48:18,32.01
2017/07/12,09:48:19,31.68
2017/07/12,09:48:20,31.34
2017/07/12,09:48:21,31.34
2017/07/12,09:48:22,31.01
2017/07/12,09:48:23,31.01
2017/07/12,09:48:24,31.01
2017/07/12,09:48:25,30.68
2017/07/12,09:48:26,31.01
2017/07/12,09:48:27,30.68
2017/07/12,09:48:28,30.68
2017/07/12,09:48:29,30.34
2017/07/12,09:48:30,30.34
2017/07/12,09:48:31,30.34
2017/07/12,09:48:32,30.01
2017/07/12,09:48:33,30.34
2017/07/12,09:48:34,30.34
2017/07/12,09:48:35,30.68
2017/07/12,09:48:36,30.34
2017/07/12,09:48:37,30.68
2017/07/12,09:48:38,31.01
2017/07/12,09:48:39,30.68
2017/07/12,09:48:40,31.01
2017/07/12,09:48:41,31.01
2017/07/12,09:48:42,31.34
2017/07/12,09:48:43,31.34
2017/07/12,09:48:44,31.68
2017/07/12,09:48:45,31.68
2017/07/12,09:48:46,31.68
2017/07/12,09:48:47,31.34
2017/07/12,09:48:48,31.01
2017/07/12,09:48:49,31.34
2017/07/12,09:48:50,31.68
2017/07/12,09:48:51,31.68
2017/07/12,09:48:52,32.01
2017/07/12,09:48:53,32.35
2017/07/12,09:48:54,32.35
2017/07/12,09:48:55,32.35
2017/07/12,09:48:56,32.35
2017/07/12,09:48:57,32.35
2017/07/12,09:48:58,31.68
2017/07/12,09:48:59,31.34
2017/07/12,09:49:00,31.68
2017/07/12,09:49:01,31.68
2017/07/12,09:49:02,31.34
2017/07/12,09:49:03,31.34
2017/07/12,09:49:04,31.68
2017/07/12,09:49:05,32.01
2017/07/12,09:49:06,32.35
2017/07/12,09:49:07,32.35
2017/07/12,09:49:08,32.35
2017/07/12,09:49:09,32.35
2017/07/12,09:49:10,33.01
2017/07/12,09:49:11,33.01
2017/07/12,09:49:12,33.01
2017/07/12,09:49:13,33.01
2017/07/12,09:49:14,33.01
2017/07/12,09:49:15,33.35
2017/07/12,09:49:16,33.35
2017/07/12,09:49:17,33.35
2017/07/12,09:49:18,33.68
2017/07/12,09:49:19,33.68
2017/07/12,09:49:20,34.01
2017/07/12,09:49:21,33.68
2017/07/12,09:49:22,33.01
2017/07/12,09:49:23,33.01
2017/07/12,09:49:24,33.35
2017/07/12,09:49:25,33.35
2017/07/12,09:49:26,33.35
2017/07/12,09:49:27,33.68
2017/07/12,09:49:28,34.01
2017/07/12,09:49:29,33.68
2017/07/12,09:49:30,33.35
2017/07/12,09:49:31,33.01
2017/07/12,09:49:32,32.35
2017/07/12,09:49:33,32.01
2017/07/12,09:49:34,32.01
2017/07/12,09:49:35,32.01
2017/07/12,09:49:36,31.68
2017/07/12,09:49:37,31.68
2017/07/12,09:49:38,31.68
2017/07/12,09:49:39,32.01
2017/07/12,09:49:40,31.68
2017/07/12,09:49:41,31.68
2017/07/12,09:49:42,32.01
2017/07/12,09:49:43,31.68
2017/07/12,09:49:44,32.01
2017/07/12,09:49:45,32.01
2017/07/12,09:49:46,32.01
2017/07/12,09:49:47,32.01
