"Date","Time, GMT-05:00","K-Type, °C"
2017/12/01,14:11:24,28.00
2017/12/01,14:11:25,28.00
2017/12/01,14:11:26,28.00
2017/12/01,14:11:27,28.00
2017/12/01,14:11:28,28.00
2017/12/01,14:11:29,28.00
2017/12/01,14:11:30,28.00
2017/12/01,14:11:31,28.00
2017/12/01,14:11:32,28.00
2017/12/01,14:11:33,28.00
2017/12/01,14:11:34,28.00
2017/12/01,14:11:35,28.00
2017/12/01,14:11:36,28.00
2017/12/01,14:11:37,28.00
2017/12/01,14:11:38,27.67
2017/12/01,14:11:39,28.00
2017/12/01,14:11:40,28.00
2017/12/01,14:11:41,28.00
2017/12/01,14:11:42,28.00
2017/12/01,14:11:43,27.67
2017/12/01,14:11:44,28.00
2017/12/01,14:11:45,28.00
2017/12/01,14:11:46,28.00
2017/12/01,14:11:47,28.00
2017/12/01,14:11:48,28.00
2017/12/01,14:11:49,28.00
2017/12/01,14:11:50,28.00
2017/12/01,14:11:51,28.00
2017/12/01,14:11:52,28.00
2017/12/01,14:11:53,28.00
2017/12/01,14:11:54,28.00
2017/12/01,14:11:55,28.00
2017/12/01,14:11:56,28.00
2017/12/01,14:11:57,28.00
2017/12/01,14:11:58,28.00
2017/12/01,14:11:59,28.00
2017/12/01,14:12:00,28.00
2017/12/01,14:12:01,28.00
2017/12/01,14:12:02,28.00
2017/12/01,14:12:03,28.00
2017/12/01,14:12:04,28.00
2017/12/01,14:12:05,28.00
2017/12/01,14:12:06,28.00
2017/12/01,14:12:07,28.00
2017/12/01,14:12:08,28.00
2017/12/01,14:12:09,28.00
2017/12/01,14:12:10,28.00
2017/12/01,14:12:11,28.00
2017/12/01,14:12:12,28.00
2017/12/01,14:12:13,28.00
2017/12/01,14:12:14,28.00
2017/12/01,14:12:15,28.00
2017/12/01,14:12:16,28.00
2017/12/01,14:12:17,28.00
2017/12/01,14:12:18,28.00
2017/12/01,14:12:19,28.00
2017/12/01,14:12:20,28.00
2017/12/01,14:12:21,28.00
2017/12/01,14:12:22,28.00
2017/12/01,14:12:23,28.00
2017/12/01,14:12:24,28.00
2017/12/01,14:12:25,28.00
2017/12/01,14:12:26,28.00
2017/12/01,14:12:27,28.00
2017/12/01,14:12:28,28.00
2017/12/01,14:12:29,28.00
2017/12/01,14:12:30,28.00
2017/12/01,14:12:31,28.00
2017/12/01,14:12:32,28.00
2017/12/01,14:12:33,28.00
2017/12/01,14:12:34,28.00
2017/12/01,14:12:35,28.00
2017/12/01,14:12:36,28.00
2017/12/01,14:12:37,28.00
2017/12/01,14:12:38,28.00
2017/12/01,14:12:39,28.00
2017/12/01,14:12:40,28.00
2017/12/01,14:12:41,28.00
2017/12/01,14:12:42,28.00
2017/12/01,14:12:43,28.00
2017/12/01,14:12:44,28.00
2017/12/01,14:12:45,28.00
2017/12/01,14:12:46,28.00
2017/12/01,14:12:47,28.00
2017/12/01,14:12:48,28.00
2017/12/01,14:12:49,28.00
2017/12/01,14:12:50,28.00
2017/12/01,14:12:51,28.00
2017/12/01,14:12:52,27.67
2017/12/01,14:12:53,27.67
2017/12/01,14:12:54,27.67
2017/12/01,14:12:55,27.67
2017/12/01,14:12:56,27.67
2017/12/01,14:12:57,27.67
2017/12/01,14:12:58,27.67
2017/12/01,14:12:59,27.67
2017/12/01,14:13:00,27.67
2017/12/01,14:13:01,27.67
2017/12/01,14:13:02,27.67
2017/12/01,14:13:03,27.67
2017/12/01,14:13:04,27.67
2017/12/01,14:13:05,27.67
2017/12/01,14:13:06,27.67
2017/12/01,14:13:07,27.67
2017/12/01,14:13:08,27.67
2017/12/01,14:13:09,27.67
2017/12/01,14:13:10,27.67
2017/12/01,14:13:11,27.67
2017/12/01,14:13:12,27.67
2017/12/01,14:13:13,27.67
2017/12/01,14:13:14,27.67
2017/12/01,14:13:15,27.33
2017/12/01,14:13:16,27.67
2017/12/01,14:13:17,27.67
2017/12/01,14:13:18,27.33
2017/12/01,14:13:19,27.33
2017/12/01,14:13:20,27.33
2017/12/01,14:13:21,27.67
2017/12/01,14:13:22,27.33
2017/12/01,14:13:23,27.33
2017/12/01,14:13:24,27.33
2017/12/01,14:13:25,27.33
2017/12/01,14:13:26,27.33
2017/12/01,14:13:27,27.33
2017/12/01,14:13:28,27.33
2017/12/01,14:13:29,27.33
2017/12/01,14:13:30,27.33
2017/12/01,14:13:31,27.33
2017/12/01,14:13:32,27.33
2017/12/01,14:13:33,27.33
2017/12/01,14:13:34,27.33
2017/12/01,14:13:35,27.33
2017/12/01,14:13:36,27.33
2017/12/01,14:13:37,27.33
2017/12/01,14:13:38,27.33
2017/12/01,14:13:39,27.33
2017/12/01,14:13:40,27.33
2017/12/01,14:13:41,27.33
2017/12/01,14:13:42,27.33
2017/12/01,14:13:43,27.33
2017/12/01,14:13:44,27.33
2017/12/01,14:13:45,27.33
2017/12/01,14:13:46,27.33
2017/12/01,14:13:47,27.33
2017/12/01,14:13:48,27.33
2017/12/01,14:13:49,27.33
2017/12/01,14:13:50,27.33
2017/12/01,14:13:51,27.33
2017/12/01,14:13:52,27.33
2017/12/01,14:13:53,27.33
2017/12/01,14:13:54,27.00
2017/12/01,14:13:55,27.00
2017/12/01,14:13:56,27.00
2017/12/01,14:13:57,27.00
2017/12/01,14:13:58,27.00
2017/12/01,14:13:59,27.00
2017/12/01,14:14:00,27.00
2017/12/01,14:14:01,27.00
2017/12/01,14:14:02,27.00
2017/12/01,14:14:03,27.00
2017/12/01,14:14:04,27.00
2017/12/01,14:14:05,27.00
2017/12/01,14:14:06,27.00
2017/12/01,14:14:07,27.00
2017/12/01,14:14:08,27.00
2017/12/01,14:14:09,27.00
2017/12/01,14:14:10,27.00
2017/12/01,14:14:11,27.00
2017/12/01,14:14:12,27.00
2017/12/01,14:14:13,27.00
2017/12/01,14:14:14,26.66
2017/12/01,14:14:15,26.66
2017/12/01,14:14:16,26.66
2017/12/01,14:14:17,26.66
2017/12/01,14:14:18,26.66
2017/12/01,14:14:19,26.66
2017/12/01,14:14:20,26.66
2017/12/01,14:14:21,26.66
2017/12/01,14:14:22,26.66
2017/12/01,14:14:23,26.66
2017/12/01,14:14:24,26.66
2017/12/01,14:14:25,26.66
2017/12/01,14:14:26,26.66
2017/12/01,14:14:27,26.66
2017/12/01,14:14:28,26.66
2017/12/01,14:14:29,26.66
2017/12/01,14:14:30,26.66
2017/12/01,14:14:31,26.66
2017/12/01,14:14:32,26.66
2017/12/01,14:14:33,26.66
2017/12/01,14:14:34,26.66
2017/12/01,14:14:35,26.33
2017/12/01,14:14:36,26.33
2017/12/01,14:14:37,26.33
2017/12/01,14:14:38,26.33
2017/12/01,14:14:39,26.33
2017/12/01,14:14:40,26.33
2017/12/01,14:14:41,26.33
2017/12/01,14:14:42,26.33
2017/12/01,14:14:43,26.33
2017/12/01,14:14:44,26.33
2017/12/01,14:14:45,26.33
2017/12/01,14:14:46,26.33
2017/12/01,14:14:47,26.33
2017/12/01,14:14:48,26.33
2017/12/01,14:14:49,26.33
2017/12/01,14:14:50,26.33
2017/12/01,14:14:51,26.33
2017/12/01,14:14:52,26.33
2017/12/01,14:14:53,25.99
2017/12/01,14:14:54,25.99
2017/12/01,14:14:55,25.99
2017/12/01,14:14:56,25.99
2017/12/01,14:14:57,25.99
2017/12/01,14:14:58,25.99
2017/12/01,14:14:59,25.99
2017/12/01,14:15:00,25.99
2017/12/01,14:15:01,25.99
2017/12/01,14:15:02,25.99
2017/12/01,14:15:03,25.99
2017/12/01,14:15:04,25.99
2017/12/01,14:15:05,25.99
2017/12/01,14:15:06,25.99
2017/12/01,14:15:07,25.99
2017/12/01,14:15:08,25.99
2017/12/01,14:15:09,25.99
2017/12/01,14:15:10,25.99
2017/12/01,14:15:11,25.99
2017/12/01,14:15:12,25.99
2017/12/01,14:15:13,25.99
2017/12/01,14:15:14,25.99
2017/12/01,14:15:15,25.99
2017/12/01,14:15:16,25.99
2017/12/01,14:15:17,25.99
2017/12/01,14:15:18,25.99
2017/12/01,14:15:19,25.99
2017/12/01,14:15:20,25.65
2017/12/01,14:15:21,25.65
2017/12/01,14:15:22,25.65
2017/12/01,14:15:23,25.65
2017/12/01,14:15:24,25.65
2017/12/01,14:15:25,25.65
2017/12/01,14:15:26,25.65
2017/12/01,14:15:27,25.65
2017/12/01,14:15:28,25.65
2017/12/01,14:15:29,25.65
2017/12/01,14:15:30,25.65
2017/12/01,14:15:31,25.65
2017/12/01,14:15:32,25.65
2017/12/01,14:15:33,25.65
2017/12/01,14:15:34,25.65
2017/12/01,14:15:35,25.65
2017/12/01,14:15:36,25.65
2017/12/01,14:15:37,25.65
2017/12/01,14:15:38,25.65
2017/12/01,14:15:39,25.65
2017/12/01,14:15:40,25.65
2017/12/01,14:15:41,25.65
2017/12/01,14:15:42,25.65
2017/12/01,14:15:43,25.65
2017/12/01,14:15:44,25.65
2017/12/01,14:15:45,25.65
2017/12/01,14:15:46,25.32
2017/12/01,14:15:47,25.65
2017/12/01,14:15:48,25.65
2017/12/01,14:15:49,25.65
2017/12/01,14:15:50,25.65
2017/12/01,14:15:51,25.65
2017/12/01,14:15:52,25.65
2017/12/01,14:15:53,25.65
2017/12/01,14:15:54,25.32
2017/12/01,14:15:55,25.32
2017/12/01,14:15:56,25.32
2017/12/01,14:15:57,25.32
2017/12/01,14:15:58,25.32
2017/12/01,14:15:59,25.32
2017/12/01,14:16:00,25.32
2017/12/01,14:16:01,25.32
2017/12/01,14:16:02,25.32
2017/12/01,14:16:03,25.32
2017/12/01,14:16:04,25.32
2017/12/01,14:16:05,25.32
2017/12/01,14:16:06,25.32
2017/12/01,14:16:07,25.32
2017/12/01,14:16:08,25.32
2017/12/01,14:16:09,25.32
2017/12/01,14:16:10,25.32
2017/12/01,14:16:11,25.32
2017/12/01,14:16:12,25.32
2017/12/01,14:16:13,25.32
2017/12/01,14:16:14,25.32
2017/12/01,14:16:15,25.32
