"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2249230)"
2017/07/14,15:13:54,37.34
2017/07/14,15:13:55,36.67
2017/07/14,15:13:56,36.67
2017/07/14,15:13:57,36.34
2017/07/14,15:13:58,35.68
2017/07/14,15:13:59,35.34
2017/07/14,15:14:00,35.34
2017/07/14,15:14:01,35.34
2017/07/14,15:14:02,35.68
2017/07/14,15:14:03,35.34
2017/07/14,15:14:04,35.34
2017/07/14,15:14:05,35.34
2017/07/14,15:14:06,35.34
2017/07/14,15:14:07,35.34
2017/07/14,15:14:08,35.34
2017/07/14,15:14:09,35.68
2017/07/14,15:14:10,36.34
2017/07/14,15:14:11,36.34
2017/07/14,15:14:12,36.34
2017/07/14,15:14:13,36.67
2017/07/14,15:14:14,37.00
2017/07/14,15:14:15,37.34
2017/07/14,15:14:16,37.00
2017/07/14,15:14:17,36.67
2017/07/14,15:14:18,36.67
2017/07/14,15:14:19,36.67
2017/07/14,15:14:20,36.67
2017/07/14,15:14:21,37.00
2017/07/14,15:14:22,36.67
2017/07/14,15:14:23,37.00
2017/07/14,15:14:24,37.00
2017/07/14,15:14:25,37.00
2017/07/14,15:14:26,37.00
2017/07/14,15:14:27,37.00
2017/07/14,15:14:28,37.00
2017/07/14,15:14:29,37.00
2017/07/14,15:14:30,36.67
2017/07/14,15:14:31,37.00
2017/07/14,15:14:32,37.00
2017/07/14,15:14:33,36.67
2017/07/14,15:14:34,36.67
2017/07/14,15:14:35,36.67
2017/07/14,15:14:36,36.67
2017/07/14,15:14:37,36.34
2017/07/14,15:14:38,36.34
2017/07/14,15:14:39,36.34
2017/07/14,15:14:40,36.67
2017/07/14,15:14:41,36.01
2017/07/14,15:14:42,36.01
2017/07/14,15:14:43,35.34
2017/07/14,15:14:44,35.01
2017/07/14,15:14:45,35.01
2017/07/14,15:14:46,35.01
2017/07/14,15:14:47,35.34
2017/07/14,15:14:48,35.34
2017/07/14,15:14:49,35.34
2017/07/14,15:14:50,35.34
2017/07/14,15:14:51,35.01
2017/07/14,15:14:52,35.01
2017/07/14,15:14:53,35.01
2017/07/14,15:14:54,35.34
2017/07/14,15:14:55,35.34
2017/07/14,15:14:56,35.01
2017/07/14,15:14:57,35.01
2017/07/14,15:14:58,35.34
2017/07/14,15:14:59,35.68
2017/07/14,15:15:00,36.01
2017/07/14,15:15:01,36.01
2017/07/14,15:15:02,36.01
2017/07/14,15:15:03,35.68
2017/07/14,15:15:04,35.68
2017/07/14,15:15:05,35.34
2017/07/14,15:15:06,35.34
2017/07/14,15:15:07,35.34
2017/07/14,15:15:08,35.68
2017/07/14,15:15:09,35.68
2017/07/14,15:15:10,36.34
2017/07/14,15:15:11,36.67
2017/07/14,15:15:12,36.67
2017/07/14,15:15:13,36.67
2017/07/14,15:15:14,37.00
2017/07/14,15:15:15,36.67
2017/07/14,15:15:16,36.34
2017/07/14,15:15:17,36.34
2017/07/14,15:15:18,36.01
2017/07/14,15:15:19,36.01
2017/07/14,15:15:20,36.01
2017/07/14,15:15:21,35.68
2017/07/14,15:15:22,35.68
2017/07/14,15:15:23,35.68
2017/07/14,15:15:24,35.34
2017/07/14,15:15:25,35.34
2017/07/14,15:15:26,36.01
2017/07/14,15:15:27,36.01
2017/07/14,15:15:28,35.68
2017/07/14,15:15:29,35.68
2017/07/14,15:15:30,36.01
2017/07/14,15:15:31,36.01
2017/07/14,15:15:32,35.68
2017/07/14,15:15:33,35.68
2017/07/14,15:15:34,35.68
2017/07/14,15:15:35,36.01
2017/07/14,15:15:36,36.01
2017/07/14,15:15:37,36.34
2017/07/14,15:15:38,36.34
2017/07/14,15:15:39,36.67
2017/07/14,15:15:40,36.67
2017/07/14,15:15:41,36.67
2017/07/14,15:15:42,37.34
2017/07/14,15:15:43,37.00
2017/07/14,15:15:44,37.00
2017/07/14,15:15:45,37.00
2017/07/14,15:15:46,37.00
2017/07/14,15:15:47,37.34
2017/07/14,15:15:48,37.34
2017/07/14,15:15:49,37.34
2017/07/14,15:15:50,37.34
2017/07/14,15:15:51,37.00
2017/07/14,15:15:52,36.67
2017/07/14,15:15:53,36.34
2017/07/14,15:15:54,36.67
2017/07/14,15:15:55,37.00
2017/07/14,15:15:56,37.00
2017/07/14,15:15:57,37.34
2017/07/14,15:15:58,37.67
2017/07/14,15:15:59,37.67
2017/07/14,15:16:00,38.00
2017/07/14,15:16:01,38.33
2017/07/14,15:16:02,38.00
2017/07/14,15:16:03,38.00
2017/07/14,15:16:04,38.00
2017/07/14,15:16:05,38.00
2017/07/14,15:16:06,38.00
2017/07/14,15:16:07,37.67
2017/07/14,15:16:08,37.00
2017/07/14,15:16:09,37.34
2017/07/14,15:16:10,37.34
2017/07/14,15:16:11,37.00
2017/07/14,15:16:12,36.67
2017/07/14,15:16:13,36.67
2017/07/14,15:16:14,36.67
2017/07/14,15:16:15,36.67
2017/07/14,15:16:16,36.67
2017/07/14,15:16:17,36.34
2017/07/14,15:16:18,36.01
2017/07/14,15:16:19,36.01
2017/07/14,15:16:20,35.68
2017/07/14,15:16:21,35.68
2017/07/14,15:16:22,35.68
2017/07/14,15:16:23,35.68
2017/07/14,15:16:24,36.01
2017/07/14,15:16:25,35.68
2017/07/14,15:16:26,35.68
2017/07/14,15:16:27,35.68
2017/07/14,15:16:28,36.01
2017/07/14,15:16:29,36.01
2017/07/14,15:16:30,36.34
2017/07/14,15:16:31,36.67
2017/07/14,15:16:32,37.00
2017/07/14,15:16:33,37.00
2017/07/14,15:16:34,37.34
2017/07/14,15:16:35,37.34
2017/07/14,15:16:36,37.67
2017/07/14,15:16:37,38.00
2017/07/14,15:16:38,37.67
2017/07/14,15:16:39,37.67
2017/07/14,15:16:40,37.67
2017/07/14,15:16:41,38.00
2017/07/14,15:16:42,38.00
2017/07/14,15:16:43,37.67
2017/07/14,15:16:44,37.34
2017/07/14,15:16:45,37.67
2017/07/14,15:16:46,37.67
2017/07/14,15:16:47,38.00
2017/07/14,15:16:48,38.33
2017/07/14,15:16:49,38.66
2017/07/14,15:16:50,38.99
2017/07/14,15:16:51,38.66
2017/07/14,15:16:52,38.66
2017/07/14,15:16:53,38.00
2017/07/14,15:16:54,37.34
2017/07/14,15:16:55,36.67
2017/07/14,15:16:56,36.34
2017/07/14,15:16:57,36.34
2017/07/14,15:16:58,36.34
2017/07/14,15:16:59,36.34
2017/07/14,15:17:00,36.34
2017/07/14,15:17:01,36.67
2017/07/14,15:17:02,37.00
2017/07/14,15:17:03,36.67
2017/07/14,15:17:04,36.34
2017/07/14,15:17:05,36.34
2017/07/14,15:17:06,36.01
2017/07/14,15:17:07,36.34
2017/07/14,15:17:08,36.67
2017/07/14,15:17:09,36.67
2017/07/14,15:17:10,36.67
2017/07/14,15:17:11,37.34
2017/07/14,15:17:12,37.34
2017/07/14,15:17:13,37.34
2017/07/14,15:17:14,37.34
2017/07/14,15:17:15,37.34
2017/07/14,15:17:16,37.34
2017/07/14,15:17:17,37.34
2017/07/14,15:17:18,37.67
2017/07/14,15:17:19,37.34
2017/07/14,15:17:20,37.00
2017/07/14,15:17:21,37.00
2017/07/14,15:17:22,37.00
2017/07/14,15:17:23,36.67
2017/07/14,15:17:24,36.34
2017/07/14,15:17:25,36.34
2017/07/14,15:17:26,36.67
2017/07/14,15:17:27,36.34
2017/07/14,15:17:28,36.34
2017/07/14,15:17:29,36.01
2017/07/14,15:17:30,36.01
2017/07/14,15:17:31,35.68
2017/07/14,15:17:32,36.01
2017/07/14,15:17:33,36.01
2017/07/14,15:17:34,36.01
2017/07/14,15:17:35,36.01
2017/07/14,15:17:36,35.68
2017/07/14,15:17:37,35.68
2017/07/14,15:17:38,35.68
2017/07/14,15:17:39,35.34
2017/07/14,15:17:40,35.68
2017/07/14,15:17:41,35.68
2017/07/14,15:17:42,36.01
2017/07/14,15:17:43,36.01
2017/07/14,15:17:44,36.01
2017/07/14,15:17:45,36.01
2017/07/14,15:17:46,36.01
2017/07/14,15:17:47,36.34
2017/07/14,15:17:48,36.34
2017/07/14,15:17:49,36.01
2017/07/14,15:17:50,36.01
2017/07/14,15:17:51,36.34
2017/07/14,15:17:52,36.34
2017/07/14,15:17:53,36.34
2017/07/14,15:17:54,36.34
2017/07/14,15:17:55,36.34
2017/07/14,15:17:56,36.34
2017/07/14,15:17:57,36.34
2017/07/14,15:17:58,36.67
2017/07/14,15:17:59,36.34
2017/07/14,15:18:00,36.67
2017/07/14,15:18:01,36.67
2017/07/14,15:18:02,36.67
2017/07/14,15:18:03,36.67
2017/07/14,15:18:04,36.34
2017/07/14,15:18:05,36.34
2017/07/14,15:18:06,36.01
2017/07/14,15:18:07,36.01
2017/07/14,15:18:08,36.01
2017/07/14,15:18:09,36.34
2017/07/14,15:18:10,36.01
2017/07/14,15:18:11,36.01
2017/07/14,15:18:12,35.68
2017/07/14,15:18:13,36.01
2017/07/14,15:18:14,36.01
2017/07/14,15:18:15,36.01
2017/07/14,15:18:16,36.01
2017/07/14,15:18:17,36.01
2017/07/14,15:18:18,35.68
2017/07/14,15:18:19,36.01
2017/07/14,15:18:20,36.01
2017/07/14,15:18:21,35.68
2017/07/14,15:18:22,35.68
2017/07/14,15:18:23,35.68
2017/07/14,15:18:24,35.68
2017/07/14,15:18:25,35.68
2017/07/14,15:18:26,35.34
2017/07/14,15:18:27,35.34
2017/07/14,15:18:28,34.68
2017/07/14,15:18:29,34.34
2017/07/14,15:18:30,34.34
2017/07/14,15:18:31,34.68
2017/07/14,15:18:32,35.01
2017/07/14,15:18:33,35.34
2017/07/14,15:18:34,35.34
2017/07/14,15:18:35,35.68
2017/07/14,15:18:36,35.68
2017/07/14,15:18:37,35.68
2017/07/14,15:18:38,35.68
2017/07/14,15:18:39,35.34
2017/07/14,15:18:40,35.34
2017/07/14,15:18:41,35.34
2017/07/14,15:18:42,35.68
2017/07/14,15:18:43,35.68
2017/07/14,15:18:44,35.68
2017/07/14,15:18:45,35.68
2017/07/14,15:18:46,35.68
2017/07/14,15:18:47,35.68
2017/07/14,15:18:48,35.68
2017/07/14,15:18:49,35.68
2017/07/14,15:18:50,35.68
2017/07/14,15:18:51,35.68
2017/07/14,15:18:52,36.01
2017/07/14,15:18:53,36.01
2017/07/14,15:18:54,36.34
2017/07/14,15:18:55,36.34
2017/07/14,15:18:56,36.67
2017/07/14,15:18:57,36.67
2017/07/14,15:18:58,37.00
2017/07/14,15:18:59,36.67
2017/07/14,15:19:00,36.67
2017/07/14,15:19:01,36.34
2017/07/14,15:19:02,36.34
2017/07/14,15:19:03,36.34
2017/07/14,15:19:04,36.01
2017/07/14,15:19:05,36.34
2017/07/14,15:19:06,36.01
2017/07/14,15:19:07,35.68
2017/07/14,15:19:08,35.68
2017/07/14,15:19:09,35.34
2017/07/14,15:19:10,35.68
2017/07/14,15:19:11,36.01
2017/07/14,15:19:12,35.68
2017/07/14,15:19:13,35.68
2017/07/14,15:19:14,36.01
2017/07/14,15:19:15,36.34
2017/07/14,15:19:16,36.01
2017/07/14,15:19:17,36.01
2017/07/14,15:19:18,35.68
2017/07/14,15:19:19,35.68
2017/07/14,15:19:20,35.34
2017/07/14,15:19:21,35.68
2017/07/14,15:19:22,35.34
2017/07/14,15:19:23,35.34
2017/07/14,15:19:24,35.34
2017/07/14,15:19:25,35.68
2017/07/14,15:19:26,36.01
2017/07/14,15:19:27,36.01
2017/07/14,15:19:28,36.01
2017/07/14,15:19:29,36.01
2017/07/14,15:19:30,35.34
2017/07/14,15:19:31,35.34
2017/07/14,15:19:32,35.34
2017/07/14,15:19:33,35.34
2017/07/14,15:19:34,35.01
2017/07/14,15:19:35,34.68
2017/07/14,15:19:36,34.68
2017/07/14,15:19:37,34.68
2017/07/14,15:19:38,35.01
2017/07/14,15:19:39,35.01
2017/07/14,15:19:40,35.01
2017/07/14,15:19:41,35.34
2017/07/14,15:19:42,35.01
2017/07/14,15:19:43,35.01
2017/07/14,15:19:44,35.34
2017/07/14,15:19:45,34.68
2017/07/14,15:19:46,34.68
2017/07/14,15:19:47,34.68
2017/07/14,15:19:48,35.01
2017/07/14,15:19:49,35.01
2017/07/14,15:19:50,35.01
2017/07/14,15:19:51,34.68
2017/07/14,15:19:52,34.68
2017/07/14,15:19:53,34.68
2017/07/14,15:19:54,34.68
2017/07/14,15:19:55,35.01
2017/07/14,15:19:56,35.01
2017/07/14,15:19:57,35.34
2017/07/14,15:19:58,35.34
2017/07/14,15:19:59,35.68
2017/07/14,15:20:00,36.01
2017/07/14,15:20:01,36.34
2017/07/14,15:20:02,36.67
2017/07/14,15:20:03,36.67
2017/07/14,15:20:04,36.67
2017/07/14,15:20:05,36.67
2017/07/14,15:20:06,36.01
2017/07/14,15:20:07,36.01
2017/07/14,15:20:08,36.01
2017/07/14,15:20:09,35.34
2017/07/14,15:20:10,35.01
2017/07/14,15:20:11,35.01
2017/07/14,15:20:12,35.01
2017/07/14,15:20:13,35.01
2017/07/14,15:20:14,35.01
2017/07/14,15:20:15,35.34
2017/07/14,15:20:16,35.01
2017/07/14,15:20:17,35.01
2017/07/14,15:20:18,35.01
2017/07/14,15:20:19,35.01
2017/07/14,15:20:20,35.34
2017/07/14,15:20:21,36.01
2017/07/14,15:20:22,36.34
2017/07/14,15:20:23,36.34
2017/07/14,15:20:24,36.34
2017/07/14,15:20:25,36.01
2017/07/14,15:20:26,36.34
2017/07/14,15:20:27,36.67
2017/07/14,15:20:28,37.00
2017/07/14,15:20:29,37.67
2017/07/14,15:20:30,38.33
2017/07/14,15:20:31,38.00
2017/07/14,15:20:32,38.00
2017/07/14,15:20:33,38.00
2017/07/14,15:20:34,38.00
2017/07/14,15:20:35,38.00
2017/07/14,15:20:36,38.00
2017/07/14,15:20:37,37.67
2017/07/14,15:20:38,37.67
2017/07/14,15:20:39,37.67
2017/07/14,15:20:40,37.67
2017/07/14,15:20:41,38.00
2017/07/14,15:20:42,38.00
2017/07/14,15:20:43,37.34
2017/07/14,15:20:44,37.34
2017/07/14,15:20:45,37.00
2017/07/14,15:20:46,36.67
2017/07/14,15:20:47,36.67
2017/07/14,15:20:48,36.67
2017/07/14,15:20:49,36.67
2017/07/14,15:20:50,37.00
2017/07/14,15:20:51,37.00
2017/07/14,15:20:52,37.00
2017/07/14,15:20:53,37.00
2017/07/14,15:20:54,37.00
2017/07/14,15:20:55,37.00
2017/07/14,15:20:56,36.67
2017/07/14,15:20:57,36.34
