"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2249225)"
2017/04/07,10:25:48,26.66
2017/04/07,10:25:49,27.00
2017/04/07,10:25:50,26.33
2017/04/07,10:25:51,26.33
2017/04/07,10:25:52,25.65
2017/04/07,10:25:53,25.32
2017/04/07,10:25:54,25.99
2017/04/07,10:25:55,27.67
2017/04/07,10:25:56,27.67
2017/04/07,10:25:57,28.00
2017/04/07,10:25:58,29.34
2017/04/07,10:25:59,29.67
2017/04/07,10:26:00,29.01
2017/04/07,10:26:01,31.68
2017/04/07,10:26:02,32.01
2017/04/07,10:26:03,33.01
2017/04/07,10:26:04,33.01
2017/04/07,10:26:05,32.68
2017/04/07,10:26:06,31.68
2017/04/07,10:26:07,32.68
2017/04/07,10:26:08,32.68
2017/04/07,10:26:09,34.34
2017/04/07,10:26:10,36.67
2017/04/07,10:26:11,37.34
2017/04/07,10:26:12,36.01
2017/04/07,10:26:13,35.01
2017/04/07,10:26:14,34.01
2017/04/07,10:26:15,33.35
2017/04/07,10:26:16,31.68
2017/04/07,10:26:17,29.34
2017/04/07,10:26:18,29.01
2017/04/07,10:26:19,28.34
2017/04/07,10:26:20,27.67
2017/04/07,10:26:21,28.34
2017/04/07,10:26:22,28.34
2017/04/07,10:26:23,28.34
2017/04/07,10:26:24,28.00
2017/04/07,10:26:25,27.33
2017/04/07,10:26:26,28.00
2017/04/07,10:26:27,28.34
2017/04/07,10:26:28,27.67
2017/04/07,10:26:29,29.01
2017/04/07,10:26:30,29.01
2017/04/07,10:26:31,29.67
2017/04/07,10:26:32,30.01
2017/04/07,10:26:33,30.68
2017/04/07,10:26:34,31.68
2017/04/07,10:26:35,31.34
2017/04/07,10:26:36,31.34
2017/04/07,10:26:37,29.01
2017/04/07,10:26:38,28.00
2017/04/07,10:26:39,26.33
2017/04/07,10:26:40,28.67
2017/04/07,10:26:41,30.01
2017/04/07,10:26:42,29.67
2017/04/07,10:26:43,30.01
2017/04/07,10:26:44,30.34
2017/04/07,10:26:45,31.01
2017/04/07,10:26:46,30.68
2017/04/07,10:26:47,31.01
2017/04/07,10:26:48,31.34
2017/04/07,10:26:49,31.01
2017/04/07,10:26:50,31.01
2017/04/07,10:26:51,31.01
2017/04/07,10:26:52,30.34
2017/04/07,10:26:53,30.34
2017/04/07,10:26:54,30.68
2017/04/07,10:26:55,30.34
2017/04/07,10:26:56,30.34
2017/04/07,10:26:57,31.34
2017/04/07,10:26:58,31.68
2017/04/07,10:26:59,29.01
2017/04/07,10:27:00,27.00
2017/04/07,10:27:01,25.32
2017/04/07,10:27:02,25.99
2017/04/07,10:27:03,27.00
2017/04/07,10:27:04,27.33
2017/04/07,10:27:05,27.67
2017/04/07,10:27:06,28.00
2017/04/07,10:27:07,28.67
2017/04/07,10:27:08,29.34
2017/04/07,10:27:09,29.67
2017/04/07,10:27:10,30.01
2017/04/07,10:27:11,30.01
2017/04/07,10:27:12,30.34
2017/04/07,10:27:13,29.34
2017/04/07,10:27:14,29.67
2017/04/07,10:27:15,29.67
2017/04/07,10:27:16,30.01
2017/04/07,10:27:17,30.68
2017/04/07,10:27:18,30.34
2017/04/07,10:27:19,29.67
2017/04/07,10:27:20,30.01
2017/04/07,10:27:21,31.68
2017/04/07,10:27:22,31.34
2017/04/07,10:27:23,32.01
2017/04/07,10:27:24,32.35
2017/04/07,10:27:25,33.35
2017/04/07,10:27:26,32.68
2017/04/07,10:27:27,32.68
2017/04/07,10:27:28,33.01
2017/04/07,10:27:29,33.35
2017/04/07,10:27:30,34.34
2017/04/07,10:27:31,39.99
2017/04/07,10:27:32,58.08
