"Date","Time, GMT-05:00","K-Type, °C"
2017/12/05,12:01:10,29.34
2017/12/05,12:01:11,29.34
2017/12/05,12:01:12,29.34
2017/12/05,12:01:13,29.34
2017/12/05,12:01:14,29.34
2017/12/05,12:01:15,29.34
2017/12/05,12:01:16,29.34
2017/12/05,12:01:17,29.67
2017/12/05,12:01:18,29.67
2017/12/05,12:01:19,29.34
2017/12/05,12:01:20,29.67
2017/12/05,12:01:21,29.67
2017/12/05,12:01:22,29.67
2017/12/05,12:01:23,29.67
2017/12/05,12:01:24,29.67
2017/12/05,12:01:25,29.67
2017/12/05,12:01:26,29.67
2017/12/05,12:01:27,29.67
2017/12/05,12:01:28,29.67
2017/12/05,12:01:29,29.67
2017/12/05,12:01:30,29.67
2017/12/05,12:01:31,30.01
2017/12/05,12:01:32,30.01
2017/12/05,12:01:33,30.01
2017/12/05,12:01:34,30.01
2017/12/05,12:01:35,30.01
2017/12/05,12:01:36,30.01
2017/12/05,12:01:37,30.34
2017/12/05,12:01:38,30.01
2017/12/05,12:01:39,30.01
2017/12/05,12:01:40,30.01
2017/12/05,12:01:41,30.01
2017/12/05,12:01:42,30.01
2017/12/05,12:01:43,30.01
2017/12/05,12:01:44,30.01
2017/12/05,12:01:45,30.01
2017/12/05,12:01:46,30.01
2017/12/05,12:01:47,30.01
2017/12/05,12:01:48,30.01
2017/12/05,12:01:49,30.01
2017/12/05,12:01:50,30.01
2017/12/05,12:01:51,30.01
2017/12/05,12:01:52,30.01
2017/12/05,12:01:53,30.01
2017/12/05,12:01:54,30.01
2017/12/05,12:01:55,30.01
2017/12/05,12:01:56,30.01
2017/12/05,12:01:57,30.01
2017/12/05,12:01:58,30.01
2017/12/05,12:01:59,30.01
2017/12/05,12:02:00,30.01
2017/12/05,12:02:01,30.01
2017/12/05,12:02:02,30.01
2017/12/05,12:02:03,30.01
2017/12/05,12:02:04,30.01
2017/12/05,12:02:05,30.01
2017/12/05,12:02:06,30.01
2017/12/05,12:02:07,30.01
2017/12/05,12:02:08,30.01
2017/12/05,12:02:09,30.01
2017/12/05,12:02:10,30.01
2017/12/05,12:02:11,30.01
2017/12/05,12:02:12,29.67
2017/12/05,12:02:13,29.34
2017/12/05,12:02:14,29.34
2017/12/05,12:02:15,29.34
2017/12/05,12:02:16,29.34
2017/12/05,12:02:17,29.34
2017/12/05,12:02:18,29.34
2017/12/05,12:02:19,29.34
2017/12/05,12:02:20,29.34
2017/12/05,12:02:21,29.34
2017/12/05,12:02:22,29.34
2017/12/05,12:02:23,29.34
2017/12/05,12:02:24,29.34
2017/12/05,12:02:25,29.34
2017/12/05,12:02:26,29.34
2017/12/05,12:02:27,29.34
2017/12/05,12:02:28,29.34
2017/12/05,12:02:29,29.34
2017/12/05,12:02:30,29.01
2017/12/05,12:02:31,29.34
2017/12/05,12:02:32,29.34
2017/12/05,12:02:33,29.34
2017/12/05,12:02:34,29.34
2017/12/05,12:02:35,29.34
2017/12/05,12:02:36,29.34
2017/12/05,12:02:37,29.34
2017/12/05,12:02:38,29.34
2017/12/05,12:02:39,29.34
2017/12/05,12:02:40,29.34
2017/12/05,12:02:41,29.34
2017/12/05,12:02:42,29.34
2017/12/05,12:02:43,29.34
2017/12/05,12:02:44,29.34
2017/12/05,12:02:45,29.34
2017/12/05,12:02:46,29.34
2017/12/05,12:02:47,29.34
2017/12/05,12:02:48,29.34
2017/12/05,12:02:49,29.34
2017/12/05,12:02:50,29.34
2017/12/05,12:02:51,29.34
2017/12/05,12:02:52,29.34
2017/12/05,12:02:53,29.34
2017/12/05,12:02:54,29.34
2017/12/05,12:02:55,29.34
2017/12/05,12:02:56,29.34
2017/12/05,12:02:57,29.34
2017/12/05,12:02:58,29.34
2017/12/05,12:02:59,29.34
2017/12/05,12:03:00,29.34
2017/12/05,12:03:01,29.34
2017/12/05,12:03:02,29.34
2017/12/05,12:03:03,29.34
2017/12/05,12:03:04,29.34
2017/12/05,12:03:05,29.67
2017/12/05,12:03:06,29.34
2017/12/05,12:03:07,29.34
2017/12/05,12:03:08,29.34
2017/12/05,12:03:09,29.34
2017/12/05,12:03:10,29.34
2017/12/05,12:03:11,29.34
2017/12/05,12:03:12,29.34
2017/12/05,12:03:13,29.34
2017/12/05,12:03:14,29.34
2017/12/05,12:03:15,29.34
2017/12/05,12:03:16,29.34
2017/12/05,12:03:17,29.34
2017/12/05,12:03:18,29.34
2017/12/05,12:03:19,29.34
2017/12/05,12:03:20,29.34
2017/12/05,12:03:21,29.34
2017/12/05,12:03:22,29.34
2017/12/05,12:03:23,29.34
2017/12/05,12:03:24,29.34
2017/12/05,12:03:25,29.34
2017/12/05,12:03:26,29.34
2017/12/05,12:03:27,29.67
2017/12/05,12:03:28,29.67
2017/12/05,12:03:29,29.67
2017/12/05,12:03:30,29.34
2017/12/05,12:03:31,29.34
2017/12/05,12:03:32,29.34
2017/12/05,12:03:33,29.34
2017/12/05,12:03:34,29.34
2017/12/05,12:03:35,29.34
2017/12/05,12:03:36,29.34
2017/12/05,12:03:37,29.01
2017/12/05,12:03:38,29.34
2017/12/05,12:03:39,29.34
2017/12/05,12:03:40,29.34
2017/12/05,12:03:41,29.34
2017/12/05,12:03:42,29.34
2017/12/05,12:03:43,29.34
2017/12/05,12:03:44,29.34
2017/12/05,12:03:45,29.34
2017/12/05,12:03:46,29.34
2017/12/05,12:03:47,29.01
2017/12/05,12:03:48,29.34
2017/12/05,12:03:49,29.34
2017/12/05,12:03:50,29.01
2017/12/05,12:03:51,29.01
2017/12/05,12:03:52,29.01
2017/12/05,12:03:53,29.01
2017/12/05,12:03:54,29.01
2017/12/05,12:03:55,29.01
2017/12/05,12:03:56,29.01
2017/12/05,12:03:57,29.01
2017/12/05,12:03:58,29.01
2017/12/05,12:03:59,29.01
2017/12/05,12:04:00,29.01
2017/12/05,12:04:01,29.01
2017/12/05,12:04:02,29.01
2017/12/05,12:04:03,29.01
2017/12/05,12:04:04,29.01
2017/12/05,12:04:05,29.01
2017/12/05,12:04:06,29.01
2017/12/05,12:04:07,29.01
2017/12/05,12:04:08,29.01
2017/12/05,12:04:09,29.01
2017/12/05,12:04:10,29.01
2017/12/05,12:04:11,29.01
2017/12/05,12:04:12,29.34
2017/12/05,12:04:13,29.34
2017/12/05,12:04:14,29.67
2017/12/05,12:04:15,29.67
2017/12/05,12:04:16,29.67
2017/12/05,12:04:17,29.67
2017/12/05,12:04:18,29.67
2017/12/05,12:04:19,29.67
2017/12/05,12:04:20,29.67
2017/12/05,12:04:21,30.01
2017/12/05,12:04:22,30.01
2017/12/05,12:04:23,30.01
2017/12/05,12:04:24,30.01
2017/12/05,12:04:25,30.01
2017/12/05,12:04:26,30.01
2017/12/05,12:04:27,30.01
2017/12/05,12:04:28,30.01
2017/12/05,12:04:29,30.01
2017/12/05,12:04:30,30.01
2017/12/05,12:04:31,30.01
2017/12/05,12:04:32,29.67
2017/12/05,12:04:33,29.67
2017/12/05,12:04:34,29.67
2017/12/05,12:04:35,29.67
2017/12/05,12:04:36,29.67
2017/12/05,12:04:37,29.67
2017/12/05,12:04:38,29.67
2017/12/05,12:04:39,29.67
2017/12/05,12:04:40,29.67
2017/12/05,12:04:41,29.67
2017/12/05,12:04:42,29.67
2017/12/05,12:04:43,29.34
2017/12/05,12:04:44,29.67
2017/12/05,12:04:45,29.34
2017/12/05,12:04:46,29.34
2017/12/05,12:04:47,29.34
2017/12/05,12:04:48,29.34
2017/12/05,12:04:49,29.34
2017/12/05,12:04:50,29.34
2017/12/05,12:04:51,29.34
2017/12/05,12:04:52,29.67
