"Date","Time, GMT-04:00","K-Type, °C (LGR S/N: 2249227)"
2017/07/14,15:16:25,36.01
2017/07/14,15:16:26,36.34
2017/07/14,15:16:27,36.34
2017/07/14,15:16:28,36.67
2017/07/14,15:16:29,36.67
2017/07/14,15:16:30,36.67
2017/07/14,15:16:31,36.67
2017/07/14,15:16:32,36.67
2017/07/14,15:16:33,36.34
2017/07/14,15:16:34,36.34
2017/07/14,15:16:35,36.34
2017/07/14,15:16:36,36.34
2017/07/14,15:16:37,36.34
2017/07/14,15:16:38,36.34
2017/07/14,15:16:39,36.67
2017/07/14,15:16:40,37.00
2017/07/14,15:16:41,37.00
2017/07/14,15:16:42,37.00
2017/07/14,15:16:43,37.34
2017/07/14,15:16:44,37.34
2017/07/14,15:16:45,38.00
2017/07/14,15:16:46,38.00
2017/07/14,15:16:47,38.00
2017/07/14,15:16:48,38.33
2017/07/14,15:16:49,38.33
2017/07/14,15:16:50,38.66
2017/07/14,15:16:51,38.66
2017/07/14,15:16:52,38.66
2017/07/14,15:16:53,38.99
2017/07/14,15:16:54,38.99
2017/07/14,15:16:55,38.99
2017/07/14,15:16:56,38.99
2017/07/14,15:16:57,38.99
2017/07/14,15:16:58,38.99
2017/07/14,15:16:59,38.99
2017/07/14,15:17:00,38.99
2017/07/14,15:17:01,38.99
2017/07/14,15:17:02,38.99
2017/07/14,15:17:03,38.99
2017/07/14,15:17:04,38.99
2017/07/14,15:17:05,38.99
2017/07/14,15:17:06,38.99
2017/07/14,15:17:07,38.99
2017/07/14,15:17:08,38.99
2017/07/14,15:17:09,38.99
2017/07/14,15:17:10,38.99
2017/07/14,15:17:11,38.99
2017/07/14,15:17:12,38.99
2017/07/14,15:17:13,38.99
2017/07/14,15:17:14,38.99
2017/07/14,15:17:15,39.33
2017/07/14,15:17:16,39.33
2017/07/14,15:17:17,39.33
2017/07/14,15:17:18,39.33
2017/07/14,15:17:19,39.66
2017/07/14,15:17:20,39.66
2017/07/14,15:17:21,39.66
2017/07/14,15:17:22,39.66
2017/07/14,15:17:23,39.66
2017/07/14,15:17:24,39.66
2017/07/14,15:17:25,39.66
2017/07/14,15:17:26,39.66
2017/07/14,15:17:27,39.66
2017/07/14,15:17:28,39.66
2017/07/14,15:17:29,39.66
2017/07/14,15:17:30,39.66
2017/07/14,15:17:31,39.66
2017/07/14,15:17:32,39.66
2017/07/14,15:17:33,39.66
2017/07/14,15:17:34,39.66
2017/07/14,15:17:35,39.33
2017/07/14,15:17:36,39.66
2017/07/14,15:17:37,39.33
2017/07/14,15:17:38,39.33
2017/07/14,15:17:39,39.33
2017/07/14,15:17:40,39.33
2017/07/14,15:17:41,39.33
2017/07/14,15:17:42,39.33
2017/07/14,15:17:43,39.33
2017/07/14,15:17:44,38.99
2017/07/14,15:17:45,38.99
2017/07/14,15:17:46,38.99
2017/07/14,15:17:47,38.99
2017/07/14,15:17:48,38.99
2017/07/14,15:17:49,38.99
2017/07/14,15:17:50,38.99
2017/07/14,15:17:51,38.99
2017/07/14,15:17:52,38.99
2017/07/14,15:17:53,38.66
2017/07/14,15:17:54,38.33
2017/07/14,15:17:55,38.33
2017/07/14,15:17:56,38.33
2017/07/14,15:17:57,38.33
2017/07/14,15:17:58,38.33
2017/07/14,15:17:59,38.33
2017/07/14,15:18:00,38.33
2017/07/14,15:18:01,38.66
2017/07/14,15:18:02,38.66
2017/07/14,15:18:03,38.33
2017/07/14,15:18:04,38.33
2017/07/14,15:18:05,38.33
2017/07/14,15:18:06,38.33
2017/07/14,15:18:07,38.33
2017/07/14,15:18:08,38.33
2017/07/14,15:18:09,38.33
2017/07/14,15:18:10,38.66
2017/07/14,15:18:11,38.66
2017/07/14,15:18:12,38.66
2017/07/14,15:18:13,38.66
2017/07/14,15:18:14,38.66
2017/07/14,15:18:15,38.66
2017/07/14,15:18:16,38.66
2017/07/14,15:18:17,38.66
2017/07/14,15:18:18,38.66
2017/07/14,15:18:19,38.66
2017/07/14,15:18:20,38.66
2017/07/14,15:18:21,38.66
2017/07/14,15:18:22,38.33
2017/07/14,15:18:23,38.33
2017/07/14,15:18:24,38.33
2017/07/14,15:18:25,38.33
