"Date","Time, GMT-04:00","K-Type, °C"
2017/09/07,09:56:43,23.30
2017/09/07,09:56:44,22.97
2017/09/07,09:56:45,22.97
2017/09/07,09:56:46,22.97
2017/09/07,09:56:47,22.97
2017/09/07,09:56:48,22.97
2017/09/07,09:56:49,22.97
2017/09/07,09:56:50,22.97
2017/09/07,09:56:51,23.30
2017/09/07,09:56:52,22.97
2017/09/07,09:56:53,23.30
2017/09/07,09:56:54,23.30
2017/09/07,09:56:55,23.30
2017/09/07,09:56:56,22.97
2017/09/07,09:56:57,23.30
2017/09/07,09:56:58,23.30
2017/09/07,09:56:59,23.30
2017/09/07,09:57:00,23.30
2017/09/07,09:57:01,23.30
2017/09/07,09:57:02,23.30
2017/09/07,09:57:03,23.30
2017/09/07,09:57:04,23.30
2017/09/07,09:57:05,23.30
2017/09/07,09:57:06,23.30
2017/09/07,09:57:07,23.30
2017/09/07,09:57:08,23.30
2017/09/07,09:57:09,23.30
2017/09/07,09:57:10,23.30
2017/09/07,09:57:11,23.30
2017/09/07,09:57:12,23.30
2017/09/07,09:57:13,23.30
2017/09/07,09:57:14,23.30
2017/09/07,09:57:15,23.30
2017/09/07,09:57:16,23.30
2017/09/07,09:57:17,23.30
2017/09/07,09:57:18,23.30
2017/09/07,09:57:19,23.30
2017/09/07,09:57:20,23.30
2017/09/07,09:57:21,23.30
2017/09/07,09:57:22,23.30
2017/09/07,09:57:23,23.30
2017/09/07,09:57:24,23.30
2017/09/07,09:57:25,23.30
2017/09/07,09:57:26,23.30
2017/09/07,09:57:27,23.30
2017/09/07,09:57:28,23.30
2017/09/07,09:57:29,23.30
2017/09/07,09:57:30,23.30
2017/09/07,09:57:31,23.30
2017/09/07,09:57:32,23.30
2017/09/07,09:57:33,23.30
2017/09/07,09:57:34,23.30
2017/09/07,09:57:35,22.97
2017/09/07,09:57:36,23.30
2017/09/07,09:57:37,23.30
2017/09/07,09:57:38,22.97
2017/09/07,09:57:39,23.30
2017/09/07,09:57:40,23.30
2017/09/07,09:57:41,23.30
2017/09/07,09:57:42,23.30
2017/09/07,09:57:43,23.30
2017/09/07,09:57:44,23.30
2017/09/07,09:57:45,23.30
2017/09/07,09:57:46,23.30
2017/09/07,09:57:47,23.30
2017/09/07,09:57:48,23.30
2017/09/07,09:57:49,23.30
2017/09/07,09:57:50,22.97
2017/09/07,09:57:51,23.30
2017/09/07,09:57:52,23.30
2017/09/07,09:57:53,23.30
2017/09/07,09:57:54,23.30
2017/09/07,09:57:55,23.30
2017/09/07,09:57:56,22.97
2017/09/07,09:57:57,23.30
2017/09/07,09:57:58,22.97
2017/09/07,09:57:59,22.97
2017/09/07,09:58:00,22.97
2017/09/07,09:58:01,22.97
2017/09/07,09:58:02,22.97
2017/09/07,09:58:03,22.97
2017/09/07,09:58:04,22.97
2017/09/07,09:58:05,22.97
2017/09/07,09:58:06,22.97
2017/09/07,09:58:07,22.97
2017/09/07,09:58:08,22.97
2017/09/07,09:58:09,22.97
2017/09/07,09:58:10,22.97
2017/09/07,09:58:11,22.97
2017/09/07,09:58:12,22.97
2017/09/07,09:58:13,22.97
2017/09/07,09:58:14,22.97
2017/09/07,09:58:15,22.97
2017/09/07,09:58:16,23.30
2017/09/07,09:58:17,23.30
2017/09/07,09:58:18,23.30
2017/09/07,09:58:19,23.30
2017/09/07,09:58:20,22.97
2017/09/07,09:58:21,22.97
2017/09/07,09:58:22,22.97
2017/09/07,09:58:23,22.97
2017/09/07,09:58:24,22.97
2017/09/07,09:58:25,22.97
2017/09/07,09:58:26,22.97
2017/09/07,09:58:27,22.97
2017/09/07,09:58:28,22.97
2017/09/07,09:58:29,22.97
2017/09/07,09:58:30,22.97
2017/09/07,09:58:31,22.97
2017/09/07,09:58:32,22.97
2017/09/07,09:58:33,22.97
2017/09/07,09:58:34,22.97
2017/09/07,09:58:35,22.63
2017/09/07,09:58:36,22.63
2017/09/07,09:58:37,22.63
2017/09/07,09:58:38,22.63
2017/09/07,09:58:39,22.63
2017/09/07,09:58:40,22.63
2017/09/07,09:58:41,22.63
2017/09/07,09:58:42,22.63
2017/09/07,09:58:43,22.97
2017/09/07,09:58:44,22.63
2017/09/07,09:58:45,22.63
2017/09/07,09:58:46,22.97
2017/09/07,09:58:47,22.97
2017/09/07,09:58:48,22.97
2017/09/07,09:58:49,22.97
2017/09/07,09:58:50,22.97
2017/09/07,09:58:51,22.97
2017/09/07,09:58:52,22.97
2017/09/07,09:58:53,22.97
2017/09/07,09:58:54,22.97
2017/09/07,09:58:55,22.97
2017/09/07,09:58:56,22.97
2017/09/07,09:58:57,22.97
2017/09/07,09:58:58,22.97
2017/09/07,09:58:59,22.97
2017/09/07,09:59:00,22.97
2017/09/07,09:59:01,22.97
2017/09/07,09:59:02,22.63
2017/09/07,09:59:03,22.97
2017/09/07,09:59:04,22.97
2017/09/07,09:59:05,22.97
2017/09/07,09:59:06,22.97
2017/09/07,09:59:07,22.97
