"Date","Time, GMT-04:00","K-Type, °C"
2017/09/08,11:24:00,38.99
2017/09/08,11:24:01,38.99
2017/09/08,11:24:02,38.99
2017/09/08,11:24:03,38.99
2017/09/08,11:24:04,38.99
2017/09/08,11:24:05,38.99
2017/09/08,11:24:06,38.99
2017/09/08,11:24:07,38.99
2017/09/08,11:24:08,38.99
2017/09/08,11:24:09,39.33
2017/09/08,11:24:10,39.33
2017/09/08,11:24:11,39.33
2017/09/08,11:24:12,39.33
2017/09/08,11:24:13,39.33
2017/09/08,11:24:14,39.33
2017/09/08,11:24:15,39.33
2017/09/08,11:24:16,39.66
2017/09/08,11:24:17,39.66
2017/09/08,11:24:18,39.99
2017/09/08,11:24:19,39.99
2017/09/08,11:24:20,39.99
2017/09/08,11:24:21,39.99
2017/09/08,11:24:22,39.99
2017/09/08,11:24:23,39.99
2017/09/08,11:24:24,39.99
2017/09/08,11:24:25,39.99
2017/09/08,11:24:26,39.99
2017/09/08,11:24:27,39.99
2017/09/08,11:24:28,39.99
2017/09/08,11:24:29,39.99
2017/09/08,11:24:30,39.99
2017/09/08,11:24:31,39.99
2017/09/08,11:24:32,39.99
2017/09/08,11:24:33,39.99
2017/09/08,11:24:34,39.99
2017/09/08,11:24:35,39.99
2017/09/08,11:24:36,39.99
2017/09/08,11:24:37,39.99
2017/09/08,11:24:38,39.99
2017/09/08,11:24:39,39.99
2017/09/08,11:24:40,39.99
2017/09/08,11:24:41,39.66
2017/09/08,11:24:42,39.66
2017/09/08,11:24:43,39.66
2017/09/08,11:24:44,39.66
2017/09/08,11:24:45,39.66
2017/09/08,11:24:46,39.33
2017/09/08,11:24:47,39.33
2017/09/08,11:24:48,39.33
2017/09/08,11:24:49,39.33
2017/09/08,11:24:50,39.33
2017/09/08,11:24:51,39.33
2017/09/08,11:24:52,39.33
2017/09/08,11:24:53,39.33
2017/09/08,11:24:54,39.33
2017/09/08,11:24:55,39.33
2017/09/08,11:24:56,39.33
2017/09/08,11:24:57,39.33
2017/09/08,11:24:58,39.33
2017/09/08,11:24:59,38.99
