date,time,tempC,RH,logger_id
2019-05-28,14:00:00,38.449,47.58,01_Hancock_I_4_Center_20381
2019-05-28,14:05:00,38.784,46.92,01_Hancock_I_4_Center_20381
2019-05-28,14:10:00,39.065,46.652,01_Hancock_I_4_Center_20381
2019-05-28,14:15:00,39.573,45.907,01_Hancock_I_4_Center_20381
2019-05-28,14:20:00,39.772,46.065,01_Hancock_I_4_Center_20381
2019-05-28,14:25:00,39.772,43.637,01_Hancock_I_4_Center_20381
2019-05-28,14:30:00,39.971,45.886,01_Hancock_I_4_Center_20381
2019-05-28,14:35:00,39.971,45.55,01_Hancock_I_4_Center_20381
2019-05-28,14:40:00,39.943,46.991,01_Hancock_I_4_Center_20381
2019-05-28,14:45:00,39.886,47.453,01_Hancock_I_4_Center_20381
2019-05-28,14:50:00,39.772,48.142,01_Hancock_I_4_Center_20381
2019-05-28,14:55:00,39.403,49.096,01_Hancock_I_4_Center_20381
2019-05-28,15:00:00,38.868,49.926,01_Hancock_I_4_Center_20381
2019-05-28,15:05:00,38.17,50.267,01_Hancock_I_4_Center_20381
2019-05-28,15:10:00,37.261,50.612,01_Hancock_I_4_Center_20381
2019-05-28,15:15:00,36.389,53.412,01_Hancock_I_4_Center_20381
2019-05-28,15:20:00,35.662,54.482,01_Hancock_I_4_Center_20381
2019-05-28,15:25:00,35.262,54.911,01_Hancock_I_4_Center_20381
2019-05-28,15:30:00,34.942,55.995,01_Hancock_I_4_Center_20381
2019-05-28,15:35:00,34.572,58.281,01_Hancock_I_4_Center_20381
2019-05-28,15:40:00,34.202,59.245,01_Hancock_I_4_Center_20381
2019-05-28,15:45:00,34.019,59.186,01_Hancock_I_4_Center_20381
2019-05-28,15:50:00,33.835,60.521,01_Hancock_I_4_Center_20381
2019-05-28,15:55:00,33.678,61.318,01_Hancock_I_4_Center_20381
2019-05-28,16:00:00,33.495,61.572,01_Hancock_I_4_Center_20381
2019-05-28,16:05:00,33.391,61.839,01_Hancock_I_4_Center_20381
2019-05-28,16:10:00,33.391,61.745,01_Hancock_I_4_Center_20381
2019-05-28,16:15:00,33.313,62.361,01_Hancock_I_4_Center_20381
2019-05-28,16:20:00,33.157,62.618,01_Hancock_I_4_Center_20381
2019-05-28,16:25:00,33.079,62.731,01_Hancock_I_4_Center_20381
2019-05-28,16:30:00,33.001,63.532,01_Hancock_I_4_Center_20381
2019-05-28,16:35:00,32.872,63.449,01_Hancock_I_4_Center_20381
2019-05-28,16:40:00,32.742,62.802,01_Hancock_I_4_Center_20381
2019-05-28,16:45:00,32.613,64.155,01_Hancock_I_4_Center_20381
2019-05-28,16:50:00,32.484,63.698,01_Hancock_I_4_Center_20381
2019-05-28,16:55:00,32.33,65.072,01_Hancock_I_4_Center_20381
2019-05-28,17:00:00,32.227,65.395,01_Hancock_I_4_Center_20381
2019-05-28,17:05:00,32.124,64.634,01_Hancock_I_4_Center_20381
2019-05-28,17:10:00,32.021,64.555,01_Hancock_I_4_Center_20381
2019-05-28,17:15:00,31.996,65.109,01_Hancock_I_4_Center_20381
2019-05-28,17:20:00,32.021,65.454,01_Hancock_I_4_Center_20381
2019-05-28,17:25:00,32.124,64.385,01_Hancock_I_4_Center_20381
2019-05-28,17:30:00,32.253,64.904,01_Hancock_I_4_Center_20381
2019-05-28,17:35:00,32.381,64.459,01_Hancock_I_4_Center_20381
2019-05-28,17:40:00,32.536,64.671,01_Hancock_I_4_Center_20381
2019-05-28,17:45:00,32.613,65.739,01_Hancock_I_4_Center_20381
2019-05-28,17:50:00,32.639,66.146,01_Hancock_I_4_Center_20381
2019-05-28,17:55:00,32.587,65.146,01_Hancock_I_4_Center_20381
2019-05-28,18:00:00,32.433,65.554,01_Hancock_I_4_Center_20381
2019-05-28,18:05:00,32.278,66.579,01_Hancock_I_4_Center_20381
2019-05-28,18:10:00,32.098,67.319,01_Hancock_I_4_Center_20381
2019-05-28,18:15:00,31.944,67.446,01_Hancock_I_4_Center_20381
2019-05-28,18:20:00,31.74,67.687,01_Hancock_I_4_Center_20381
2019-05-28,18:25:00,31.561,68.788,01_Hancock_I_4_Center_20381
2019-05-28,18:30:00,31.382,68.604,01_Hancock_I_4_Center_20381
2019-05-28,18:35:00,31.204,69.335,01_Hancock_I_4_Center_20381
2019-05-28,18:40:00,31.026,69.79,01_Hancock_I_4_Center_20381
2019-05-28,18:45:00,30.925,70.773,01_Hancock_I_4_Center_20381
2019-05-28,18:50:00,30.798,71.144,01_Hancock_I_4_Center_20381
2019-05-28,18:55:00,30.697,71.306,01_Hancock_I_4_Center_20381
2019-05-28,19:00:00,30.571,71.856,01_Hancock_I_4_Center_20381
2019-05-28,19:05:00,30.419,72.31,01_Hancock_I_4_Center_20381
2019-05-28,19:10:00,30.293,72.377,01_Hancock_I_4_Center_20381
2019-05-28,19:15:00,30.142,72.679,01_Hancock_I_4_Center_20381
2019-05-28,19:20:00,29.89,72.931,01_Hancock_I_4_Center_20381
2019-05-28,19:25:00,29.69,74.506,01_Hancock_I_4_Center_20381
2019-05-28,19:30:00,29.515,74.829,01_Hancock_I_4_Center_20381
2019-05-28,19:35:00,29.29,74.488,01_Hancock_I_4_Center_20381
2019-05-28,19:40:00,28.965,74.811,01_Hancock_I_4_Center_20381
2019-05-28,19:45:00,28.617,75.395,01_Hancock_I_4_Center_20381
2019-05-28,19:50:00,28.345,75.931,01_Hancock_I_4_Center_20381
2019-05-28,19:55:00,28.072,77.2,01_Hancock_I_4_Center_20381
2019-05-28,20:00:00,27.85,77.594,01_Hancock_I_4_Center_20381
2019-05-28,20:05:00,27.653,78.634,01_Hancock_I_4_Center_20381
2019-05-28,20:10:00,27.456,79.175,01_Hancock_I_4_Center_20381
2019-05-28,20:15:00,27.21,78.892,01_Hancock_I_4_Center_20381
2019-05-28,20:20:00,26.94,79.3,01_Hancock_I_4_Center_20381
2019-05-28,20:25:00,26.671,80.14,01_Hancock_I_4_Center_20381
2019-05-28,20:30:00,26.402,80.228,01_Hancock_I_4_Center_20381
2019-05-28,20:35:00,26.134,80.947,01_Hancock_I_4_Center_20381
2019-05-28,20:40:00,25.89,81.039,01_Hancock_I_4_Center_20381
2019-05-28,20:45:00,25.647,82.13,01_Hancock_I_4_Center_20381
2019-05-28,20:50:00,25.404,82.249,01_Hancock_I_4_Center_20381
2019-05-28,20:55:00,25.186,82.941,01_Hancock_I_4_Center_20381
2019-05-28,21:00:00,25.016,83.725,01_Hancock_I_4_Center_20381
2019-05-28,21:05:00,24.847,84.026,01_Hancock_I_4_Center_20381
2019-05-28,21:10:00,24.677,84.58,01_Hancock_I_4_Center_20381
2019-05-28,21:15:00,24.557,85.508,01_Hancock_I_4_Center_20381
2019-05-28,21:20:00,24.46,86.158,01_Hancock_I_4_Center_20381
2019-05-28,21:25:00,24.388,86.337,01_Hancock_I_4_Center_20381
2019-05-28,21:30:00,24.315,86.097,01_Hancock_I_4_Center_20381
2019-05-28,21:35:00,24.219,86.883,01_Hancock_I_4_Center_20381
2019-05-28,21:40:00,24.146,87.228,01_Hancock_I_4_Center_20381
2019-05-28,21:45:00,24.05,87.233,01_Hancock_I_4_Center_20381
2019-05-28,21:50:00,23.954,87.489,01_Hancock_I_4_Center_20381
2019-05-28,21:55:00,23.881,87.749,01_Hancock_I_4_Center_20381
2019-05-28,22:00:00,23.833,88.374,01_Hancock_I_4_Center_20381
2019-05-28,22:05:00,23.809,88.617,01_Hancock_I_4_Center_20381
2019-05-28,22:10:00,23.761,88.605,01_Hancock_I_4_Center_20381
2019-05-28,22:15:00,23.689,88.809,01_Hancock_I_4_Center_20381
2019-05-28,22:20:00,23.641,89.128,01_Hancock_I_4_Center_20381
2019-05-28,22:25:00,23.641,89.403,01_Hancock_I_4_Center_20381
2019-05-28,22:30:00,23.617,89.534,01_Hancock_I_4_Center_20381
2019-05-28,22:35:00,23.593,89.556,01_Hancock_I_4_Center_20381
2019-05-28,22:40:00,23.593,89.94,01_Hancock_I_4_Center_20381
2019-05-28,22:45:00,23.569,90.044,01_Hancock_I_4_Center_20381
2019-05-28,22:50:00,23.569,90.236,01_Hancock_I_4_Center_20381
2019-05-28,22:55:00,23.521,90.251,01_Hancock_I_4_Center_20381
2019-05-28,23:00:00,23.472,90.377,01_Hancock_I_4_Center_20381
2019-05-28,23:05:00,23.424,90.447,01_Hancock_I_4_Center_20381
2019-05-28,23:10:00,23.352,90.266,01_Hancock_I_4_Center_20381
2019-05-28,23:15:00,23.232,90.182,01_Hancock_I_4_Center_20381
2019-05-28,23:20:00,23.112,90.126,01_Hancock_I_4_Center_20381
2019-05-28,23:25:00,22.992,90.752,01_Hancock_I_4_Center_20381
2019-05-28,23:30:00,22.896,91.191,01_Hancock_I_4_Center_20381
2019-05-28,23:35:00,22.8,91.467,01_Hancock_I_4_Center_20381
2019-05-28,23:40:00,22.753,91.889,01_Hancock_I_4_Center_20381
2019-05-28,23:45:00,22.776,92.193,01_Hancock_I_4_Center_20381
2019-05-28,23:50:00,22.848,92.21,01_Hancock_I_4_Center_20381
2019-05-28,23:55:00,22.896,92.276,01_Hancock_I_4_Center_20381
2019-05-29,00:00:00,22.968,92.24,01_Hancock_I_4_Center_20381
2019-05-29,00:05:00,23.04,92.339,01_Hancock_I_4_Center_20381
2019-05-29,00:10:00,23.04,92.366,01_Hancock_I_4_Center_20381
2019-05-29,00:15:00,22.992,92.408,01_Hancock_I_4_Center_20381
2019-05-29,00:20:00,22.968,92.619,01_Hancock_I_4_Center_20381
2019-05-29,00:25:00,22.944,92.721,01_Hancock_I_4_Center_20381
2019-05-29,00:30:00,22.92,92.877,01_Hancock_I_4_Center_20381
2019-05-29,00:35:00,22.896,92.898,01_Hancock_I_4_Center_20381
2019-05-29,00:40:00,22.896,92.871,01_Hancock_I_4_Center_20381
2019-05-29,00:45:00,22.896,93.006,01_Hancock_I_4_Center_20381
2019-05-29,00:50:00,22.896,93.141,01_Hancock_I_4_Center_20381
2019-05-29,00:55:00,22.92,93.147,01_Hancock_I_4_Center_20381
2019-05-29,01:00:00,22.92,93.201,01_Hancock_I_4_Center_20381
2019-05-29,01:05:00,22.872,93.216,01_Hancock_I_4_Center_20381
2019-05-29,01:10:00,22.848,93.156,01_Hancock_I_4_Center_20381
2019-05-29,01:15:00,22.8,93.198,01_Hancock_I_4_Center_20381
2019-05-29,01:20:00,22.705,93.416,01_Hancock_I_4_Center_20381
2019-05-29,01:25:00,22.633,92.94,01_Hancock_I_4_Center_20381
2019-05-29,01:30:00,22.465,92.359,01_Hancock_I_4_Center_20381
2019-05-29,01:35:00,22.321,93.374,01_Hancock_I_4_Center_20381
2019-05-29,01:40:00,22.202,93.666,01_Hancock_I_4_Center_20381
2019-05-29,01:45:00,22.058,93.227,01_Hancock_I_4_Center_20381
2019-05-29,01:50:00,21.915,93.593,01_Hancock_I_4_Center_20381
2019-05-29,01:55:00,21.795,93.59,01_Hancock_I_4_Center_20381
2019-05-29,02:00:00,21.652,93.474,01_Hancock_I_4_Center_20381
2019-05-29,02:05:00,21.557,93.69,01_Hancock_I_4_Center_20381
2019-05-29,02:10:00,21.413,93.628,01_Hancock_I_4_Center_20381
2019-05-29,02:15:00,21.294,94.558,01_Hancock_I_4_Center_20381
2019-05-29,02:20:00,21.223,94.38,01_Hancock_I_4_Center_20381
2019-05-29,02:25:00,21.151,94.707,01_Hancock_I_4_Center_20381
2019-05-29,02:30:00,21.151,95.397,01_Hancock_I_4_Center_20381
2019-05-29,02:35:00,21.199,95.86,01_Hancock_I_4_Center_20381
2019-05-29,02:40:00,21.246,95.978,01_Hancock_I_4_Center_20381
2019-05-29,02:45:00,21.294,95.99,01_Hancock_I_4_Center_20381
2019-05-29,02:50:00,21.318,96.049,01_Hancock_I_4_Center_20381
2019-05-29,02:55:00,21.318,94.644,01_Hancock_I_4_Center_20381
2019-05-29,03:00:00,21.103,94.003,01_Hancock_I_4_Center_20381
2019-05-29,03:05:00,20.913,94.221,01_Hancock_I_4_Center_20381
2019-05-29,03:10:00,20.722,94.252,01_Hancock_I_4_Center_20381
2019-05-29,03:15:00,20.555,94.82,01_Hancock_I_4_Center_20381
2019-05-29,03:20:00,20.507,95.733,01_Hancock_I_4_Center_20381
2019-05-29,03:25:00,20.603,96.391,01_Hancock_I_4_Center_20381
2019-05-29,03:30:00,20.65,96.192,01_Hancock_I_4_Center_20381
2019-05-29,03:35:00,20.555,95.376,01_Hancock_I_4_Center_20381
2019-05-29,03:40:00,20.412,95.022,01_Hancock_I_4_Center_20381
2019-05-29,03:45:00,20.341,96.059,01_Hancock_I_4_Center_20381
2019-05-29,03:50:00,20.436,96.557,01_Hancock_I_4_Center_20381
2019-05-29,03:55:00,20.484,96.728,01_Hancock_I_4_Center_20381
2019-05-29,04:00:00,20.555,96.746,01_Hancock_I_4_Center_20381
2019-05-29,04:05:00,20.603,96.706,01_Hancock_I_4_Center_20381
2019-05-29,04:10:00,20.698,96.758,01_Hancock_I_4_Center_20381
2019-05-29,04:15:00,20.746,96.639,01_Hancock_I_4_Center_20381
2019-05-29,04:20:00,20.65,95.321,01_Hancock_I_4_Center_20381
2019-05-29,04:25:00,20.412,94.81,01_Hancock_I_4_Center_20381
2019-05-29,04:30:00,20.269,95.698,01_Hancock_I_4_Center_20381
2019-05-29,04:35:00,20.126,96.003,01_Hancock_I_4_Center_20381
2019-05-29,04:40:00,20.15,96.692,01_Hancock_I_4_Center_20381
2019-05-29,04:45:00,20.126,96.765,01_Hancock_I_4_Center_20381
2019-05-29,04:50:00,20.055,96.615,01_Hancock_I_4_Center_20381
2019-05-29,04:55:00,20.055,96.772,01_Hancock_I_4_Center_20381
2019-05-29,05:00:00,20.031,96.871,01_Hancock_I_4_Center_20381
2019-05-29,05:05:00,20.079,96.857,01_Hancock_I_4_Center_20381
2019-05-29,05:10:00,20.103,96.785,01_Hancock_I_4_Center_20381
2019-05-29,05:15:00,20.079,96.543,01_Hancock_I_4_Center_20381
2019-05-29,05:20:00,19.888,95.836,01_Hancock_I_4_Center_20381
2019-05-29,05:25:00,19.746,95.878,01_Hancock_I_4_Center_20381
2019-05-29,05:30:00,19.603,96.339,01_Hancock_I_4_Center_20381
2019-05-29,05:35:00,19.674,96.934,01_Hancock_I_4_Center_20381
2019-05-29,05:40:00,19.746,96.9,01_Hancock_I_4_Center_20381
2019-05-29,05:45:00,19.698,96.364,01_Hancock_I_4_Center_20381
2019-05-29,05:50:00,19.484,95.941,01_Hancock_I_4_Center_20381
2019-05-29,05:55:00,19.341,96.428,01_Hancock_I_4_Center_20381
2019-05-29,06:00:00,19.294,96.677,01_Hancock_I_4_Center_20381
2019-05-29,06:05:00,19.389,96.963,01_Hancock_I_4_Center_20381
2019-05-29,06:10:00,19.413,96.812,01_Hancock_I_4_Center_20381
2019-05-29,06:15:00,19.365,96.172,01_Hancock_I_4_Center_20381
2019-05-29,06:20:00,19.341,96.898,01_Hancock_I_4_Center_20381
2019-05-29,06:25:00,19.436,96.949,01_Hancock_I_4_Center_20381
2019-05-29,06:30:00,19.46,96.93,01_Hancock_I_4_Center_20381
2019-05-29,06:35:00,19.318,96.29,01_Hancock_I_4_Center_20381
2019-05-29,06:40:00,19.246,96.821,01_Hancock_I_4_Center_20381
2019-05-29,06:45:00,19.318,96.996,01_Hancock_I_4_Center_20381
2019-05-29,06:50:00,19.341,96.95,01_Hancock_I_4_Center_20381
2019-05-29,06:55:00,19.341,96.898,01_Hancock_I_4_Center_20381
2019-05-29,07:00:00,19.318,96.944,01_Hancock_I_4_Center_20381
2019-05-29,07:05:00,19.46,96.956,01_Hancock_I_4_Center_20381
2019-05-29,07:10:00,19.603,96.784,01_Hancock_I_4_Center_20381
2019-05-29,07:15:00,19.746,96.481,01_Hancock_I_4_Center_20381
2019-05-29,07:20:00,19.817,96.552,01_Hancock_I_4_Center_20381
2019-05-29,07:25:00,19.841,96.716,01_Hancock_I_4_Center_20381
2019-05-29,07:30:00,19.841,96.716,01_Hancock_I_4_Center_20381
2019-05-29,07:35:00,19.936,96.715,01_Hancock_I_4_Center_20381
2019-05-29,07:40:00,20.103,96.575,01_Hancock_I_4_Center_20381
2019-05-29,07:45:00,20.341,96.48,01_Hancock_I_4_Center_20381
2019-05-29,07:50:00,20.555,96.378,01_Hancock_I_4_Center_20381
2019-05-29,07:55:00,20.817,96.341,01_Hancock_I_4_Center_20381
2019-05-29,08:00:00,21.079,96.252,01_Hancock_I_4_Center_20381
2019-05-29,08:05:00,21.342,96.214,01_Hancock_I_4_Center_20381
2019-05-29,08:10:00,21.604,96.124,01_Hancock_I_4_Center_20381
2019-05-29,08:15:00,21.891,96.039,01_Hancock_I_4_Center_20381
2019-05-29,08:20:00,22.154,96.001,01_Hancock_I_4_Center_20381
2019-05-29,08:25:00,22.369,95.951,01_Hancock_I_4_Center_20381
2019-05-29,08:30:00,22.561,95.947,01_Hancock_I_4_Center_20381
2019-05-29,08:35:00,22.705,95.825,01_Hancock_I_4_Center_20381
2019-05-29,08:40:00,22.824,95.776,01_Hancock_I_4_Center_20381
2019-05-29,08:45:00,22.944,95.727,01_Hancock_I_4_Center_20381
2019-05-29,08:50:00,23.088,95.657,01_Hancock_I_4_Center_20381
2019-05-29,08:55:00,23.208,95.635,01_Hancock_I_4_Center_20381
2019-05-29,09:00:00,23.304,95.446,01_Hancock_I_4_Center_20381
2019-05-29,09:05:00,23.376,95.33,01_Hancock_I_4_Center_20381
2019-05-29,09:10:00,23.4,95.096,01_Hancock_I_4_Center_20381
2019-05-29,09:15:00,23.448,95.161,01_Hancock_I_4_Center_20381
2019-05-29,09:20:00,23.545,95.132,01_Hancock_I_4_Center_20381
2019-05-29,09:25:00,23.521,94.912,01_Hancock_I_4_Center_20381
2019-05-29,09:30:00,23.545,94.945,01_Hancock_I_4_Center_20381
2019-05-29,09:35:00,23.617,94.936,01_Hancock_I_4_Center_20381
2019-05-29,09:40:00,23.785,95.06,01_Hancock_I_4_Center_20381
2019-05-29,09:45:00,23.978,94.867,01_Hancock_I_4_Center_20381
2019-05-29,09:50:00,23.905,94.472,01_Hancock_I_4_Center_20381
2019-05-29,09:55:00,23.905,94.418,01_Hancock_I_4_Center_20381
2019-05-29,10:00:00,23.93,94.371,01_Hancock_I_4_Center_20381
2019-05-29,10:05:00,23.93,94.29,01_Hancock_I_4_Center_20381
2019-05-29,10:10:00,24.05,94.32,01_Hancock_I_4_Center_20381
2019-05-29,10:15:00,24.146,94.156,01_Hancock_I_4_Center_20381
2019-05-29,10:20:00,24.291,94.084,01_Hancock_I_4_Center_20381
2019-05-29,10:25:00,24.339,93.88,01_Hancock_I_4_Center_20381
2019-05-29,10:30:00,24.412,93.709,01_Hancock_I_4_Center_20381
2019-05-29,10:35:00,24.484,93.511,01_Hancock_I_4_Center_20381
2019-05-29,10:40:00,24.629,93.547,01_Hancock_I_4_Center_20381
2019-05-29,10:45:00,24.847,93.411,01_Hancock_I_4_Center_20381
2019-05-29,10:50:00,25.089,93.281,01_Hancock_I_4_Center_20381
2019-05-29,10:55:00,25.307,92.627,01_Hancock_I_4_Center_20381
2019-05-29,11:00:00,25.477,92.259,01_Hancock_I_4_Center_20381
2019-05-29,11:05:00,25.647,92.055,01_Hancock_I_4_Center_20381
2019-05-29,11:10:00,25.793,91.514,01_Hancock_I_4_Center_20381
2019-05-29,11:15:00,25.866,91.037,01_Hancock_I_4_Center_20381
2019-05-29,11:20:00,26.012,90.438,01_Hancock_I_4_Center_20381
2019-05-29,11:25:00,26.231,90.214,01_Hancock_I_4_Center_20381
2019-05-29,11:30:00,26.5,89.779,01_Hancock_I_4_Center_20381
2019-05-29,11:35:00,26.818,89.076,01_Hancock_I_4_Center_20381
2019-05-29,11:40:00,27.136,88.453,01_Hancock_I_4_Center_20381
2019-05-29,11:45:00,27.358,87.439,01_Hancock_I_4_Center_20381
2019-05-29,11:50:00,27.801,86.582,01_Hancock_I_4_Center_20381
2019-05-29,11:55:00,28.196,85.907,01_Hancock_I_4_Center_20381
2019-05-29,12:00:00,28.543,85.303,01_Hancock_I_4_Center_20381
2019-05-29,12:05:00,29.015,83.951,01_Hancock_I_4_Center_20381
2019-05-29,12:10:00,29.389,82.305,01_Hancock_I_4_Center_20381
2019-05-29,12:15:00,29.765,81.98,01_Hancock_I_4_Center_20381
2019-05-29,12:20:00,30.117,80.864,01_Hancock_I_4_Center_20381
2019-05-29,12:25:00,30.545,80.078,01_Hancock_I_4_Center_20381
2019-05-29,12:30:00,31.001,78.969,01_Hancock_I_4_Center_20381
2019-05-29,12:35:00,31.561,77.221,01_Hancock_I_4_Center_20381
2019-05-29,12:40:00,31.791,76.94,01_Hancock_I_4_Center_20381
2019-05-29,12:45:00,31.842,75.549,01_Hancock_I_4_Center_20381
2019-05-29,12:50:00,31.919,75.176,01_Hancock_I_4_Center_20381
2019-05-29,12:55:00,32.304,73.115,01_Hancock_I_4_Center_20381
2019-05-29,13:00:00,33.157,71.181,01_Hancock_I_4_Center_20381
2019-05-29,13:05:00,33.73,71.225,01_Hancock_I_4_Center_20381
2019-05-29,13:10:00,34.124,68.719,01_Hancock_I_4_Center_20381
2019-05-29,13:15:00,34.492,68.907,01_Hancock_I_4_Center_20381
2019-05-29,13:20:00,34.81,64.391,01_Hancock_I_4_Center_20381
2019-05-29,13:25:00,35.743,62.749,01_Hancock_I_4_Center_20381
2019-05-29,13:30:00,36.335,61.639,01_Hancock_I_4_Center_20381
2019-05-29,13:35:00,36.905,60.677,01_Hancock_I_4_Center_20381
2019-05-29,13:40:00,37.453,59.898,01_Hancock_I_4_Center_20381
2019-05-29,13:45:00,37.645,57.643,01_Hancock_I_4_Center_20381
2019-05-29,13:50:00,37.783,56.628,01_Hancock_I_4_Center_20381
2019-05-29,13:55:00,38.226,55.197,01_Hancock_I_4_Center_20381
2019-05-29,14:00:00,38.868,54.306,01_Hancock_I_4_Center_20381
2019-05-29,14:05:00,39.431,50.992,01_Hancock_I_4_Center_20381
2019-05-29,14:10:00,40.057,52.33,01_Hancock_I_4_Center_20381
2019-05-29,14:15:00,40.343,50.013,01_Hancock_I_4_Center_20381
2019-05-29,14:20:00,40.085,49.481,01_Hancock_I_4_Center_20381
2019-05-29,14:25:00,39.914,51.65,01_Hancock_I_4_Center_20381
2019-05-29,14:30:00,40.057,51.636,01_Hancock_I_4_Center_20381
2019-05-29,14:35:00,40.171,50.656,01_Hancock_I_4_Center_20381
2019-05-29,14:40:00,40.2,49.596,01_Hancock_I_4_Center_20381
2019-05-29,14:45:00,40.085,50.014,01_Hancock_I_4_Center_20381
2019-05-29,14:50:00,39.886,49.19,01_Hancock_I_4_Center_20381
2019-05-29,14:55:00,39.318,50.513,01_Hancock_I_4_Center_20381
2019-05-29,15:00:00,38.532,51.7,01_Hancock_I_4_Center_20381
2019-05-29,15:05:00,37.48,52.972,01_Hancock_I_4_Center_20381
2019-05-29,15:10:00,36.227,53.52,01_Hancock_I_4_Center_20381
2019-05-29,15:15:00,35.102,56.533,01_Hancock_I_4_Center_20381
2019-05-29,15:20:00,34.202,58.449,01_Hancock_I_4_Center_20381
2019-05-29,15:25:00,33.574,60.765,01_Hancock_I_4_Center_20381
2019-05-29,15:30:00,33.027,61.593,01_Hancock_I_4_Center_20381
2019-05-29,15:35:00,32.51,62.953,01_Hancock_I_4_Center_20381
2019-05-29,15:40:00,32.15,64.203,01_Hancock_I_4_Center_20381
2019-05-29,15:45:00,31.919,64.351,01_Hancock_I_4_Center_20381
2019-05-29,15:50:00,31.791,64.548,01_Hancock_I_4_Center_20381
2019-05-29,15:55:00,31.714,65.649,01_Hancock_I_4_Center_20381
2019-05-29,16:00:00,31.663,65.95,01_Hancock_I_4_Center_20381
2019-05-29,16:05:00,31.561,64.695,01_Hancock_I_4_Center_20381
2019-05-29,16:10:00,31.408,65.474,01_Hancock_I_4_Center_20381
2019-05-29,16:15:00,31.281,66.685,01_Hancock_I_4_Center_20381
2019-05-29,16:20:00,31.255,67.602,01_Hancock_I_4_Center_20381
2019-05-29,16:25:00,31.204,66.765,01_Hancock_I_4_Center_20381
2019-05-29,16:30:00,31.204,68.236,01_Hancock_I_4_Center_20381
2019-05-29,16:35:00,31.153,68.258,01_Hancock_I_4_Center_20381
2019-05-29,16:40:00,31.026,67.869,01_Hancock_I_4_Center_20381
2019-05-29,16:45:00,30.925,68.279,01_Hancock_I_4_Center_20381
2019-05-29,16:50:00,30.874,69.094,01_Hancock_I_4_Center_20381
2019-05-29,16:55:00,30.824,69.45,01_Hancock_I_4_Center_20381
2019-05-29,17:00:00,30.798,68.409,01_Hancock_I_4_Center_20381
2019-05-29,17:05:00,30.9,69.372,01_Hancock_I_4_Center_20381
2019-05-29,17:10:00,30.95,69.046,01_Hancock_I_4_Center_20381
2019-05-29,17:15:00,30.874,68.27,01_Hancock_I_4_Center_20381
2019-05-29,17:20:00,30.874,68.545,01_Hancock_I_4_Center_20381
2019-05-29,17:25:00,31.026,65.965,01_Hancock_I_4_Center_20381
2019-05-29,17:30:00,31.306,66.29,01_Hancock_I_4_Center_20381
2019-05-29,17:35:00,31.51,66.694,01_Hancock_I_4_Center_20381
2019-05-29,17:40:00,31.663,67.52,01_Hancock_I_4_Center_20381
2019-05-29,17:45:00,31.74,67.041,01_Hancock_I_4_Center_20381
2019-05-29,17:50:00,31.791,67.081,01_Hancock_I_4_Center_20381
2019-05-29,17:55:00,31.791,67.388,01_Hancock_I_4_Center_20381
2019-05-29,18:00:00,31.74,66.98,01_Hancock_I_4_Center_20381
2019-05-29,18:05:00,31.689,68.076,01_Hancock_I_4_Center_20381
2019-05-29,18:10:00,31.535,68.539,01_Hancock_I_4_Center_20381
2019-05-29,18:15:00,31.408,68.761,01_Hancock_I_4_Center_20381
2019-05-29,18:20:00,31.23,68.21,01_Hancock_I_4_Center_20381
2019-05-29,18:25:00,31.052,69.308,01_Hancock_I_4_Center_20381
2019-05-29,18:30:00,30.849,69.819,01_Hancock_I_4_Center_20381
2019-05-29,18:35:00,30.672,70.424,01_Hancock_I_4_Center_20381
2019-05-29,18:40:00,30.469,69.842,01_Hancock_I_4_Center_20381
2019-05-29,18:45:00,30.318,71.176,01_Hancock_I_4_Center_20381
2019-05-29,18:50:00,30.192,70.821,01_Hancock_I_4_Center_20381
2019-05-29,18:55:00,30.091,71.496,01_Hancock_I_4_Center_20381
2019-05-29,19:00:00,29.941,71.619,01_Hancock_I_4_Center_20381
2019-05-29,19:05:00,29.765,72.218,01_Hancock_I_4_Center_20381
2019-05-29,19:10:00,29.54,72.865,01_Hancock_I_4_Center_20381
2019-05-29,19:15:00,29.315,73.539,01_Hancock_I_4_Center_20381
2019-05-29,19:20:00,29.09,73.765,01_Hancock_I_4_Center_20381
2019-05-29,19:25:00,28.791,72.813,01_Hancock_I_4_Center_20381
2019-05-29,19:30:00,28.468,73.467,01_Hancock_I_4_Center_20381
2019-05-29,19:35:00,28.122,74.381,01_Hancock_I_4_Center_20381
2019-05-29,19:40:00,27.801,74.762,01_Hancock_I_4_Center_20381
2019-05-29,19:45:00,27.554,75.687,01_Hancock_I_4_Center_20381
2019-05-29,19:50:00,27.333,76.934,01_Hancock_I_4_Center_20381
2019-05-29,19:55:00,27.161,77.601,01_Hancock_I_4_Center_20381
2019-05-29,20:00:00,26.965,77.298,01_Hancock_I_4_Center_20381
2019-05-29,20:05:00,26.744,79.028,01_Hancock_I_4_Center_20381
2019-05-29,20:10:00,26.524,79.647,01_Hancock_I_4_Center_20381
2019-05-29,20:15:00,26.28,80.202,01_Hancock_I_4_Center_20381
2019-05-29,20:20:00,26.012,80.806,01_Hancock_I_4_Center_20381
2019-05-29,20:25:00,25.695,80.079,01_Hancock_I_4_Center_20381
2019-05-29,20:30:00,25.331,81.149,01_Hancock_I_4_Center_20381
2019-05-29,20:35:00,25.016,82.108,01_Hancock_I_4_Center_20381
