date,status,days,mean_above_82,se_above_82,mean_bw_80_82,se_bw_80_82,mean_below_80,se_below_80
2018-07-24,invaded,33,1406.6666666666667,113.90453206190887,NA,NaN,NA,NaN
2018-07-24,native,33,1241.8181818181818,284.1766416093406,NA,NaN,NA,NaN
2018-07-25,invaded,34,1381.25,115.99617940416674,NA,NaN,NA,NaN
2018-07-25,native,34,1297.7272727272727,206.42630205915665,NA,NaN,NA,NaN
2018-07-26,invaded,35,1430.8333333333333,28.74917653629668,NA,NaN,NA,NaN
2018-07-26,native,35,1358.6363636363637,170.89603431751874,NA,NaN,NA,NaN
2018-07-27,invaded,36,1388.3333333333333,122.5363273284764,NA,NaN,NA,NaN
2018-07-27,native,36,1233.3333333333333,245.9705574891335,NA,NaN,NA,NaN
2018-07-28,invaded,37,1380.4166666666667,144.43397883609052,NA,NaN,NA,NaN
2018-07-28,native,37,1219.1666666666667,226.42310889665004,NA,NaN,NA,NaN
2018-07-29,invaded,38,1347.0833333333333,150.0675353016606,NA,NaN,NA,NaN
2018-07-29,native,38,1165.4166666666667,125.77863551301212,30.833333333333332,20.761999086326107,243.75,135.58165939254602
2018-07-30,invaded,39,1415,59.00693333683917,NA,NaN,NA,NaN
2018-07-30,native,39,1393.75,92.1985259199852,NA,NaN,NA,NaN
2018-07-31,invaded,40,1440,0,NA,NaN,NA,NaN
2018-07-31,native,40,1231.6666666666667,488.8173730979947,NA,NaN,NA,NaN
2018-08-01,invaded,41,1440,0,NA,NaN,NA,NaN
2018-08-01,native,41,1352.2727272727273,290.9584475175419,NA,NaN,NA,NaN
2018-08-02,invaded,42,1430.4166666666667,33.197640478403486,NA,NaN,NA,NaN
2018-08-02,native,42,1249.5454545454545,352.72832708371,NA,NaN,NA,NaN
2018-08-03,invaded,43,1417.0833333333333,55.28678673859413,NA,NaN,NA,NaN
2018-08-03,native,43,1138.3333333333333,412.3840516564699,NA,NaN,NA,NaN
2018-08-04,invaded,44,1378.3333333333333,138.89717147020758,NA,NaN,NA,NaN
2018-08-04,native,44,1147.9166666666667,288.3295016385793,NA,NaN,NA,NaN
2018-08-05,invaded,45,1324.1666666666667,188.8943106767925,NA,NaN,NA,NaN
2018-08-05,native,45,1148.75,243.88079241525134,NA,NaN,NA,NaN
2018-08-06,invaded,46,1323.75,202.4410688660687,NA,NaN,NA,NaN
2018-08-06,native,46,1090.4166666666667,155.49712557023702,25,14.301938838683885,305.4166666666667,123.05686662776046
2018-08-07,invaded,47,1273.75,203.05759371083948,NA,NaN,NA,NaN
2018-08-07,native,47,1138.3333333333333,104.41032109669594,34.583333333333336,21.685597790126778,267.0833333333333,107.79733369390522
2018-08-08,invaded,48,1333.3333333333333,112.19571644175541,NA,NaN,NA,NaN
2018-08-08,native,48,1269.1666666666667,76.03328617165383,NA,NaN,NA,NaN
2018-08-09,invaded,49,1400.8333333333333,77.71841168700963,NA,NaN,NA,NaN
2018-08-09,native,49,1356.25,78.1352266033934,NA,NaN,NA,NaN
2018-08-10,invaded,50,1381.6666666666667,137.05230145215853,NA,NaN,NA,NaN
2018-08-10,native,50,1197.5,162.1377080251117,24.166666666666668,14.115325863841196,218.33333333333334,168.86429911367148
2018-08-11,invaded,51,1251.25,223.24186842566476,NA,NaN,NA,NaN
2018-08-11,native,51,1135.8333333333333,121.39030464005789,45.416666666666664,55.53288678928474,NA,NaN
2018-08-12,invaded,52,1393.3333333333333,116.85914857665448,NA,NaN,NA,NaN
2018-08-12,native,52,1362.9166666666667,107.7973336939052,NA,NaN,NA,NaN
2018-08-13,invaded,53,1394.5833333333333,82.39203219788288,NA,NaN,NA,NaN
2018-08-13,native,53,1358.75,66.74663764088523,NA,NaN,NA,NaN
2018-08-14,invaded,54,1320.4166666666667,196.0108801865732,NA,NaN,NA,NaN
2018-08-14,native,54,1298.75,143.41809509263467,NA,NaN,NA,NaN
2018-08-15,invaded,55,1337.9166666666667,101.20766978960846,NA,NaN,NA,NaN
2018-08-15,native,55,1286.25,56.493161291675584,NA,NaN,NA,NaN
2018-08-16,invaded,56,1371.25,128.36604266351327,NA,NaN,NA,NaN
2018-08-16,native,56,1255.4166666666667,160.48871856887257,NA,NaN,NA,NaN
2018-08-17,invaded,57,1368.3333333333333,105.01803596900811,NA,NaN,NA,NaN
2018-08-17,native,57,1238.3333333333333,292.55406130812605,20.416666666666668,28.955948779084583,NA,NaN
2018-08-18,invaded,58,1307.5,165.33024801617793,NA,NaN,NA,NaN
2018-08-18,native,58,1163.75,231.26259179477418,NA,NaN,210.83333333333334,171.09053070514946
2018-08-19,invaded,59,1272.9166666666667,204.19974994790732,NA,NaN,NA,NaN
2018-08-19,native,59,1132.0833333333333,111.62962976926978,25,12.060453783110546,282.9166666666667,112.3804078147346
2018-08-20,invaded,60,1315.4166666666667,170.0863194398834,NA,NaN,NA,NaN
2018-08-20,native,60,1252.9166666666667,115.9243156964792,NA,NaN,NA,NaN
2018-08-21,invaded,61,1398.3333333333333,62.17034272988621,NA,NaN,NA,NaN
2018-08-21,native,61,1380,51.96152422706632,NA,NaN,NA,NaN
2018-08-22,invaded,62,1332.9166666666667,165.12334691669042,NA,NaN,NA,NaN
2018-08-22,native,62,1290.4166666666667,134.39186821539553,NA,NaN,NA,NaN
2018-08-23,invaded,63,1213.3333333333333,218.18813122179816,NA,NaN,NA,NaN
2018-08-23,native,63,1132.0833333333333,150.3398926876474,NA,NaN,NA,NaN
2018-08-24,invaded,64,1248.75,188.0053795168445,NA,NaN,NA,NaN
2018-08-24,native,64,1191.6666666666667,134.7781566692152,NA,NaN,NA,NaN
2018-08-25,invaded,65,1292.5,151.00421426990945,NA,NaN,NA,NaN
2018-08-25,native,65,1242.9166666666667,105.77545542183674,NA,NaN,NA,NaN
2018-08-26,invaded,66,1387.0833333333333,80.7200080337564,NA,NaN,NA,NaN
2018-08-26,native,66,1364.5833333333333,69.13288696854819,NA,NaN,NA,NaN
2018-08-27,invaded,67,1328.75,178.58185034523322,NA,NaN,NA,NaN
2018-08-27,native,67,1214.5833333333333,186.7114732479615,NA,NaN,NA,NaN
2018-08-28,invaded,68,1338.3333333333333,161.9530422029419,NA,NaN,NA,NaN
2018-08-28,native,68,1246.6666666666667,161.51742564775725,NA,NaN,NA,NaN
2018-08-29,invaded,69,1290,350.3310123038184,NA,NaN,NA,NaN
2018-08-29,native,69,1377.5,216.50635094610965,NA,NaN,NA,NaN
2018-08-30,invaded,70,1186.6666666666667,465.97567890752975,NA,NaN,NA,NaN
2018-08-30,native,70,1210,455.7261937132467,NA,NaN,NA,NaN
2018-08-31,invaded,71,1262.9166666666667,308.739801696372,NA,NaN,NA,NaN
2018-08-31,native,71,1199.5833333333333,414.98881876138506,NA,NaN,NA,NaN
2018-09-01,invaded,72,1262.0833333333333,276.9349967487721,NA,NaN,NA,NaN
2018-09-01,native,72,1228.3333333333333,368.79615787126374,NA,NaN,NA,NaN
2018-09-02,invaded,73,1274.1666666666667,284.2120953645624,NA,NaN,NA,NaN
2018-09-02,native,73,1297.9166666666667,346.02586827454314,NA,NaN,NA,NaN
2018-09-03,invaded,74,1244.5833333333333,361.89186188275875,NA,NaN,NA,NaN
2018-09-03,native,74,1260.4166666666667,445.53572621433324,NA,NaN,NA,NaN
2018-09-04,invaded,75,1266.6666666666667,314.4138365372309,NA,NaN,NA,NaN
2018-09-04,native,75,1330,244.82646915723797,NA,NaN,NA,NaN
2018-09-05,invaded,76,1279.1666666666667,264.46200391578276,NA,NaN,NA,NaN
2018-09-05,native,76,1320,248.9076133829578,NA,NaN,NA,NaN
2018-09-06,invaded,77,1262.9166666666667,279.1175895350896,NA,NaN,NA,NaN
2018-09-06,native,77,1194.1666666666667,408.187976601987,NA,NaN,NA,NaN
2018-09-07,invaded,78,1285.8333333333333,282.54390916468293,NA,NaN,NA,NaN
2018-09-07,native,78,1375.909090909091,192.0002367422783,NA,NaN,NA,NaN
2018-09-08,invaded,79,1222.9166666666667,339.2803770370816,NA,NaN,NA,NaN
2018-09-08,native,79,1296.3636363636363,183.4406022271366,NA,NaN,NA,NaN
2018-09-09,invaded,80,1210.8333333333333,343.6953813357333,NA,NaN,NA,NaN
2018-09-09,native,80,1180.8333333333333,349.77157047872186,26.666666666666668,16.001893827313257,NA,NaN
2018-09-10,invaded,81,1242.5,328.85130654777976,NA,NaN,NA,NaN
2018-09-10,native,81,1230.8333333333333,374.3347634825213,NA,NaN,NA,NaN
2018-09-11,invaded,82,1260.909090909091,254.0749710402245,NA,NaN,NA,NaN
2018-09-11,native,82,1142.5,347.74272098780153,35.833333333333336,26.869493798166296,246.25,292.47474638458493
2018-09-12,invaded,83,1376.8181818181818,112.7890226766933,NA,NaN,NA,NaN
2018-09-12,native,83,1285.8333333333333,199.56581659070562,NA,NaN,NA,NaN
2018-09-13,invaded,84,1404.090909090909,114.21073027124426,NA,NaN,NA,NaN
2018-09-13,native,84,1274.1666666666667,362.390004210264,NA,NaN,NA,NaN
2018-09-14,invaded,85,1313.1818181818182,175.21804597804314,NA,NaN,NA,NaN
2018-09-14,native,85,1165,245.5698382426992,NA,NaN,NA,NaN
2018-09-15,invaded,86,1261.3636363636363,209.6078589782705,NA,NaN,NA,NaN
2018-09-15,native,86,1142.5,135.6214651822558,NA,NaN,NA,NaN
2018-09-16,invaded,87,1266.8181818181818,188.35170197363132,NA,NaN,NA,NaN
2018-09-16,native,87,1145.4166666666667,167.596082799381,NA,NaN,NA,NaN
2018-09-17,invaded,88,1333.6363636363637,116.47083130747608,NA,NaN,NA,NaN
2018-09-17,native,88,1267.0833333333333,117.48226816559738,NA,NaN,NA,NaN
2018-09-18,invaded,89,1280,170.49926686059385,NA,NaN,NA,NaN
2018-09-18,native,89,1215.4166666666667,196.1847266473539,NA,NaN,NA,NaN
2018-09-19,invaded,90,1227.2727272727273,196.14234163438087,NA,NaN,NA,NaN
2018-09-19,native,90,1134.5833333333333,137.94693204492103,NA,NaN,NA,NaN
2018-09-20,invaded,91,1365.909090909091,133.0379303397753,NA,NaN,NA,NaN
2018-09-20,native,91,1341.6666666666667,169.8840959613526,NA,NaN,NA,NaN
2018-09-21,invaded,92,1327.7272727272727,141.1269576722257,NA,NaN,NA,NaN
2018-09-21,native,92,1292.9166666666667,122.79802954691928,NA,NaN,NA,NaN
2018-09-22,invaded,93,1266.3636363636363,220.38705621123611,NA,NaN,NA,NaN
2018-09-22,native,93,1298.3333333333333,137.7965122486008,NA,NaN,NA,NaN
2018-09-23,invaded,94,1118.3333333333333,338.46131330782924,NA,NaN,NA,NaN
2018-09-23,native,94,1148.3333333333333,130.49439788277456,NA,NaN,NA,NaN
2018-09-24,invaded,95,1390.909090909091,90.35535905020194,NA,NaN,NA,NaN
2018-09-24,native,95,1358.3333333333333,165.5752140724919,NA,NaN,NA,NaN
2018-09-25,invaded,96,1353.6363636363637,224.58952456749753,NA,NaN,NA,NaN
2018-09-25,native,96,1350.8333333333333,276.05856866493633,NA,NaN,NA,NaN
2018-09-26,invaded,97,1297.7272727272727,236.32989269624397,NA,NaN,NA,NaN
2018-09-26,native,97,1273.75,184.33079208068008,NA,NaN,NA,NaN
2018-09-27,invaded,98,1398.6363636363637,88.88450115433255,NA,NaN,NA,NaN
2018-09-27,native,98,1329.1666666666667,178.60359017736016,NA,NaN,NA,NaN
2018-09-28,invaded,99,1379.090909090909,128.7986448262982,NA,NaN,NA,NaN
2018-09-28,native,99,1352.5,179.31054828780356,NA,NaN,NA,NaN
2018-09-29,invaded,100,1365.4545454545455,181.5276087190947,NA,NaN,NA,NaN
2018-09-29,native,100,1330,296.88534670965,NA,NaN,NA,NaN
2018-09-30,invaded,101,1283.6363636363637,366.1016997303542,NA,NaN,NA,NaN
2018-09-30,native,101,1319.1666666666667,293.9065508049465,NA,NaN,NA,NaN
2018-10-01,invaded,102,1308.6363636363637,316.8997547260878,NA,NaN,NA,NaN
2018-10-01,native,102,1289.1666666666667,400.35684839978205,NA,NaN,NA,NaN
2018-10-02,invaded,103,1388,113.82735465021871,NA,NaN,NA,NaN
2018-10-02,native,103,1396.3636363636363,139.82293998287457,NA,NaN,NA,NaN
2018-10-03,invaded,104,1222.7272727272727,430.159061489838,NA,NaN,NA,NaN
2018-10-03,native,104,1248.3333333333333,433.90579902121897,NA,NaN,NA,NaN
2018-10-04,invaded,105,1210,416.0288451537946,NA,NaN,NA,NaN
2018-10-04,native,105,1196.6666666666667,402.96251423524234,NA,NaN,NA,NaN
2018-10-05,invaded,106,1166.8181818181818,397.19184739413225,NA,NaN,NA,NaN
2018-10-05,native,106,1120.4166666666667,294.042810220594,NA,NaN,NA,NaN
2018-10-06,invaded,107,1176.8181818181818,370.022112361361,NA,NaN,NA,NaN
2018-10-06,native,107,1134.5833333333333,219.4358296480621,NA,NaN,NA,NaN
2018-10-07,invaded,108,1179.090909090909,343.9972251473708,NA,NaN,NA,NaN
2018-10-07,native,108,1157.0833333333333,179.0944181320585,32.916666666666664,38.580396183774084,NA,NaN
2018-10-08,invaded,109,1327.7272727272727,295.6464411790173,NA,NaN,NA,NaN
2018-10-08,native,109,1358.75,243.40505895990069,NA,NaN,NA,NaN
2018-10-09,invaded,110,1350,288.6866813692658,NA,NaN,NA,NaN
2018-10-09,native,110,1360.4166666666667,275.68475353804627,NA,NaN,NA,NaN
2018-10-10,invaded,111,1438.6363636363637,4.522670168666454,NA,NaN,NA,NaN
2018-10-10,native,111,1350.4166666666667,310.32576968942385,NA,NaN,NA,NaN
2018-10-11,invaded,112,1426.3636363636363,45.22670168666454,NA,NaN,NA,NaN
2018-10-11,native,112,1327.9166666666667,202.28758031949258,NA,NaN,NA,NaN
2018-10-12,invaded,113,1238.6363636363637,356.81291252623487,NA,NaN,NA,NaN
2018-10-12,native,113,1222.0833333333333,246.68215041492834,NA,NaN,NA,NaN
2018-10-13,invaded,114,1138.6363636363637,421.5749690689125,NA,NaN,NA,NaN
2018-10-13,native,114,1129.5833333333333,234.8448069115716,24.166666666666668,11.838560518556093,NA,NaN
2018-10-14,invaded,115,1174.5454545454545,330.7525853674809,NA,NaN,NA,NaN
2018-10-14,native,115,1124.5833333333333,230.40930313183313,34.166666666666664,38.48455022552045,NA,NaN
2018-10-15,invaded,116,1272.5,195.92019350292153,NA,NaN,NA,NaN
2018-10-15,native,116,1172.5,178.81554742247667,NA,NaN,NA,NaN
2018-10-16,invaded,117,1280.5,183.3553017140946,NA,NaN,NA,NaN
2018-10-16,native,117,1114.1666666666667,267.2914083349799,NA,NaN,NA,NaN
2018-10-17,invaded,118,1208.1818181818182,423.6347054200866,NA,NaN,NA,NaN
2018-10-17,native,118,1142.5,282.07429711143317,NA,NaN,NA,NaN
2018-10-18,invaded,119,1312.7272727272727,387.0423984291877,NA,NaN,NA,NaN
2018-10-18,native,119,1362.5,195.9997680889166,NA,NaN,NA,NaN
2018-10-19,invaded,120,1385,116.54755824698059,NA,NaN,NA,NaN
2018-10-19,native,120,1303.75,282.6588451247771,NA,NaN,NA,NaN
2018-10-20,invaded,121,1350,143.81701336536415,NA,NaN,NA,NaN
2018-10-20,native,121,1201.25,158.1875325509108,NA,NaN,NA,NaN
2018-10-21,invaded,122,1291,183.96557649009594,NA,NaN,NA,NaN
2018-10-21,native,122,1161.25,163.44480580750965,NA,NaN,NA,NaN
2018-10-22,invaded,123,1273.5,296.3579854762742,NA,NaN,NA,NaN
2018-10-22,native,123,1169.5833333333333,292.59387253055087,NA,NaN,NA,NaN
2018-10-23,invaded,124,1330,347.85054261852173,NA,NaN,NA,NaN
2018-10-23,native,124,1302.0833333333333,322.50058726749444,NA,NaN,NA,NaN
2018-10-24,invaded,125,1303,347.5245794664506,NA,NaN,NA,NaN
2018-10-24,native,125,1275.4166666666667,375.3753172331377,NA,NaN,NA,NaN
2018-10-25,invaded,126,1427.7777777777778,23.599670430843826,NA,NaN,NA,NaN
2018-10-25,native,126,1271.3636363636363,370.08168631459534,NA,NaN,NA,NaN
2018-10-26,invaded,127,1299.5,444.3000112536573,NA,NaN,NA,NaN
2018-10-26,native,127,1331.5,343.10712612826916,NA,NaN,NA,NaN
2018-10-27,invaded,128,1440,0,NA,NaN,NA,NaN
2018-10-27,native,128,1299.5,387.54533784950746,NA,NaN,NA,NaN
2018-10-28,invaded,129,1406.6666666666667,78.62092596758194,NA,NaN,NA,NaN
2018-10-28,native,129,1238,339.2082284117268,NA,NaN,NA,NaN
2018-10-29,invaded,130,1295,296.6292111186774,NA,NaN,NA,NaN
2018-10-29,native,130,1116.3636363636363,471.6571366421317,NA,NaN,NA,NaN
2018-10-30,invaded,131,1317.7777777777778,151.2058016229683,NA,NaN,NA,NaN
2018-10-30,native,131,1033.1818181818182,351.3849223236017,29.09090909090909,11.139609916460678,377.72727272727275,347.4936232246833
2018-10-31,invaded,132,1335.5555555555557,135.49548987983982,NA,NaN,NA,NaN
2018-10-31,native,132,1098.1818181818182,305.43634956626175,40,30.24896692450835,301.8181818181818,308.3202290417605
2018-11-01,invaded,133,1328.3333333333333,159.02043893789252,NA,NaN,NA,NaN
2018-11-01,native,133,1093.1818181818182,250.60200245880648,63.18181818181818,41.06535810587357,283.6363636363636,267.24605618316343
2018-11-02,invaded,134,1440,0,NA,NaN,NA,NaN
2018-11-02,native,134,1251.8181818181818,431.12801304991035,NA,NaN,NA,NaN
2018-11-03,invaded,135,1440,0,NA,NaN,NA,NaN
2018-11-03,native,135,1361.6666666666667,235,NA,NaN,NA,NaN
2018-11-04,invaded,136,1440,0,NA,NaN,NA,NaN
2018-11-04,native,136,1252.5,395.4972257242212,NA,NaN,NA,NaN
2018-11-05,invaded,137,1440,0,NA,NaN,NA,NaN
2018-11-05,native,137,1421,60.08327554319921,NA,NaN,NA,NaN
2018-11-06,invaded,138,1440,0,NA,NaN,NA,NaN
2018-11-06,native,138,1301,238.7793030301319,NA,NaN,NA,NaN
2018-11-07,invaded,139,1435,15,NA,NaN,NA,NaN
2018-11-07,native,139,1274,256.4371267971937,NA,NaN,NA,NaN
2018-11-08,invaded,140,1426.111111111111,41.666666666666664,NA,NaN,NA,NaN
2018-11-08,native,140,1230.909090909091,339.6087320860447,NA,NaN,NA,NaN
2018-11-09,invaded,141,1421.111111111111,56.66666666666667,NA,NaN,NA,NaN
2018-11-09,native,141,1302.2727272727273,314.2321087696453,NA,NaN,NA,NaN
2018-11-10,invaded,142,1435,15,NA,NaN,NA,NaN
2018-11-10,native,142,1333.1818181818182,250.96088068932906,NA,NaN,NA,NaN
2018-11-11,invaded,143,1425.5555555555557,43.333333333333336,NA,NaN,NA,NaN
2018-11-11,native,143,1248,428.9664581552061,NA,NaN,NA,NaN
2018-11-12,invaded,144,1407.2222222222222,98.33333333333333,NA,NaN,NA,NaN
2018-11-12,native,144,1280,337.3343214741785,NA,NaN,NA,NaN
2018-11-13,invaded,145,1405.5555555555557,94.32140678434445,NA,NaN,NA,NaN
2018-11-13,native,145,1159.5454545454545,335.7488238658071,NA,NaN,NA,NaN
2018-11-14,invaded,146,1440,0,NA,NaN,NA,NaN
2018-11-14,native,146,1259.5454545454545,407.61780226981347,NA,NaN,NA,NaN
2018-11-15,invaded,147,1420,51.29571132170798,NA,NaN,NA,NaN
2018-11-15,native,147,1239,428.1536588136969,NA,NaN,NA,NaN
2018-11-16,invaded,148,1224.2857142857142,505.68788604754826,NA,NaN,NA,NaN
2018-11-16,native,148,1240.5555555555557,448.61205710254575,NA,NaN,NA,NaN
2018-11-17,invaded,149,1167.142857142857,466.0012262399562,NA,NaN,NA,NaN
2018-11-17,native,149,1039,500.4542381121819,NA,NaN,NA,NaN
2018-11-18,invaded,150,1078.75,418.83980913266316,NA,NaN,NA,NaN
2018-11-18,native,150,1081,500.1433127947762,NA,NaN,NA,NaN
2018-11-19,invaded,151,1102.5,467.913300882607,NA,NaN,NA,NaN
2018-11-19,native,151,1159,486.16869500205377,NA,NaN,NA,NaN
2018-11-20,invaded,152,1262.142857142857,470.5657688964878,NA,NaN,NA,NaN
2018-11-20,native,152,1194.5,520.5149693652752,NA,NaN,NA,NaN
2018-11-21,invaded,153,1379.1666666666667,139.4423417282809,NA,NaN,NA,NaN
2018-11-21,native,153,1148,467.75587174888096,NA,NaN,NA,NaN
2018-11-22,invaded,154,1300.8333333333333,301.17132444286034,NA,NaN,NA,NaN
2018-11-22,native,154,1203.5,498.6205972480479,NA,NaN,NA,NaN
2018-11-23,invaded,155,1285.8333333333333,308.00027056265174,NA,NaN,NA,NaN
2018-11-23,native,155,1259,363.6145700540004,NA,NaN,NA,NaN
2018-11-24,invaded,156,1440,0,NA,NaN,NA,NaN
2018-11-24,native,156,1322.5,335.8509093829185,NA,NaN,NA,NaN
2018-11-25,invaded,157,1440,0,NA,NaN,NA,NaN
2018-11-25,native,157,1312,404.7715405015526,NA,NaN,NA,NaN
2018-11-26,invaded,158,1440,0,NA,NaN,NA,NaN
2018-11-26,native,158,1322,336.28030635831834,NA,NaN,NA,NaN
2018-11-27,invaded,159,1343.3333333333333,236.78400846904054,NA,NaN,NA,NaN
2018-11-27,native,159,1301.6666666666667,403.8718856271132,NA,NaN,NA,NaN
2018-11-28,invaded,160,1118.3333333333333,526.7700320506726,NA,NaN,NA,NaN
2018-11-28,native,160,1196.111111111111,445.72818074596887,NA,NaN,NA,NaN
2018-11-29,invaded,161,1257.5,389.0212076481178,NA,NaN,NA,NaN
2018-11-29,native,161,1174.4444444444443,445.9921835388797,NA,NaN,NA,NaN
2018-11-30,invaded,162,1308.3333333333333,296.3893835255687,NA,NaN,NA,NaN
2018-11-30,native,162,1069,396.56721442342604,NA,NaN,NA,NaN
2018-12-01,invaded,163,1440,0,NA,NaN,NA,NaN
2018-12-01,native,163,1440,0,NA,NaN,NA,NaN
2018-12-02,invaded,164,1304.2857142857142,359.0662493587659,NA,NaN,NA,NaN
2018-12-02,native,164,1302.5,434.8131782731522,NA,NaN,NA,NaN
2018-12-03,invaded,165,1419.2857142857142,54.80484858633794,NA,NaN,NA,NaN
2018-12-03,native,165,1297,443.4911999628002,NA,NaN,NA,NaN
2018-12-04,invaded,166,1440,0,NA,NaN,NA,NaN
2018-12-04,native,166,1244.5,390.7290194836655,NA,NaN,NA,NaN
2018-12-05,invaded,167,1238.5714285714287,532.9299069430103,NA,NaN,NA,NaN
