date,time,tempC,RH,logger_id,date_time,id,status,location,installation
2019-05-28,14:00:00,38.449,47.58,01_Hancock_I_4_Center_20381,2019-05-28T14:00:00Z,01,invaded,center,hancock
2019-05-28,14:05:00,38.784,46.92,01_Hancock_I_4_Center_20381,2019-05-28T14:05:00Z,01,invaded,center,hancock
2019-05-28,14:10:00,39.065,46.652,01_Hancock_I_4_Center_20381,2019-05-28T14:10:00Z,01,invaded,center,hancock
2019-05-28,14:15:00,39.573,45.907,01_Hancock_I_4_Center_20381,2019-05-28T14:15:00Z,01,invaded,center,hancock
2019-05-28,14:20:00,39.772,46.065,01_Hancock_I_4_Center_20381,2019-05-28T14:20:00Z,01,invaded,center,hancock
2019-05-28,14:25:00,39.772,43.637,01_Hancock_I_4_Center_20381,2019-05-28T14:25:00Z,01,invaded,center,hancock
2019-05-28,14:30:00,39.971,45.886,01_Hancock_I_4_Center_20381,2019-05-28T14:30:00Z,01,invaded,center,hancock
2019-05-28,14:35:00,39.971,45.55,01_Hancock_I_4_Center_20381,2019-05-28T14:35:00Z,01,invaded,center,hancock
2019-05-28,14:40:00,39.943,46.991,01_Hancock_I_4_Center_20381,2019-05-28T14:40:00Z,01,invaded,center,hancock
2019-05-28,14:45:00,39.886,47.453,01_Hancock_I_4_Center_20381,2019-05-28T14:45:00Z,01,invaded,center,hancock
2019-05-28,14:50:00,39.772,48.142,01_Hancock_I_4_Center_20381,2019-05-28T14:50:00Z,01,invaded,center,hancock
2019-05-28,14:55:00,39.403,49.096,01_Hancock_I_4_Center_20381,2019-05-28T14:55:00Z,01,invaded,center,hancock
2019-05-28,15:00:00,38.868,49.926,01_Hancock_I_4_Center_20381,2019-05-28T15:00:00Z,01,invaded,center,hancock
2019-05-28,15:05:00,38.17,50.267,01_Hancock_I_4_Center_20381,2019-05-28T15:05:00Z,01,invaded,center,hancock
2019-05-28,15:10:00,37.261,50.612,01_Hancock_I_4_Center_20381,2019-05-28T15:10:00Z,01,invaded,center,hancock
2019-05-28,15:15:00,36.389,53.412,01_Hancock_I_4_Center_20381,2019-05-28T15:15:00Z,01,invaded,center,hancock
2019-05-28,15:20:00,35.662,54.482,01_Hancock_I_4_Center_20381,2019-05-28T15:20:00Z,01,invaded,center,hancock
2019-05-28,15:25:00,35.262,54.911,01_Hancock_I_4_Center_20381,2019-05-28T15:25:00Z,01,invaded,center,hancock
2019-05-28,15:30:00,34.942,55.995,01_Hancock_I_4_Center_20381,2019-05-28T15:30:00Z,01,invaded,center,hancock
2019-05-28,15:35:00,34.572,58.281,01_Hancock_I_4_Center_20381,2019-05-28T15:35:00Z,01,invaded,center,hancock
2019-05-28,15:40:00,34.202,59.245,01_Hancock_I_4_Center_20381,2019-05-28T15:40:00Z,01,invaded,center,hancock
2019-05-28,15:45:00,34.019,59.186,01_Hancock_I_4_Center_20381,2019-05-28T15:45:00Z,01,invaded,center,hancock
2019-05-28,15:50:00,33.835,60.521,01_Hancock_I_4_Center_20381,2019-05-28T15:50:00Z,01,invaded,center,hancock
2019-05-28,15:55:00,33.678,61.318,01_Hancock_I_4_Center_20381,2019-05-28T15:55:00Z,01,invaded,center,hancock
2019-05-28,16:00:00,33.495,61.572,01_Hancock_I_4_Center_20381,2019-05-28T16:00:00Z,01,invaded,center,hancock
2019-05-28,16:05:00,33.391,61.839,01_Hancock_I_4_Center_20381,2019-05-28T16:05:00Z,01,invaded,center,hancock
2019-05-28,16:10:00,33.391,61.745,01_Hancock_I_4_Center_20381,2019-05-28T16:10:00Z,01,invaded,center,hancock
2019-05-28,16:15:00,33.313,62.361,01_Hancock_I_4_Center_20381,2019-05-28T16:15:00Z,01,invaded,center,hancock
2019-05-28,16:20:00,33.157,62.618,01_Hancock_I_4_Center_20381,2019-05-28T16:20:00Z,01,invaded,center,hancock
2019-05-28,16:25:00,33.079,62.731,01_Hancock_I_4_Center_20381,2019-05-28T16:25:00Z,01,invaded,center,hancock
2019-05-28,16:30:00,33.001,63.532,01_Hancock_I_4_Center_20381,2019-05-28T16:30:00Z,01,invaded,center,hancock
2019-05-28,16:35:00,32.872,63.449,01_Hancock_I_4_Center_20381,2019-05-28T16:35:00Z,01,invaded,center,hancock
2019-05-28,16:40:00,32.742,62.802,01_Hancock_I_4_Center_20381,2019-05-28T16:40:00Z,01,invaded,center,hancock
2019-05-28,16:45:00,32.613,64.155,01_Hancock_I_4_Center_20381,2019-05-28T16:45:00Z,01,invaded,center,hancock
2019-05-28,16:50:00,32.484,63.698,01_Hancock_I_4_Center_20381,2019-05-28T16:50:00Z,01,invaded,center,hancock
2019-05-28,16:55:00,32.33,65.072,01_Hancock_I_4_Center_20381,2019-05-28T16:55:00Z,01,invaded,center,hancock
2019-05-28,17:00:00,32.227,65.395,01_Hancock_I_4_Center_20381,2019-05-28T17:00:00Z,01,invaded,center,hancock
2019-05-28,17:05:00,32.124,64.634,01_Hancock_I_4_Center_20381,2019-05-28T17:05:00Z,01,invaded,center,hancock
2019-05-28,17:10:00,32.021,64.555,01_Hancock_I_4_Center_20381,2019-05-28T17:10:00Z,01,invaded,center,hancock
2019-05-28,17:15:00,31.996,65.109,01_Hancock_I_4_Center_20381,2019-05-28T17:15:00Z,01,invaded,center,hancock
2019-05-28,17:20:00,32.021,65.454,01_Hancock_I_4_Center_20381,2019-05-28T17:20:00Z,01,invaded,center,hancock
2019-05-28,17:25:00,32.124,64.385,01_Hancock_I_4_Center_20381,2019-05-28T17:25:00Z,01,invaded,center,hancock
2019-05-28,17:30:00,32.253,64.904,01_Hancock_I_4_Center_20381,2019-05-28T17:30:00Z,01,invaded,center,hancock
2019-05-28,17:35:00,32.381,64.459,01_Hancock_I_4_Center_20381,2019-05-28T17:35:00Z,01,invaded,center,hancock
2019-05-28,17:40:00,32.536,64.671,01_Hancock_I_4_Center_20381,2019-05-28T17:40:00Z,01,invaded,center,hancock
2019-05-28,17:45:00,32.613,65.739,01_Hancock_I_4_Center_20381,2019-05-28T17:45:00Z,01,invaded,center,hancock
2019-05-28,17:50:00,32.639,66.146,01_Hancock_I_4_Center_20381,2019-05-28T17:50:00Z,01,invaded,center,hancock
2019-05-28,17:55:00,32.587,65.146,01_Hancock_I_4_Center_20381,2019-05-28T17:55:00Z,01,invaded,center,hancock
2019-05-28,18:00:00,32.433,65.554,01_Hancock_I_4_Center_20381,2019-05-28T18:00:00Z,01,invaded,center,hancock
2019-05-28,18:05:00,32.278,66.579,01_Hancock_I_4_Center_20381,2019-05-28T18:05:00Z,01,invaded,center,hancock
2019-05-28,18:10:00,32.098,67.319,01_Hancock_I_4_Center_20381,2019-05-28T18:10:00Z,01,invaded,center,hancock
2019-05-28,18:15:00,31.944,67.446,01_Hancock_I_4_Center_20381,2019-05-28T18:15:00Z,01,invaded,center,hancock
2019-05-28,18:20:00,31.74,67.687,01_Hancock_I_4_Center_20381,2019-05-28T18:20:00Z,01,invaded,center,hancock
2019-05-28,18:25:00,31.561,68.788,01_Hancock_I_4_Center_20381,2019-05-28T18:25:00Z,01,invaded,center,hancock
2019-05-28,18:30:00,31.382,68.604,01_Hancock_I_4_Center_20381,2019-05-28T18:30:00Z,01,invaded,center,hancock
2019-05-28,18:35:00,31.204,69.335,01_Hancock_I_4_Center_20381,2019-05-28T18:35:00Z,01,invaded,center,hancock
2019-05-28,18:40:00,31.026,69.79,01_Hancock_I_4_Center_20381,2019-05-28T18:40:00Z,01,invaded,center,hancock
2019-05-28,18:45:00,30.925,70.773,01_Hancock_I_4_Center_20381,2019-05-28T18:45:00Z,01,invaded,center,hancock
2019-05-28,18:50:00,30.798,71.144,01_Hancock_I_4_Center_20381,2019-05-28T18:50:00Z,01,invaded,center,hancock
2019-05-28,18:55:00,30.697,71.306,01_Hancock_I_4_Center_20381,2019-05-28T18:55:00Z,01,invaded,center,hancock
2019-05-28,19:00:00,30.571,71.856,01_Hancock_I_4_Center_20381,2019-05-28T19:00:00Z,01,invaded,center,hancock
2019-05-28,19:05:00,30.419,72.31,01_Hancock_I_4_Center_20381,2019-05-28T19:05:00Z,01,invaded,center,hancock
2019-05-28,19:10:00,30.293,72.377,01_Hancock_I_4_Center_20381,2019-05-28T19:10:00Z,01,invaded,center,hancock
2019-05-28,19:15:00,30.142,72.679,01_Hancock_I_4_Center_20381,2019-05-28T19:15:00Z,01,invaded,center,hancock
2019-05-28,19:20:00,29.89,72.931,01_Hancock_I_4_Center_20381,2019-05-28T19:20:00Z,01,invaded,center,hancock
2019-05-28,19:25:00,29.69,74.506,01_Hancock_I_4_Center_20381,2019-05-28T19:25:00Z,01,invaded,center,hancock
2019-05-28,19:30:00,29.515,74.829,01_Hancock_I_4_Center_20381,2019-05-28T19:30:00Z,01,invaded,center,hancock
2019-05-28,19:35:00,29.29,74.488,01_Hancock_I_4_Center_20381,2019-05-28T19:35:00Z,01,invaded,center,hancock
2019-05-28,19:40:00,28.965,74.811,01_Hancock_I_4_Center_20381,2019-05-28T19:40:00Z,01,invaded,center,hancock
2019-05-28,19:45:00,28.617,75.395,01_Hancock_I_4_Center_20381,2019-05-28T19:45:00Z,01,invaded,center,hancock
2019-05-28,19:50:00,28.345,75.931,01_Hancock_I_4_Center_20381,2019-05-28T19:50:00Z,01,invaded,center,hancock
2019-05-28,19:55:00,28.072,77.2,01_Hancock_I_4_Center_20381,2019-05-28T19:55:00Z,01,invaded,center,hancock
2019-05-28,20:00:00,27.85,77.594,01_Hancock_I_4_Center_20381,2019-05-28T20:00:00Z,01,invaded,center,hancock
2019-05-28,20:05:00,27.653,78.634,01_Hancock_I_4_Center_20381,2019-05-28T20:05:00Z,01,invaded,center,hancock
2019-05-28,20:10:00,27.456,79.175,01_Hancock_I_4_Center_20381,2019-05-28T20:10:00Z,01,invaded,center,hancock
2019-05-28,20:15:00,27.21,78.892,01_Hancock_I_4_Center_20381,2019-05-28T20:15:00Z,01,invaded,center,hancock
2019-05-28,20:20:00,26.94,79.3,01_Hancock_I_4_Center_20381,2019-05-28T20:20:00Z,01,invaded,center,hancock
2019-05-28,20:25:00,26.671,80.14,01_Hancock_I_4_Center_20381,2019-05-28T20:25:00Z,01,invaded,center,hancock
2019-05-28,20:30:00,26.402,80.228,01_Hancock_I_4_Center_20381,2019-05-28T20:30:00Z,01,invaded,center,hancock
2019-05-28,20:35:00,26.134,80.947,01_Hancock_I_4_Center_20381,2019-05-28T20:35:00Z,01,invaded,center,hancock
2019-05-28,20:40:00,25.89,81.039,01_Hancock_I_4_Center_20381,2019-05-28T20:40:00Z,01,invaded,center,hancock
2019-05-28,20:45:00,25.647,82.13,01_Hancock_I_4_Center_20381,2019-05-28T20:45:00Z,01,invaded,center,hancock
2019-05-28,20:50:00,25.404,82.249,01_Hancock_I_4_Center_20381,2019-05-28T20:50:00Z,01,invaded,center,hancock
2019-05-28,20:55:00,25.186,82.941,01_Hancock_I_4_Center_20381,2019-05-28T20:55:00Z,01,invaded,center,hancock
2019-05-28,21:00:00,25.016,83.725,01_Hancock_I_4_Center_20381,2019-05-28T21:00:00Z,01,invaded,center,hancock
2019-05-28,21:05:00,24.847,84.026,01_Hancock_I_4_Center_20381,2019-05-28T21:05:00Z,01,invaded,center,hancock
2019-05-28,21:10:00,24.677,84.58,01_Hancock_I_4_Center_20381,2019-05-28T21:10:00Z,01,invaded,center,hancock
2019-05-28,21:15:00,24.557,85.508,01_Hancock_I_4_Center_20381,2019-05-28T21:15:00Z,01,invaded,center,hancock
2019-05-28,21:20:00,24.46,86.158,01_Hancock_I_4_Center_20381,2019-05-28T21:20:00Z,01,invaded,center,hancock
2019-05-28,21:25:00,24.388,86.337,01_Hancock_I_4_Center_20381,2019-05-28T21:25:00Z,01,invaded,center,hancock
2019-05-28,21:30:00,24.315,86.097,01_Hancock_I_4_Center_20381,2019-05-28T21:30:00Z,01,invaded,center,hancock
2019-05-28,21:35:00,24.219,86.883,01_Hancock_I_4_Center_20381,2019-05-28T21:35:00Z,01,invaded,center,hancock
2019-05-28,21:40:00,24.146,87.228,01_Hancock_I_4_Center_20381,2019-05-28T21:40:00Z,01,invaded,center,hancock
2019-05-28,21:45:00,24.05,87.233,01_Hancock_I_4_Center_20381,2019-05-28T21:45:00Z,01,invaded,center,hancock
2019-05-28,21:50:00,23.954,87.489,01_Hancock_I_4_Center_20381,2019-05-28T21:50:00Z,01,invaded,center,hancock
2019-05-28,21:55:00,23.881,87.749,01_Hancock_I_4_Center_20381,2019-05-28T21:55:00Z,01,invaded,center,hancock
2019-05-28,22:00:00,23.833,88.374,01_Hancock_I_4_Center_20381,2019-05-28T22:00:00Z,01,invaded,center,hancock
2019-05-28,22:05:00,23.809,88.617,01_Hancock_I_4_Center_20381,2019-05-28T22:05:00Z,01,invaded,center,hancock
2019-05-28,22:10:00,23.761,88.605,01_Hancock_I_4_Center_20381,2019-05-28T22:10:00Z,01,invaded,center,hancock
2019-05-28,22:15:00,23.689,88.809,01_Hancock_I_4_Center_20381,2019-05-28T22:15:00Z,01,invaded,center,hancock
2019-05-28,22:20:00,23.641,89.128,01_Hancock_I_4_Center_20381,2019-05-28T22:20:00Z,01,invaded,center,hancock
2019-05-28,22:25:00,23.641,89.403,01_Hancock_I_4_Center_20381,2019-05-28T22:25:00Z,01,invaded,center,hancock
2019-05-28,22:30:00,23.617,89.534,01_Hancock_I_4_Center_20381,2019-05-28T22:30:00Z,01,invaded,center,hancock
2019-05-28,22:35:00,23.593,89.556,01_Hancock_I_4_Center_20381,2019-05-28T22:35:00Z,01,invaded,center,hancock
2019-05-28,22:40:00,23.593,89.94,01_Hancock_I_4_Center_20381,2019-05-28T22:40:00Z,01,invaded,center,hancock
2019-05-28,22:45:00,23.569,90.044,01_Hancock_I_4_Center_20381,2019-05-28T22:45:00Z,01,invaded,center,hancock
2019-05-28,22:50:00,23.569,90.236,01_Hancock_I_4_Center_20381,2019-05-28T22:50:00Z,01,invaded,center,hancock
2019-05-28,22:55:00,23.521,90.251,01_Hancock_I_4_Center_20381,2019-05-28T22:55:00Z,01,invaded,center,hancock
2019-05-28,23:00:00,23.472,90.377,01_Hancock_I_4_Center_20381,2019-05-28T23:00:00Z,01,invaded,center,hancock
2019-05-28,23:05:00,23.424,90.447,01_Hancock_I_4_Center_20381,2019-05-28T23:05:00Z,01,invaded,center,hancock
2019-05-28,23:10:00,23.352,90.266,01_Hancock_I_4_Center_20381,2019-05-28T23:10:00Z,01,invaded,center,hancock
2019-05-28,23:15:00,23.232,90.182,01_Hancock_I_4_Center_20381,2019-05-28T23:15:00Z,01,invaded,center,hancock
2019-05-28,23:20:00,23.112,90.126,01_Hancock_I_4_Center_20381,2019-05-28T23:20:00Z,01,invaded,center,hancock
2019-05-28,23:25:00,22.992,90.752,01_Hancock_I_4_Center_20381,2019-05-28T23:25:00Z,01,invaded,center,hancock
2019-05-28,23:30:00,22.896,91.191,01_Hancock_I_4_Center_20381,2019-05-28T23:30:00Z,01,invaded,center,hancock
2019-05-28,23:35:00,22.8,91.467,01_Hancock_I_4_Center_20381,2019-05-28T23:35:00Z,01,invaded,center,hancock
2019-05-28,23:40:00,22.753,91.889,01_Hancock_I_4_Center_20381,2019-05-28T23:40:00Z,01,invaded,center,hancock
2019-05-28,23:45:00,22.776,92.193,01_Hancock_I_4_Center_20381,2019-05-28T23:45:00Z,01,invaded,center,hancock
2019-05-28,23:50:00,22.848,92.21,01_Hancock_I_4_Center_20381,2019-05-28T23:50:00Z,01,invaded,center,hancock
2019-05-28,23:55:00,22.896,92.276,01_Hancock_I_4_Center_20381,2019-05-28T23:55:00Z,01,invaded,center,hancock
2019-05-29,00:00:00,22.968,92.24,01_Hancock_I_4_Center_20381,2019-05-29T00:00:00Z,01,invaded,center,hancock
2019-05-29,00:05:00,23.04,92.339,01_Hancock_I_4_Center_20381,2019-05-29T00:05:00Z,01,invaded,center,hancock
2019-05-29,00:10:00,23.04,92.366,01_Hancock_I_4_Center_20381,2019-05-29T00:10:00Z,01,invaded,center,hancock
2019-05-29,00:15:00,22.992,92.408,01_Hancock_I_4_Center_20381,2019-05-29T00:15:00Z,01,invaded,center,hancock
2019-05-29,00:20:00,22.968,92.619,01_Hancock_I_4_Center_20381,2019-05-29T00:20:00Z,01,invaded,center,hancock
2019-05-29,00:25:00,22.944,92.721,01_Hancock_I_4_Center_20381,2019-05-29T00:25:00Z,01,invaded,center,hancock
2019-05-29,00:30:00,22.92,92.877,01_Hancock_I_4_Center_20381,2019-05-29T00:30:00Z,01,invaded,center,hancock
2019-05-29,00:35:00,22.896,92.898,01_Hancock_I_4_Center_20381,2019-05-29T00:35:00Z,01,invaded,center,hancock
2019-05-29,00:40:00,22.896,92.871,01_Hancock_I_4_Center_20381,2019-05-29T00:40:00Z,01,invaded,center,hancock
2019-05-29,00:45:00,22.896,93.006,01_Hancock_I_4_Center_20381,2019-05-29T00:45:00Z,01,invaded,center,hancock
2019-05-29,00:50:00,22.896,93.141,01_Hancock_I_4_Center_20381,2019-05-29T00:50:00Z,01,invaded,center,hancock
2019-05-29,00:55:00,22.92,93.147,01_Hancock_I_4_Center_20381,2019-05-29T00:55:00Z,01,invaded,center,hancock
2019-05-29,01:00:00,22.92,93.201,01_Hancock_I_4_Center_20381,2019-05-29T01:00:00Z,01,invaded,center,hancock
2019-05-29,01:05:00,22.872,93.216,01_Hancock_I_4_Center_20381,2019-05-29T01:05:00Z,01,invaded,center,hancock
2019-05-29,01:10:00,22.848,93.156,01_Hancock_I_4_Center_20381,2019-05-29T01:10:00Z,01,invaded,center,hancock
2019-05-29,01:15:00,22.8,93.198,01_Hancock_I_4_Center_20381,2019-05-29T01:15:00Z,01,invaded,center,hancock
2019-05-29,01:20:00,22.705,93.416,01_Hancock_I_4_Center_20381,2019-05-29T01:20:00Z,01,invaded,center,hancock
2019-05-29,01:25:00,22.633,92.94,01_Hancock_I_4_Center_20381,2019-05-29T01:25:00Z,01,invaded,center,hancock
2019-05-29,01:30:00,22.465,92.359,01_Hancock_I_4_Center_20381,2019-05-29T01:30:00Z,01,invaded,center,hancock
2019-05-29,01:35:00,22.321,93.374,01_Hancock_I_4_Center_20381,2019-05-29T01:35:00Z,01,invaded,center,hancock
2019-05-29,01:40:00,22.202,93.666,01_Hancock_I_4_Center_20381,2019-05-29T01:40:00Z,01,invaded,center,hancock
2019-05-29,01:45:00,22.058,93.227,01_Hancock_I_4_Center_20381,2019-05-29T01:45:00Z,01,invaded,center,hancock
2019-05-29,01:50:00,21.915,93.593,01_Hancock_I_4_Center_20381,2019-05-29T01:50:00Z,01,invaded,center,hancock
2019-05-29,01:55:00,21.795,93.59,01_Hancock_I_4_Center_20381,2019-05-29T01:55:00Z,01,invaded,center,hancock
2019-05-29,02:00:00,21.652,93.474,01_Hancock_I_4_Center_20381,2019-05-29T02:00:00Z,01,invaded,center,hancock
2019-05-29,02:05:00,21.557,93.69,01_Hancock_I_4_Center_20381,2019-05-29T02:05:00Z,01,invaded,center,hancock
2019-05-29,02:10:00,21.413,93.628,01_Hancock_I_4_Center_20381,2019-05-29T02:10:00Z,01,invaded,center,hancock
2019-05-29,02:15:00,21.294,94.558,01_Hancock_I_4_Center_20381,2019-05-29T02:15:00Z,01,invaded,center,hancock
2019-05-29,02:20:00,21.223,94.38,01_Hancock_I_4_Center_20381,2019-05-29T02:20:00Z,01,invaded,center,hancock
2019-05-29,02:25:00,21.151,94.707,01_Hancock_I_4_Center_20381,2019-05-29T02:25:00Z,01,invaded,center,hancock
2019-05-29,02:30:00,21.151,95.397,01_Hancock_I_4_Center_20381,2019-05-29T02:30:00Z,01,invaded,center,hancock
2019-05-29,02:35:00,21.199,95.86,01_Hancock_I_4_Center_20381,2019-05-29T02:35:00Z,01,invaded,center,hancock
2019-05-29,02:40:00,21.246,95.978,01_Hancock_I_4_Center_20381,2019-05-29T02:40:00Z,01,invaded,center,hancock
2019-05-29,02:45:00,21.294,95.99,01_Hancock_I_4_Center_20381,2019-05-29T02:45:00Z,01,invaded,center,hancock
2019-05-29,02:50:00,21.318,96.049,01_Hancock_I_4_Center_20381,2019-05-29T02:50:00Z,01,invaded,center,hancock
2019-05-29,02:55:00,21.318,94.644,01_Hancock_I_4_Center_20381,2019-05-29T02:55:00Z,01,invaded,center,hancock
2019-05-29,03:00:00,21.103,94.003,01_Hancock_I_4_Center_20381,2019-05-29T03:00:00Z,01,invaded,center,hancock
2019-05-29,03:05:00,20.913,94.221,01_Hancock_I_4_Center_20381,2019-05-29T03:05:00Z,01,invaded,center,hancock
2019-05-29,03:10:00,20.722,94.252,01_Hancock_I_4_Center_20381,2019-05-29T03:10:00Z,01,invaded,center,hancock
2019-05-29,03:15:00,20.555,94.82,01_Hancock_I_4_Center_20381,2019-05-29T03:15:00Z,01,invaded,center,hancock
2019-05-29,03:20:00,20.507,95.733,01_Hancock_I_4_Center_20381,2019-05-29T03:20:00Z,01,invaded,center,hancock
2019-05-29,03:25:00,20.603,96.391,01_Hancock_I_4_Center_20381,2019-05-29T03:25:00Z,01,invaded,center,hancock
2019-05-29,03:30:00,20.65,96.192,01_Hancock_I_4_Center_20381,2019-05-29T03:30:00Z,01,invaded,center,hancock
2019-05-29,03:35:00,20.555,95.376,01_Hancock_I_4_Center_20381,2019-05-29T03:35:00Z,01,invaded,center,hancock
2019-05-29,03:40:00,20.412,95.022,01_Hancock_I_4_Center_20381,2019-05-29T03:40:00Z,01,invaded,center,hancock
2019-05-29,03:45:00,20.341,96.059,01_Hancock_I_4_Center_20381,2019-05-29T03:45:00Z,01,invaded,center,hancock
2019-05-29,03:50:00,20.436,96.557,01_Hancock_I_4_Center_20381,2019-05-29T03:50:00Z,01,invaded,center,hancock
2019-05-29,03:55:00,20.484,96.728,01_Hancock_I_4_Center_20381,2019-05-29T03:55:00Z,01,invaded,center,hancock
2019-05-29,04:00:00,20.555,96.746,01_Hancock_I_4_Center_20381,2019-05-29T04:00:00Z,01,invaded,center,hancock
2019-05-29,04:05:00,20.603,96.706,01_Hancock_I_4_Center_20381,2019-05-29T04:05:00Z,01,invaded,center,hancock
2019-05-29,04:10:00,20.698,96.758,01_Hancock_I_4_Center_20381,2019-05-29T04:10:00Z,01,invaded,center,hancock
2019-05-29,04:15:00,20.746,96.639,01_Hancock_I_4_Center_20381,2019-05-29T04:15:00Z,01,invaded,center,hancock
2019-05-29,04:20:00,20.65,95.321,01_Hancock_I_4_Center_20381,2019-05-29T04:20:00Z,01,invaded,center,hancock
2019-05-29,04:25:00,20.412,94.81,01_Hancock_I_4_Center_20381,2019-05-29T04:25:00Z,01,invaded,center,hancock
2019-05-29,04:30:00,20.269,95.698,01_Hancock_I_4_Center_20381,2019-05-29T04:30:00Z,01,invaded,center,hancock
2019-05-29,04:35:00,20.126,96.003,01_Hancock_I_4_Center_20381,2019-05-29T04:35:00Z,01,invaded,center,hancock
2019-05-29,04:40:00,20.15,96.692,01_Hancock_I_4_Center_20381,2019-05-29T04:40:00Z,01,invaded,center,hancock
2019-05-29,04:45:00,20.126,96.765,01_Hancock_I_4_Center_20381,2019-05-29T04:45:00Z,01,invaded,center,hancock
2019-05-29,04:50:00,20.055,96.615,01_Hancock_I_4_Center_20381,2019-05-29T04:50:00Z,01,invaded,center,hancock
2019-05-29,04:55:00,20.055,96.772,01_Hancock_I_4_Center_20381,2019-05-29T04:55:00Z,01,invaded,center,hancock
2019-05-29,05:00:00,20.031,96.871,01_Hancock_I_4_Center_20381,2019-05-29T05:00:00Z,01,invaded,center,hancock
2019-05-29,05:05:00,20.079,96.857,01_Hancock_I_4_Center_20381,2019-05-29T05:05:00Z,01,invaded,center,hancock
2019-05-29,05:10:00,20.103,96.785,01_Hancock_I_4_Center_20381,2019-05-29T05:10:00Z,01,invaded,center,hancock
2019-05-29,05:15:00,20.079,96.543,01_Hancock_I_4_Center_20381,2019-05-29T05:15:00Z,01,invaded,center,hancock
2019-05-29,05:20:00,19.888,95.836,01_Hancock_I_4_Center_20381,2019-05-29T05:20:00Z,01,invaded,center,hancock
2019-05-29,05:25:00,19.746,95.878,01_Hancock_I_4_Center_20381,2019-05-29T05:25:00Z,01,invaded,center,hancock
2019-05-29,05:30:00,19.603,96.339,01_Hancock_I_4_Center_20381,2019-05-29T05:30:00Z,01,invaded,center,hancock
2019-05-29,05:35:00,19.674,96.934,01_Hancock_I_4_Center_20381,2019-05-29T05:35:00Z,01,invaded,center,hancock
2019-05-29,05:40:00,19.746,96.9,01_Hancock_I_4_Center_20381,2019-05-29T05:40:00Z,01,invaded,center,hancock
2019-05-29,05:45:00,19.698,96.364,01_Hancock_I_4_Center_20381,2019-05-29T05:45:00Z,01,invaded,center,hancock
2019-05-29,05:50:00,19.484,95.941,01_Hancock_I_4_Center_20381,2019-05-29T05:50:00Z,01,invaded,center,hancock
2019-05-29,05:55:00,19.341,96.428,01_Hancock_I_4_Center_20381,2019-05-29T05:55:00Z,01,invaded,center,hancock
2019-05-29,06:00:00,19.294,96.677,01_Hancock_I_4_Center_20381,2019-05-29T06:00:00Z,01,invaded,center,hancock
2019-05-29,06:05:00,19.389,96.963,01_Hancock_I_4_Center_20381,2019-05-29T06:05:00Z,01,invaded,center,hancock
2019-05-29,06:10:00,19.413,96.812,01_Hancock_I_4_Center_20381,2019-05-29T06:10:00Z,01,invaded,center,hancock
2019-05-29,06:15:00,19.365,96.172,01_Hancock_I_4_Center_20381,2019-05-29T06:15:00Z,01,invaded,center,hancock
2019-05-29,06:20:00,19.341,96.898,01_Hancock_I_4_Center_20381,2019-05-29T06:20:00Z,01,invaded,center,hancock
2019-05-29,06:25:00,19.436,96.949,01_Hancock_I_4_Center_20381,2019-05-29T06:25:00Z,01,invaded,center,hancock
2019-05-29,06:30:00,19.46,96.93,01_Hancock_I_4_Center_20381,2019-05-29T06:30:00Z,01,invaded,center,hancock
2019-05-29,06:35:00,19.318,96.29,01_Hancock_I_4_Center_20381,2019-05-29T06:35:00Z,01,invaded,center,hancock
2019-05-29,06:40:00,19.246,96.821,01_Hancock_I_4_Center_20381,2019-05-29T06:40:00Z,01,invaded,center,hancock
2019-05-29,06:45:00,19.318,96.996,01_Hancock_I_4_Center_20381,2019-05-29T06:45:00Z,01,invaded,center,hancock
2019-05-29,06:50:00,19.341,96.95,01_Hancock_I_4_Center_20381,2019-05-29T06:50:00Z,01,invaded,center,hancock
2019-05-29,06:55:00,19.341,96.898,01_Hancock_I_4_Center_20381,2019-05-29T06:55:00Z,01,invaded,center,hancock
2019-05-29,07:00:00,19.318,96.944,01_Hancock_I_4_Center_20381,2019-05-29T07:00:00Z,01,invaded,center,hancock
2019-05-29,07:05:00,19.46,96.956,01_Hancock_I_4_Center_20381,2019-05-29T07:05:00Z,01,invaded,center,hancock
2019-05-29,07:10:00,19.603,96.784,01_Hancock_I_4_Center_20381,2019-05-29T07:10:00Z,01,invaded,center,hancock
2019-05-29,07:15:00,19.746,96.481,01_Hancock_I_4_Center_20381,2019-05-29T07:15:00Z,01,invaded,center,hancock
2019-05-29,07:20:00,19.817,96.552,01_Hancock_I_4_Center_20381,2019-05-29T07:20:00Z,01,invaded,center,hancock
2019-05-29,07:25:00,19.841,96.716,01_Hancock_I_4_Center_20381,2019-05-29T07:25:00Z,01,invaded,center,hancock
2019-05-29,07:30:00,19.841,96.716,01_Hancock_I_4_Center_20381,2019-05-29T07:30:00Z,01,invaded,center,hancock
2019-05-29,07:35:00,19.936,96.715,01_Hancock_I_4_Center_20381,2019-05-29T07:35:00Z,01,invaded,center,hancock
2019-05-29,07:40:00,20.103,96.575,01_Hancock_I_4_Center_20381,2019-05-29T07:40:00Z,01,invaded,center,hancock
2019-05-29,07:45:00,20.341,96.48,01_Hancock_I_4_Center_20381,2019-05-29T07:45:00Z,01,invaded,center,hancock
