date,status,days,mean_above_82,se_above_82,mean_bw_80_82,se_bw_80_82,mean_below_80,se_below_80
2018-08-16,invaded,56,1371.25,128.36604266351327,17.5,33.54101966249684,51.25,105.01352726716168
2018-08-16,native,56,1255.4166666666667,160.48871856887257,20,16.651508258194728,164.58333333333334,146.96100802181468
2018-08-17,invaded,57,1368.3333333333333,105.01803596900811,22.083333333333332,42.39738056517027,49.583333333333336,92.99213880101843
2018-08-17,native,57,1238.3333333333333,292.55406130812605,20.416666666666668,28.955948779084583,181.25,272.3727809789037
2018-08-18,invaded,58,1307.5,165.33024801617793,28.75,42.0565096031518,103.75,144.1294399300346
2018-08-18,native,58,1163.75,231.26259179477418,19.166666666666668,17.55942292142123,210.83333333333334,171.09053070514946
2018-08-19,invaded,59,1272.9166666666667,204.19974994790732,23.333333333333332,33.257489473208985,143.75,192.04787518646583
2018-08-19,native,59,1132.0833333333333,111.62962976926978,25,12.060453783110546,282.9166666666667,112.3804078147346
2018-08-20,invaded,60,1315.4166666666667,170.0863194398834,23.75,24.2266757559063,100.83333333333333,163.32946810516205
2018-08-20,native,60,1252.9166666666667,115.9243156964792,33.75,20.574145293193943,153.33333333333334,100.2572448829268
2018-08-21,invaded,61,1398.3333333333333,62.17034272988621,11.666666666666666,17.624019422539813,30,61.12580172368814
2018-08-21,native,61,1380,51.96152422706632,6.666666666666667,6.154574548966636,53.333333333333336,49.236596391733094
2018-08-22,invaded,62,1332.9166666666667,165.12334691669042,19.166666666666668,25.39088359425425,87.91666666666667,151.30430405061986
2018-08-22,native,62,1290.4166666666667,134.39186821539553,20.416666666666668,21.36887427729378,129.16666666666666,127.24052622946637
2018-08-23,invaded,63,1213.3333333333333,218.18813122179816,17.5,15.59428799855313,209.16666666666666,209.88994230021572
2018-08-23,native,63,1132.0833333333333,150.3398926876474,30.416666666666668,31.43957648723929,277.5,162.0255310970241
2018-08-24,invaded,64,1248.75,188.0053795168445,24.166666666666668,21.72486356619293,167.08333333333334,185.68617627762723
2018-08-24,native,64,1191.6666666666667,134.7781566692152,25.416666666666668,17.768502946779083,222.91666666666666,136.1559656045117
2018-08-25,invaded,65,1292.5,151.00421426990945,26.666666666666668,24.80224818744291,120.83333333333333,141.0968934219791
2018-08-25,native,65,1242.9166666666667,105.77545542183674,26.25,18.479103677594125,170.83333333333334,98.87626182009083
2018-08-26,invaded,66,1387.0833333333333,80.7200080337564,9.583333333333334,12.695441797127124,43.333333333333336,72.56136379059805
2018-08-26,native,66,1364.5833333333333,69.13288696854819,9.166666666666666,9.962049198956219,66.25,65.09171850690238
2018-08-27,invaded,67,1328.75,178.58185034523322,18.333333333333332,31.358146203711303,87.91666666666667,161.23752007143958
2018-08-27,native,67,1214.5833333333333,186.7114732479615,35,21.74229226018436,158.33333333333334,117.22808640604964
2018-08-28,invaded,68,1338.3333333333333,161.9530422029419,24.583333333333332,44.54100936386057,77.08333333333333,155.78916891592672
2018-08-28,native,68,1246.6666666666667,161.51742564775725,36.25,23.36712920477668,157.08333333333334,160.14848697002378
2018-08-29,invaded,69,1290,350.3310123038184,12.916666666666666,31.65569985537096,137.08333333333334,320.24463896820936
2018-08-29,native,69,1377.5,216.50635094610965,2.9166666666666665,10.10362971081845,59.583333333333336,206.4027212352912
2018-08-30,invaded,70,1186.6666666666667,465.97567890752975,8.333333333333334,15.275252316519465,245,450.8073565585113
2018-08-30,native,70,1210,455.7261937132467,9.166666666666666,25.834555200820517,213.75,422.3264840036782
2018-08-31,invaded,71,1262.9166666666667,308.739801696372,6.666666666666667,17.232808737106584,170.41666666666666,308.20933214982705
2018-08-31,native,71,1199.5833333333333,414.98881876138506,27.5,68.37397165588672,164.16666666666666,292.37921619124376
2018-09-01,invaded,72,1262.0833333333333,276.9349967487721,12.083333333333334,16.98372661393752,165.83333333333334,269.38341493570874
2018-09-01,native,72,1228.3333333333333,368.79615787126374,16.666666666666668,14.512272758119611,195,363.4118625171471
2018-09-02,invaded,73,1274.1666666666667,284.2120953645624,12.916666666666666,23.10630899021986,152.91666666666666,266.5133318627909
2018-09-02,native,73,1297.9166666666667,346.02586827454314,7.083333333333333,10.543919689766344,111.66666666666667,264.65529324467377
2018-09-03,invaded,74,1244.5833333333333,361.89186188275875,9.583333333333334,23.20446012509168,185.83333333333334,348.66520365878813
2018-09-03,native,74,1260.4166666666667,445.53572621433324,4.583333333333333,14.374588268148337,103.33333333333333,242.47149160762018
2018-09-04,invaded,75,1266.6666666666667,314.4138365372309,0.8333333333333334,1.9462473604038073,172.5,313.85795860837777
2018-09-04,native,75,1330,244.82646915723797,8.181818181818182,25.52182666588809,101.81818181818181,227.86259815152562
2018-09-05,invaded,76,1279.1666666666667,264.46200391578276,5.416666666666667,8.382431122004613,155.41666666666666,257.0502102820781
2018-09-05,native,76,1320,248.9076133829578,15.909090909090908,29.901352964220685,104.0909090909091,233.7393653390265
2018-09-06,invaded,77,1262.9166666666667,279.1175895350896,12.916666666666666,20.05201569252661,160,255.28059428437138
2018-09-06,native,77,1194.1666666666667,408.187976601987,29.166666666666668,23.241159935586584,156.25,234.5607597190971
2018-09-07,invaded,78,1285.8333333333333,282.54390916468293,11.25,21.22659138482158,142.91666666666666,269.4814745980049
2018-09-07,native,78,1375.909090909091,192.0002367422783,1.3636363636363635,3.2333489534143167,62.72727272727273,189.0021644897703
2018-09-08,invaded,79,1222.9166666666667,339.2803770370816,12.083333333333334,19.36002598295276,205,332.5042720163019
2018-09-08,native,79,1296.3636363636363,183.4406022271366,15,14.491376746189438,128.63636363636363,183.95775206675728
2018-09-09,invaded,80,1210.8333333333333,343.6953813357333,10.833333333333334,17.55942292142123,193.33333333333334,290.3785408216264
2018-09-09,native,80,1180.8333333333333,349.77157047872186,26.666666666666668,16.001893827313257,212.91666666666666,286.5821977384605
2018-09-10,invaded,81,1242.5,328.85130654777976,7.083333333333333,12.87321626361093,146.66666666666666,249.99393932047576
2018-09-10,native,81,1230.8333333333333,374.3347634825213,17.916666666666668,20.720908778479302,158.33333333333334,254.48998313322966
2018-09-11,invaded,82,1260.909090909091,254.0749710402245,24.545454545454547,30.85891649544305,154.54545454545453,246.63185667563857
2018-09-11,native,82,1142.5,347.74272098780153,35.833333333333336,26.869493798166296,246.25,292.47474638458493
2018-09-12,invaded,83,1376.8181818181818,112.7890226766933,21.363636363636363,48.01514912456844,41.81818181818182,96.4954073330106
2018-09-12,native,83,1285.8333333333333,199.56581659070562,20.416666666666668,20.83030280988529,133.75,184.72491833682173
2018-09-13,invaded,84,1404.090909090909,114.21073027124426,3.6363636363636362,9.244162777371754,32.27272727272727,105.38889022007102
2018-09-13,native,84,1274.1666666666667,362.390004210264,16.25,17.467502293219727,149.58333333333334,352.04892695433256
2018-09-14,invaded,85,1313.1818181818182,175.21804597804314,15,19.493588689617926,111.81818181818181,163.14522253613077
2018-09-14,native,85,1165,245.5698382426992,40.833333333333336,30.7359231144433,234.16666666666666,228.16295346382012
2018-09-15,invaded,86,1261.3636363636363,209.6078589782705,23.636363636363637,27.02692260422088,155,199.54949260772375
2018-09-15,native,86,1142.5,135.6214651822558,35.833333333333336,28.028664980802436,261.6666666666667,136.83655368446847
2018-09-16,invaded,87,1266.8181818181818,188.35170197363132,25,28.106938645110393,148.1818181818182,187.3001965732114
2018-09-16,native,87,1145.4166666666667,167.596082799381,55,43.536818274358836,239.58333333333334,151.85906045549027
2018-09-17,invaded,88,1333.6363636363637,116.47083130747608,13.181818181818182,10.552897060221726,93.18181818181819,110.39186399533091
2018-09-17,native,88,1267.0833333333333,117.48226816559738,28.75,54.025456962435776,144.16666666666666,92.90350158126766
2018-09-18,invaded,89,1280,170.49926686059385,28.181818181818183,25.42368258855582,131.8181818181818,166.03121283771807
2018-09-18,native,89,1215.4166666666667,196.1847266473539,48.333333333333336,32.84490643597388,176.25,189.49844086669708
2018-09-19,invaded,90,1227.2727272727273,196.14234163438087,35,33.015148038438355,177.72727272727272,193.36964131377545
2018-09-19,native,90,1134.5833333333333,137.94693204492103,52.916666666666664,44.94735978358631,252.5,142.26256135623441
2018-09-20,invaded,91,1365.909090909091,133.0379303397753,13.181818181818182,20.404990476930795,60.90909090909091,121.83632836346847
2018-09-20,native,91,1341.6666666666667,169.8840959613526,22.916666666666668,52.719598448831725,75.41666666666667,124.17836023846971
2018-09-21,invaded,92,1327.7272727272727,141.1269576722257,33.18181818181818,55.32959096508519,79.0909090909091,129.05072998278973
2018-09-21,native,92,1292.9166666666667,122.79802954691928,27.916666666666668,31.002810234303638,119.16666666666667,97.8132109810543
2018-09-22,invaded,93,1266.3636363636363,220.38705621123611,20.90909090909091,23.325756345527346,152.72727272727272,206.12330819637594
2018-09-22,native,93,1298.3333333333333,137.7965122486008,35,38.13850356982369,106.66666666666667,127.26731590227593
2018-09-23,invaded,94,1118.3333333333333,338.46131330782924,44.166666666666664,55.95588088897007,234.16666666666666,233.6550811981134
2018-09-23,native,94,1148.3333333333333,130.49439788277456,40,41.61511962998763,251.66666666666666,129.46275935807202
2018-09-24,invaded,95,1390.909090909091,90.35535905020194,24.545454545454547,68.50016589230077,24.545454545454547,57.20378245599435
2018-09-24,native,95,1358.3333333333333,165.5752140724919,27.083333333333332,57.0668799557045,54.583333333333336,109.61623829054571
2018-09-25,invaded,96,1353.6363636363637,224.58952456749753,3.6363636363636362,10.50973574618056,82.72727272727273,221.36354302779438
2018-09-25,native,96,1350.8333333333333,276.05856866493633,5.416666666666667,15.877132402714711,83.75,260.21953144499844
2018-09-26,invaded,97,1297.7272727272727,236.32989269624397,16.818181818181817,30.10587378508779,125.45454545454545,230.92698570602943
2018-09-26,native,97,1273.75,184.33079208068008,39.166666666666664,38.720051965905526,127.08333333333333,158.19232157744133
2018-09-27,invaded,98,1398.6363636363637,88.88450115433255,13.181818181818182,28.308366896796365,28.181818181818183,82.53098591658551
2018-09-27,native,98,1329.1666666666667,178.60359017736016,20.416666666666668,34.801928717015706,90.41666666666667,146.04573277095795
2018-09-28,invaded,99,1379.090909090909,128.7986448262982,8.181818181818182,16.62418829187267,52.72727272727273,116.62683302661605
2018-09-28,native,99,1352.5,179.31054828780356,20.416666666666668,33.26603053985834,67.08333333333333,147.5783048439237
2018-09-29,invaded,100,1365.4545454545455,181.5276087190947,13.636363636363637,30.42128441493793,60.90909090909091,155.38368932771198
2018-09-29,native,100,1330,296.88534670965,12.5,26.92582403567252,97.5,270.7187403258895
2018-09-30,invaded,101,1283.6363636363637,366.1016997303542,4.545454545454546,11.927813180660031,151.8181818181818,354.2758298788723
2018-09-30,native,101,1319.1666666666667,293.9065508049465,21.25,38.02660551867241,99.58333333333333,257.6066269380977
2018-10-01,invaded,102,1308.6363636363637,316.8997547260878,15.909090909090908,32.31239559504849,115.45454545454545,310.0197940894625
2018-10-01,native,102,1289.1666666666667,400.35684839978205,3.75,7.723929758166558,147.08333333333334,393.0790941304616
2018-10-02,invaded,103,1388,113.82735465021871,15.5,39.61270839852618,36.5,77.38970646453356
2018-10-02,native,103,1396.3636363636363,139.82293998287457,25.454545454545453,81.16201529824606,18.181818181818183,58.66313694615756
2018-10-03,invaded,104,1222.7272727272727,430.159061489838,5.454545454545454,9.341987329938275,211.8181818181818,422.1034987255658
2018-10-03,native,104,1248.3333333333333,433.90579902121897,10,14.92405014489273,155,343.60389456994864
2018-10-04,invaded,105,1210,416.0288451537946,6.363636363636363,11.851352051751118,223.63636363636363,407.1000547106995
2018-10-04,native,105,1196.6666666666667,402.96251423524234,29.583333333333332,22.609162797950802,183.75,310.5356442723385
2018-10-05,invaded,106,1166.8181818181818,397.19184739413225,25.90909090909091,24.67976720090587,247.27272727272728,387.7135775051193
2018-10-05,native,106,1120.4166666666667,294.042810220594,36.666666666666664,33.189081811872285,261.25,225.07700702406075
2018-10-06,invaded,107,1176.8181818181818,370.022112361361,16.363636363636363,14.158197111728084,246.8181818181818,362.0032646763888
2018-10-06,native,107,1134.5833333333333,219.4358296480621,32.916666666666664,25.267508181397105,272.5,205.664112748742
2018-10-07,invaded,108,1179.090909090909,343.9972251473708,22.272727272727273,26.58605239252683,238.63636363636363,346.68494998406624
2018-10-07,native,108,1157.0833333333333,179.0944181320585,32.916666666666664,38.580396183774084,250,153.07455105868573
2018-10-08,invaded,109,1327.7272727272727,295.6464411790173,6.363636363636363,13.80052699916005,105.9090909090909,293.51165378753007
2018-10-08,native,109,1358.75,243.40505895990069,7.083333333333333,23.00773914590612,74.16666666666667,220.5038995051328
2018-10-09,invaded,110,1350,288.6866813692658,2.727272727272727,7.537783614444091,87.27272727272727,287.79648743829057
2018-10-09,native,110,1360.4166666666667,275.68475353804627,19.166666666666668,66.39528095680696,60.416666666666664,209.28947258123935
2018-10-10,invaded,111,1438.6363636363637,4.522670168666454,1.3636363636363635,4.522670168666455,0,0
2018-10-10,native,111,1350.4166666666667,310.32576968942385,10.833333333333334,37.52776749732568,78.75,272.7980021920982
2018-10-11,invaded,112,1426.3636363636363,45.22670168666454,2.727272727272727,9.04534033733291,10.909090909090908,36.18136134933164
2018-10-11,native,112,1327.9166666666667,202.28758031949258,43.333333333333336,90.88787631255371,68.75,114.71555731856552
2018-10-12,invaded,113,1238.6363636363637,356.81291252623487,35.90909090909091,55.39937643232917,165.45454545454547,350.3887451492595
2018-10-12,native,113,1222.0833333333333,246.68215041492834,30.416666666666668,26.667850352517025,187.5,231.2073056411025
2018-10-13,invaded,114,1138.6363636363637,421.5749690689125,18.181818181818183,24.420557658735728,283.1818181818182,427.00276771510937
2018-10-13,native,114,1129.5833333333333,234.8448069115716,24.166666666666668,11.838560518556093,286.25,233.40488621511528
2018-10-14,invaded,115,1174.5454545454545,330.7525853674809,24.545454545454547,32.745575690048994,205.45454545454547,290.55511134253464
2018-10-14,native,115,1124.5833333333333,230.40930313183313,34.166666666666664,38.48455022552045,281.25,200.61411397823616
2018-10-15,invaded,116,1272.5,195.92019350292153,22.5,21.245914639969936,145,193.62047641943477
2018-10-15,native,116,1172.5,178.81554742247667,30,32.47376563543955,237.5,159.66584424410195
2018-10-16,invaded,117,1280.5,183.3553017140946,25,31.001792062897124,134.5,171.16350208045068
2018-10-16,native,117,1114.1666666666667,267.2914083349799,23.75,18.964680089816724,302.0833333333333,260.5279459214704
2018-10-17,invaded,118,1208.1818181818182,423.6347054200866,27.272727272727273,34.739288735064534,204.54545454545453,408.7814486094896
2018-10-17,native,118,1142.5,282.07429711143317,29.166666666666668,29.835407071992755,268.3333333333333,257.4113557335925
2018-10-18,invaded,119,1312.7272727272727,387.0423984291877,14.090909090909092,31.37022328723385,113.18181818181819,365.5425606360545
2018-10-18,native,119,1362.5,195.9997680889166,14.583333333333334,29.73048124655091,62.916666666666664,167.596082799381
2018-10-19,invaded,120,1385,116.54755824698059,11,24.244128727957577,44,94.65727652959386
2018-10-19,native,120,1303.75,282.6588451247771,21.666666666666668,30.176249942729147,114.58333333333333,257.0325265350082
2018-10-20,invaded,121,1350,143.81701336536415,16,25.798363427852465,74,128.144883281039
2018-10-20,native,121,1201.25,158.1875325509108,29.166666666666668,21.933093855190744,209.58333333333334,152.60552732354412
2018-10-21,invaded,122,1291,183.96557649009594,36,54.60972644339305,113,173.14412750332855
2018-10-21,native,122,1161.25,163.44480580750965,33.75,24.506492646198513,245,161.28743399172907
2018-10-22,invaded,123,1273.5,296.3579854762742,14.5,19.0685896466181,152,280.9329694666209
2018-10-22,native,123,1169.5833333333333,292.59387253055087,41.666666666666664,34.98917581542075,228.75,286.8649111911864
2018-10-23,invaded,124,1330,347.85054261852173,1,3.1622776601683795,109,344.68826495835333
